evid;origin;longitude;latitude;depth;magnitude;magnitudet;region;author;mode
"usp2023hcyo";2023-04-12T05:26:46.785Z;-66.875;-23.779;196.0;4.5;"mb";"Jujuy Province, Argentina";"cleusa";M
"usp2023hbyf";2023-04-11T16:07:21.398Z;-68.477;-21.035;127.0;4.3;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2023gzsk";2023-04-10T10:54:41.219Z;-70.747;-32.631;76.0;4.3;"mb";"Chile-Argentina Border Region";"cleusa";M
"usp2023gzjh";2023-04-10T06:18:30.104Z;-44.308;-19.433;0.0;2.1;"mR";"Sete Lagoas/MG";"jroberto";M
"usp2023gzgn";2023-04-10T04:54:21.955Z;-73.306;-14.025;89.0;4.3;"mb";"Central Peru";"cleusa";M
"usp2023gxuf";2023-04-09T09:33:39.351Z;-40.486;-3.618;0.0;1.6;"mR";"Alcantaras/CE";"jroberto";M
"usp2023gwvk";2023-04-08T21:01:37.082Z;-48.593;-20.976;0.0;2.4;"mR";"MonteA.Paulista/rg.zona rural";"jroberto";M
"usp2023gwss";2023-04-08T19:40:01.051Z;-48.593;-20.976;0.0;2.2;"mR";"MonteA.Paulista/rg.zona rural";"jroberto";M
"usp2023gvpp";2023-04-08T04:56:53.146Z;-51.218;-23.089;0.0;2.1;"mR";"Bela Vista do Paraiso/PR";"jroberto";M
"usp2023gvpn";2023-04-08T04:55:07.861Z;-51.224;-23.091;0.0;1.8;"mR";"Bela Vista do Paraiso/PR";"jroberto";M
"usp2023guqw";2023-04-07T16:27:00.491Z;-66.346;-22.693;247.0;4.1;"mb";"Jujuy Province, Argentina";"cleusa";M
"usp2023guqn";2023-04-07T16:16:37.616Z;-48.511;-21.275;0.0;2.1;"mR";"Monte Alto/SP";"cleusa";M
"usp2023gstj";2023-04-06T15:27:03.872Z;-40.581;-3.827;0.0;1.9;"mR";"Carire/CE";"jroberto";M
"usp2023gsbm";2023-04-06T06:24:19.393Z;-48.506;-21.343;0.0;1.7;"mR";"Monte Alto/SP";"bruno";M
"usp2023grlf";2023-04-05T22:11:04.356Z;-48.537;-21.314;0.0;2.1;"mR";"Monte Alto/SP";"bruno";M
"usp2023grdv";2023-04-05T18:27:54.784Z;-48.516;-21.249;0.0;2.3;"mR";"Monte Alto/SP";"bruno";M
"usp2023gqwy";2023-04-05T14:58:45.279Z;-72.939;-37.794;10.0;4.4;"mb";"Central Chile";"cleusa";M
"usp2023gqfu";2023-04-05T06:19:28.719Z;-71.617;-9.462;560.0;5.1;"mb";"Peru-Brazil Border Region";"jroberto";M
"usp2023gpjr";2023-04-04T19:08:46.550Z;-70.840;-27.409;51.0;5.9;"mb";"Near Coast of Northern Chile";"cleusa";M
"usp2023goyr";2023-04-04T13:35:24.292Z;-75.763;-3.155;134.0;4.8;"mb";"Northern Peru";"cleusa";M
"usp2023gntk";2023-04-03T21:46:42.715Z;-66.688;-21.429;219.0;5.1;"mb";"Southern Bolivia";"jroberto";M
"usp2023glhc";2023-04-02T13:17:49.908Z;-67.179;-24.308;177.0;4.2;"mb";"Chile-Argentina Border Region";"cleusa";M
"usp2023glfp";2023-04-02T12:32:43.002Z;-77.507;-1.572;177.0;4.6;"mb";"Ecuador";"cleusa";M
"usp2023gkvt";2023-04-02T07:33:49.943Z;-48.599;-20.969;0.0;2.2;"mR";"MonteA.Paulista/rg.zona rural";"jroberto";M
"usp2023gjog";2023-04-01T14:38:45.744Z;-48.609;-20.984;0.0;2.3;"mR";"MonteA.Paulista/rg.zona rural";"jroberto";M
"usp2023gjjx";2023-04-01T12:26:19.069Z;-70.289;-15.228;215.4;4.7;"mb";"Southern Peru";"jroberto";M
"usp2023gjfn";2023-04-01T10:13:37.835Z;-39.820;-14.097;0.0;2.1;"mR";"Aiquara/BA";"jroberto";M
"usp2023gjee";2023-04-01T09:32:55.449Z;-69.778;-16.725;181.0;4.3;"mb";"Peru-Bolivia Border Region";"cleusa";M
"usp2023ghlc";2023-03-31T10:46:22.675Z;-70.008;-24.801;53.0;5.1;"mb";"Near Coast of Northern Chile";"cleusa";M
"usp2023ggly";2023-03-30T22:03:29.602Z;-72.950;-35.756;10.0;4.5;"mb";"Near Coast of Central Chile";"cleusa";M
"usp2023ggda";2023-03-30T17:33:09.224Z;-73.149;-35.710;10.0;6.3;"mB";"Off Coast of Central Chile";"cleusa";M
"usp2023ggbh";2023-03-30T16:40:58.003Z;-36.415;-8.816;0.0;2.3;"mR";"Sao Joao/PE";"jroberto";M
"usp2023gdly";2023-03-29T06:38:56.970Z;-74.533;-14.038;89.0;4.5;"mb";"Central Peru";"jroberto";M
"usp2023gciz";2023-03-28T16:02:02.478Z;-35.267;6.327;10.0;4.3;"mb";"Central Mid Atlantic Ridge";"jroberto";M
"usp2023gcgy";2023-03-28T14:59:09.008Z;-36.743;-9.710;0.0;1.9;"mR";"Arapiraca/AL";"bruno";M
"usp2023fyuu";2023-03-26T17:26:41.305Z;-72.669;-36.488;43.0;5.1;"mb";"Near Coast of Central Chile";"cleusa";M
"usp2023fyji";2023-03-26T11:39:01.090Z;-69.102;-25.551;10.0;5.0;"mb";"Northern Chile";"cleusa";M
"usp2023fxnp";2023-03-26T00:39:52.015Z;-66.215;-22.389;271.9;4.5;"mb";"Jujuy Province, Argentina";"jroberto";M
"usp2023fxmi";2023-03-26T00:02:44.122Z;-68.430;-21.033;105.0;5.4;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2023fxdn";2023-03-25T19:34:37.790Z;-35.185;6.518;10.0;4.6;"mb";"Central Mid Atlantic Ridge";"cleusa";M
"usp2023fwxi";2023-03-25T16:27:20.954Z;-73.096;-17.085;10.0;4.5;"mb";"Off Coast of Peru";"cleusa";M
"usp2023fwfp";2023-03-25T07:30:16.214Z;-68.509;-22.841;114.0;4.9;"mb";"Northern Chile";"cleusa";M
"usp2023fuyl";2023-03-24T14:44:32.077Z;-40.516;-3.827;0.0;1.6;"mR";"Carire/CE";"jroberto";M
"usp2023fuxs";2023-03-24T14:23:14.860Z;-48.384;-20.157;0.0;2.4;"mR";"Guaira/SP";"jroberto";M
"usp2023fujo";2023-03-24T07:13:37.997Z;-73.249;-11.456;32.1;3.7;"mb";"Central Peru";"jroberto";M
"usp2023fueh";2023-03-24T04:33:24.061Z;-66.432;-22.953;224.2;4.0;"mb";"Jujuy Province, Argentina";"cleusa";M
"usp2023fuab";2023-03-24T02:26:07.000Z;-48.480;-21.280;0.0;2.1;"M";"Monte Alto/SP";"marcelo";M
"usp2023ftqc";2023-03-23T21:24:11.066Z;-70.341;-36.880;166.0;4.6;"mb";"Chile-Argentina Border Region";"cleusa";M
"usp2023frjy";2023-03-22T16:00:32.708Z;-66.476;-23.472;218.0;6.5;"mb";"Jujuy Province, Argentina";"cleusa";M
"usp2023frjf";2023-03-22T15:38:40.032Z;-68.664;-22.778;110.0;4.4;"mb";"Northern Chile";"cleusa";M
"usp2023frio";2023-03-22T15:18:49.413Z;-66.589;-23.493;211.0;5.4;"mb";"Jujuy Province, Argentina";"cleusa";M
"usp2023frfm";2023-03-22T13:45:20.257Z;-71.589;-11.119;10.0;4.2;"mb";"Central Peru";"jroberto";M
"usp2023fprq";2023-03-21T17:38:13.918Z;-71.180;-33.562;65.0;5.3;"mb";"Near Coast of Central Chile";"cleusa";M
"usp2023fodx";2023-03-20T21:33:52.000Z;-38.782;-13.399;0.0;2.8;"mR";"Plataf.Cont.rg. de Valença/BA";"jroberto";M
"usp2023fljh";2023-03-19T08:51:37.605Z;-41.728;-13.156;0.0;2.9;"mR";"Piata/BA";"jroberto";M
"usp2023fkun";2023-03-19T01:23:37.671Z;-44.362;-3.439;0.0;2.6;"mR";"Itapecuru Mirim/MA";"jroberto";M
"usp2023fkkv";2023-03-18T20:30:07.712Z;-68.739;-23.135;97.0;4.6;"mb";"Northern Chile";"cleusa";M
"usp2023fkeh";2023-03-18T17:12:52.337Z;-79.802;-2.741;66.7;6.8;"mB";"Near Coast of Ecuador";"cleusa";M
"usp2023fkbh";2023-03-18T15:41:42.593Z;-68.452;-33.344;36.9;5.0;"mb";"Mendoza Province, Argentina";"jroberto";M
"usp2023fjju";2023-03-18T06:50:08.342Z;-66.829;-19.681;252.7;4.4;"mb";"Southern Bolivia";"cleusa";M
"usp2023fjdo";2023-03-18T03:41:49.452Z;-73.101;-10.102;56.0;4.0;"mb";"Central Peru";"jroberto";M
"usp2023fimo";2023-03-17T19:06:26.381Z;-39.325;-11.359;0.0;2.2;"mR";"Queimadas/BA";"jroberto";M
"usp2023fhlt";2023-03-17T05:34:07.160Z;-40.532;-3.565;0.0;1.4;"mR";"Alcantaras/CE";"jroberto";M
"usp2023fhdb";2023-03-17T01:11:07.973Z;-40.530;-3.236;0.0;2.3;"MLv";"Uruoca/CE";"jroberto";M
"usp2023fddq";2023-03-14T20:55:42.769Z;-69.667;-17.361;187.0;4.1;"mb";"Peru-Bolivia Border Region";"cleusa";M
"usp2023fdbs";2023-03-14T19:56:42.694Z;-74.848;-38.391;10.0;5.3;"mb";"Off Coast of Central Chile";"cleusa";M
"usp2023fcrv";2023-03-14T14:57:18.248Z;-48.665;-21.063;0.0;2.2;"mR";"Pirangi/SP";"jroberto";M
"usp2023fcfe";2023-03-14T08:34:12.000Z;-48.665;-21.091;0.0;0.8;"MLv";"Pirangi/SP";"jroberto";M
"usp2023fcbr";2023-03-14T06:47:20.528Z;-48.508;-21.292;0.0;2.0;"mR";"Monte Alto/SP";"bruno";M
"usp2023fcbq";2023-03-14T06:46:21.151Z;-48.486;-21.308;0.0;2.2;"mR";"Monte Alto/SP";"bruno";M
"usp2023fbyi";2023-03-14T05:06:31.460Z;-74.450;7.649;10.0;4.8;"mb";"Northern Colombia";"cleusa";M
"usp2023fbly";2023-03-13T22:50:44.359Z;-67.414;-28.147;137.0;5.5;"mb";"La Rioja Province, Argentina";"cleusa";M
"usp2023fbey";2023-03-13T19:19:16.540Z;-70.017;-17.571;104.0;4.9;"mb";"Near Coast of Peru";"cleusa";M
"usp2023fana";2023-03-13T10:14:49.301Z;-66.805;-24.035;191.0;4.4;"mb";"Salta Province, Argentina";"cleusa";M
"usp2023ezza";2023-03-13T03:11:50.554Z;-76.553;-4.070;108.0;4.7;"mb";"Northern Peru";"cleusa";M
"usp2023eyld";2023-03-12T07:01:32.410Z;-67.184;-24.367;170.2;4.0;"mb";"Chile-Argentina Border Region";"jroberto";M
"usp2023exrr";2023-03-11T21:12:01.194Z;-77.429;5.319;10.0;4.6;"mb";"Near West Coast of Colombia";"cleusa";M
"usp2023exnz";2023-03-11T19:19:43.801Z;-39.521;-3.918;0.0;2.6;"mR";"Tejucuoca/CE";"jroberto";M
"usp2023ewsl";2023-03-11T08:27:43.804Z;-68.480;-22.095;113.0;4.7;"mb";"Northern Chile";"cleusa";M
"usp2023ewkc";2023-03-11T04:13:44.947Z;-73.857;-41.142;47.0;4.5;"mb";"Southern Chile";"cleusa";M
"usp2023ewgv";2023-03-11T02:35:34.641Z;-77.216;-44.926;10.0;4.8;"mb";"Off Coast of Southern Chile";"cleusa";M
"usp2023evvj";2023-03-10T20:47:32.732Z;-78.126;5.198;18.0;4.9;"mb";"South of Panama";"cleusa";M
"usp2023evko";2023-03-10T15:20:29.857Z;-39.425;-10.791;0.0;2.2;"mR";"Nordestina/BA";"jroberto";M
"usp2023evjz";2023-03-10T15:02:54.017Z;-36.806;-9.704;0.0;2.3;"MLv";"Craibas/AL";"jroberto";M
"usp2023euyq";2023-03-10T09:18:40.279Z;-73.169;6.637;159.0;5.6;"mb";"Northern Colombia";"cleusa";M
"usp2023eupy";2023-03-10T04:54:50.662Z;-74.464;-8.449;152.8;5.0;"mb";"Peru-Brazil Border Region";"jroberto";M
"usp2023euit";2023-03-10T01:16:16.706Z;-68.610;-21.194;153.0;4.4;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2023ettu";2023-03-09T17:42:55.837Z;-73.887;-37.116;10.0;4.6;"mb";"Near Coast of Central Chile";"cleusa";M
"usp2023esot";2023-03-09T02:02:01.906Z;-69.750;-19.574;35.0;4.3;"mb";"Northern Chile";"cleusa";M
"usp2023eqxy";2023-03-08T04:24:55.686Z;-80.142;0.567;14.0;4.9;"mb";"Near Coast of Ecuador";"cleusa";M
"usp2023eplo";2023-03-07T09:01:26.887Z;-65.567;-17.263;15.0;4.7;"mb";"Central Bolivia";"marcelo";M
"usp2023epih";2023-03-07T07:22:23.720Z;-67.282;-24.329;166.0;4.6;"mb";"Chile-Argentina Border Region";"cleusa";M
"usp2023epbp";2023-03-07T03:59:41.072Z;-77.184;5.197;9.0;5.1;"mb";"Near West Coast of Colombia";"cleusa";M
"usp2023enrd";2023-03-06T09:33:24.451Z;-72.815;-15.202;78.0;4.5;"mb";"Southern Peru";"jroberto";M
"usp2023ennf";2023-03-06T07:34:48.315Z;-71.443;-29.680;35.0;5.2;"mb";"Near Coast of Central Chile";"cleusa";M
"usp2023empe";2023-03-05T19:25:44.084Z;-73.363;-16.139;57.0;5.1;"mb";"Near Coast of Peru";"cleusa";M
"usp2023elne";2023-03-05T05:18:26.818Z;-72.110;-14.887;132.0;4.2;"mb";"Central Peru";"cleusa";M
"usp2023elly";2023-03-05T04:40:01.936Z;-43.125;-19.059;0.0;2.1;"mR";"Carmesia/MG";"jroberto";M
"usp2023ekqg";2023-03-04T17:43:22.995Z;-71.115;-15.501;156.0;4.3;"mb";"Southern Peru";"cleusa";M
"usp2023ejsb";2023-03-04T05:29:53.902Z;-68.361;-19.203;159.0;3.9;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2023eiyn";2023-03-03T19:37:41.185Z;-74.237;-16.151;34.0;4.4;"mb";"Near Coast of Peru";"cleusa";M
"usp2023ehpl";2023-03-03T01:53:25.509Z;-72.404;-17.098;10.0;5.3;"mb";"Near Coast of Peru";"cleusa";M
"usp2023eftw";2023-03-02T01:51:44.750Z;-67.155;-24.370;176.0;4.0;"mb";"Chile-Argentina Border Region";"jroberto";M
"usp2023eezz";2023-03-01T15:48:14.838Z;-40.469;-3.677;0.0;2.4;"mR";"Alcantaras/CE";"jroberto";M
"usp2023eekv";2023-03-01T08:09:20.611Z;-74.163;-17.640;30.0;4.7;"mb";"Off Coast of Peru";"cleusa";M
"usp2023ediq";2023-02-28T17:54:21.880Z;-44.229;-13.481;0.0;2.8;"mR";"Sao Felix do Coribe/BA";"jroberto";M
"usp2023ecls";2023-02-28T06:20:12.440Z;-69.014;-17.061;170.0;4.1;"mb";"Peru-Bolivia Border Region";"cleusa";M
"usp2023ecit";2023-02-28T04:49:59.674Z;-65.870;-30.877;30.0;4.4;"mb";"Cordoba Province, Argentina";"jroberto";M
"usp2023ebyt";2023-02-27T23:47:44.092Z;-68.582;-21.077;130.0;4.5;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2023ebwf";2023-02-27T22:30:27.039Z;-44.247;-13.495;0.0;3.4;"mR";"Sao Felix do Coribe/BA";"marcelo";M
"usp2023ebsz";2023-02-27T20:52:35.855Z;-68.495;-21.792;119.0;4.8;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2023ebno";2023-02-27T18:07:52.987Z;-40.662;-3.808;0.0;1.9;"mR";"Mucambo/CE";"jroberto";M
"usp2023ebdf";2023-02-27T12:53:27.065Z;-68.520;-22.402;115.0;4.6;"mb";"Northern Chile";"cleusa";M
"usp2023eavq";2023-02-27T09:05:03.943Z;-80.960;-5.788;30.0;4.7;"mb";"Near Coast of Northern Peru";"cleusa";M
"usp2023easc";2023-02-27T07:17:09.083Z;-40.544;-3.589;0.0;1.8;"mR";"Alcantaras/CE";"jroberto";M
"usp2023eajr";2023-02-27T03:01:27.436Z;-80.779;-5.743;35.0;5.1;"mb";"Near Coast of Northern Peru";"cleusa";M
"usp2023dzxo";2023-02-26T20:54:44.068Z;-38.343;-12.695;0.0;1.9;"mR";"Camacari/BA";"jroberto";M
"usp2023dydb";2023-02-25T21:24:24.822Z;-40.554;-16.368;0.0;2.4;"mR";"Rubim/MG";"jroberto";M
"usp2023dxte";2023-02-25T16:25:17.287Z;-72.676;-36.797;10.0;4.9;"mb";"Near Coast of Central Chile";"cleusa";M
"usp2023dvdl";2023-02-24T06:12:07.815Z;-68.135;-21.718;128.0;4.4;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2023duta";2023-02-24T00:56:29.012Z;-40.596;-11.206;0.0;2.4;"mR";"Jacobina/BA";"jroberto";M
"usp2023dtvl";2023-02-23T13:01:22.609Z;-66.741;-23.968;214.0;5.3;"mb";"Jujuy Province, Argentina";"cleusa";M
"usp2023dtqg";2023-02-23T10:23:36.054Z;-73.116;-33.950;10.0;5.2;"mb";"Off Coast of Central Chile";"cleusa";M
"usp2023dtid";2023-02-23T06:17:27.249Z;-80.189;-5.301;0.0;4.5;"mb";"Near Coast of Northern Peru";"jroberto";M
"usp2023dsel";2023-02-22T15:18:05.877Z;-68.692;-20.945;105.0;4.6;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2023drjj";2023-02-22T04:39:40.063Z;-69.113;-17.960;123.0;4.2;"mb";"Peru-Bolivia Border Region";"cleusa";M
"usp2023dqqu";2023-02-21T19:16:29.627Z;-39.004;-14.113;0.0;2.2;"mR";"Marau/BA";"jroberto";M
"usp2023dqqq";2023-02-21T19:11:20.536Z;-38.975;-14.080;0.0;2.1;"mR";"Marau/BA";"jroberto";M
"usp2023dnqc";2023-02-20T03:30:48.160Z;-37.916;8.100;10.0;4.1;"mb";"Central Mid Atlantic Ridge";"jroberto";M
"usp2023dmvt";2023-02-19T17:14:03.017Z;-37.296;6.415;10.0;4.0;"mb";"Central Mid Atlantic Ridge";"jroberto";M
"usp2023dmsr";2023-02-19T15:40:08.048Z;-37.694;7.052;10.0;4.5;"mb";"Central Mid Atlantic Ridge";"jroberto";M
"usp2023dmhq";2023-02-19T10:05:29.706Z;-71.480;-15.230;148.0;4.6;"mb";"Southern Peru";"cleusa";M
"usp2023dmcb";2023-02-19T07:17:07.047Z;-36.654;6.587;10.0;3.9;"mb";"Central Mid Atlantic Ridge";"jroberto";M
"usp2023dlsy";2023-02-19T02:40:43.384Z;-70.749;-19.875;10.0;4.9;"mb";"Near Coast of Northern Chile";"cleusa";M
"usp2023dlkd";2023-02-18T22:13:49.689Z;-70.726;-20.045;10.0;4.6;"mb";"Near Coast of Northern Chile";"cleusa";M
"usp2023dlet";2023-02-18T19:31:14.713Z;-70.972;-14.865;168.9;4.8;"mb";"Central Peru";"jroberto";M
"usp2023dkud";2023-02-18T14:07:55.055Z;-37.297;6.619;10.0;4.6;"mb";"Central Mid Atlantic Ridge";"jroberto";M
"usp2023dhlz";2023-02-16T18:36:12.043Z;-37.963;6.169;10.0;4.5;"mb";"Central Mid Atlantic Ridge";"jroberto";M
"usp2023dgzn";2023-02-16T12:18:37.000Z;-40.546;-16.457;0.0;3.4;"mR";"Rubim/MG";"marcelo";M
"usp2023dghh";2023-02-16T03:05:49.024Z;-66.326;-22.938;256.0;4.3;"mb";"Jujuy Province, Argentina";"cleusa";M
"usp2023dfxp";2023-02-15T22:12:20.693Z;-68.069;-19.959;174.0;5.4;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2023dftu";2023-02-15T20:16:52.773Z;-67.821;-21.870;141.0;4.7;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2023dfjt";2023-02-15T15:12:31.825Z;-36.562;-10.083;0.0;2.3;"mR";"Igreja Nova/AL";"jroberto";M
"usp2023dfhp";2023-02-15T14:07:14.026Z;-36.473;-10.168;0.0;2.5;"mR";"Penedo/AL";"jroberto";M
"usp2023dffn";2023-02-15T13:04:10.122Z;-73.143;6.603;161.0;5.1;"mb";"Northern Colombia";"cleusa";M
"usp2023dfej";2023-02-15T12:29:45.037Z;-36.547;-10.095;0.0;2.0;"mR";"Igreja Nova/AL";"jroberto";M
"usp2023dekc";2023-02-15T02:14:43.718Z;-37.794;7.454;10.0;5.1;"mb";"Central Mid Atlantic Ridge";"jroberto";M
"usp2023dekb";2023-02-15T02:13:13.610Z;-37.079;8.038;10.0;4.8;"mb";"Central Mid Atlantic Ridge";"jroberto";M
"usp2023ddtv";2023-02-14T18:02:07.090Z;-70.194;-29.138;138.0;4.3;"mb";"Central Chile";"cleusa";M
"usp2023dckn";2023-02-14T00:11:38.072Z;-69.855;-21.838;63.0;4.6;"mb";"Northern Chile";"cleusa";M
"usp2023dcca";2023-02-13T19:53:58.772Z;-40.513;-11.260;0.0;1.9;"mR";"Jacobina/BA";"jroberto";M
"usp2023dagf";2023-02-12T19:44:15.003Z;-63.651;-22.202;530.0;4.3;"mb";"Salta Province, Argentina";"cleusa";M
"usp2023cypw";2023-02-11T22:21:07.447Z;-67.679;-29.216;109.0;4.2;"mb";"La Rioja Province, Argentina";"cleusa";M
"usp2023cylz";2023-02-11T20:23:18.183Z;-67.993;-21.657;132.0;4.2;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2023cwcz";2023-02-10T13:34:08.873Z;-36.738;7.704;10.0;4.5;"mb";"Central Mid Atlantic Ridge";"cleusa";M
"usp2023cvye";2023-02-10T11:08:29.004Z;-68.525;-18.863;130.0;4.4;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2023ctzh";2023-02-09T09:26:20.037Z;-35.130;-5.038;0.0;2.2;"mR";"Plataf.Cont.-Rio do Fogo/RN";"jroberto";M
"usp2023crrs";2023-02-08T03:19:48.898Z;-36.050;-8.361;0.0;2.0;"mR";"Sao Caitano/PE";"jroberto";M
"usp2023crjo";2023-02-07T23:12:53.833Z;-66.862;-24.215;187.0;4.8;"mb";"Salta Province, Argentina";"cleusa";M
"usp2023cqkd";2023-02-07T10:22:19.972Z;-67.950;-21.089;10.0;4.5;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2023cqgz";2023-02-07T08:46:31.817Z;-44.583;-22.140;0.0;2.5;"mR";"Alagoa/MG";"jroberto";M
"usp2023cpvk";2023-02-07T02:56:15.864Z;-73.331;6.816;160.0;4.4;"mb";"Northern Colombia";"jroberto";M
"usp2023cpku";2023-02-06T21:34:07.142Z;-66.894;-24.010;194.0;4.3;"mb";"Salta Province, Argentina";"cleusa";M
"usp2023cojo";2023-02-06T07:48:35.651Z;-68.656;-21.110;90.0;4.3;"mb";"Chile-Bolivia Border Region";"jroberto";M
"usp2023coag";2023-02-06T03:07:15.364Z;-69.859;-17.776;146.0;3.9;"mb";"Peru-Bolivia Border Region";"cleusa";M
"usp2023cnyv";2023-02-06T02:23:26.782Z;-48.631;-21.095;0.0;2.4;"mR";"Pirangi/SP";"jroberto";M
"usp2023cnns";2023-02-05T20:45:37.362Z;-40.517;-11.278;0.0;2.4;"mR";"Jacobina/BA";"jroberto";M
"usp2023cmtl";2023-02-05T10:31:33.721Z;-67.128;-24.041;185.3;4.5;"mb";"Chile-Argentina Border Region";"cleusa";M
"usp2023cmar";2023-02-05T01:02:44.823Z;-71.125;-29.716;68.0;5.7;"mb";"Near Coast of Central Chile";"cleusa";M
"usp2023clmd";2023-02-04T17:41:26.030Z;-68.501;-24.037;107.0;4.5;"mb";"Chile-Argentina Border Region";"cleusa";M
"usp2023ckrq";2023-02-04T07:20:50.627Z;-69.101;-19.726;95.0;4.0;"mb";"Northern Chile";"cleusa";M
"usp2023ckog";2023-02-04T05:37:37.085Z;-48.496;-21.268;0.0;2.3;"mR";"Monte Alto/SP";"jroberto";M
"usp2023ckhb";2023-02-04T01:59:57.121Z;-69.217;-32.845;10.0;4.5;"mb";"Mendoza Province, Argentina";"cleusa";M
"usp2023cjbc";2023-02-03T09:50:48.893Z;-69.613;-18.680;99.0;4.9;"mb";"Northern Chile";"cleusa";M
"usp2023ciqc";2023-02-03T04:17:54.425Z;-60.051;-16.465;0.0;3.2;"mR";"Central Bolivia";"jroberto";M
"usp2023ciax";2023-02-02T20:37:36.550Z;-70.367;-17.050;145.0;4.3;"mb";"Near Coast of Peru";"cleusa";M
"usp2023chve";2023-02-02T17:42:47.712Z;-73.382;-16.312;25.3;4.2;"mb";"Near Coast of Peru";"jroberto";M
"usp2023cggr";2023-02-01T21:14:58.474Z;-81.215;-1.932;10.0;5.2;"mb";"Off Coast of Ecuador";"cleusa";M
"usp2023cgai";2023-02-01T18:03:27.753Z;-40.207;-3.974;0.0;2.2;"mR";"Forquilha/CE";"jroberto";M
"usp2023cett";2023-02-01T01:35:35.559Z;-46.699;-21.669;0.0;2.9;"mR";"Divinolandia/SP";"bruno";M
"usp2023cemi";2023-01-31T21:51:24.482Z;-69.208;-18.842;118.0;4.2;"mb";"Northern Chile";"cleusa";M
"usp2023ceie";2023-01-31T19:45:13.271Z;-68.075;-19.647;152.0;4.3;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2023ceba";2023-01-31T16:07:12.324Z;-69.036;-19.069;123.0;4.9;"mb";"Northern Chile";"cleusa";M
"usp2023ccsh";2023-01-30T22:35:18.952Z;-50.181;-21.234;0.0;2.4;"mR";"Brejo Alegre/SP";"jroberto";M
"usp2023cbmi";2023-01-30T06:25:30.837Z;-68.320;-21.678;128.0;4.2;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2023cbil";2023-01-30T04:28:48.821Z;-56.549;-18.962;0.0;3.2;"mR";"Ladario/MS";"jroberto";M
"usp2023cbaq";2023-01-30T00:31:13.570Z;-68.763;-21.216;115.0;4.5;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2023calw";2023-01-29T17:04:16.561Z;-39.319;8.524;10.0;4.4;"mb";"Central Mid Atlantic Ridge";"jroberto";M
"usp2023cahs";2023-01-29T14:58:01.974Z;-40.694;6.932;10.0;4.2;"mb";"North Atlantic Ocean";"jroberto";M
"usp2023bwio";2023-01-27T10:51:19.740Z;-69.585;-16.414;191.0;4.3;"mb";"Peru-Bolivia Border Region";"cleusa";M
"usp2023bvwc";2023-01-27T04:34:37.006Z;-76.320;5.075;103.0;4.4;"mb";"Colombia";"cleusa";M
"usp2023burp";2023-01-26T13:08:32.826Z;-48.591;-20.989;0.0;2.2;"mR";"MonteA.Paulista/rg.zona rural";"jroberto";M
"usp2023bspn";2023-01-25T09:49:05.612Z;-73.828;-11.368;12.0;3.9;"mb";"Central Peru";"jroberto";M
"usp2023brml";2023-01-24T19:08:28.775Z;-68.266;-21.518;121.0;4.7;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2023brlk";2023-01-24T18:37:00.322Z;-63.099;-26.724;601.0;6.2;"mb";"Santiago Del Estero Prov., Argentina";"cleusa";M
"usp2023bqxc";2023-01-24T11:23:09.253Z;-68.128;-21.267;118.0;4.8;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2023bpis";2023-01-23T14:58:14.423Z;-45.659;-20.343;0.0;2.6;"mR";"Pains/MG";"jroberto";M
"usp2023bozo";2023-01-23T10:20:42.000Z;-48.512;-21.282;0.0;2.0;"mR";"Monte Alto/SP";"jroberto";M
"usp2023boks";2023-01-23T02:50:41.023Z;-65.460;-17.005;0.0;2.1;"mR";"Central Bolivia";"jroberto";M
"usp2023boke";2023-01-23T02:34:49.219Z;-50.072;-6.401;0.0;3.9;"mR";"Canaa dos Carajas/PA";"marcelo";M
"usp2023bmvr";2023-01-22T06:07:28.906Z;-75.956;-14.923;66.5;4.3;"mb";"Near Coast of Peru";"cleusa";M
"usp2023bmfh";2023-01-21T21:50:15.042Z;-71.915;-14.941;106.0;4.4;"mb";"Central Peru";"jroberto";M
"usp2023blra";2023-01-21T14:37:56.940Z;-67.863;-21.415;133.3;4.6;"mb";"Chile-Bolivia Border Region";"jroberto";M
"usp2023bkzx";2023-01-21T05:58:28.930Z;-44.127;-21.090;0.0;1.9;"mR";"Tiradentes/MG";"cleusa";M
