EventID,Time,Longitude,Latitude,depth,magnitude,magnitudet,region,author,mode
usp2021bbhu,2021-01-15 22:36:36.398000+00:00,-39.435,-5.114,0.0,1.9,"mR""",Quixeramobim/CE,jroberto,M
usp2021beoc,2021-01-17 17:12:05.041000+00:00,-48.674,-13.204,0.0,3.2,"mR""",Montividiu do Norte/GO,jroberto,M
usp2021bkjc,2021-01-20 21:29:31.432000+00:00,-36.134,-5.521,0.0,2.4,"mR""",Pedra Preta/RN,jroberto,M
usp2021bmrw,2021-01-22 04:11:55+00:00,-45.718,-19.39,0.0,3.0,"mR""",Dores do Indaia/MG,jroberto,M
usp2021bnrg,2021-01-22 17:01:12.932000+00:00,-37.506,-5.631,0.0,2.3,"mR""",Caraubas/RN,jroberto,M
usp2021bqjg,2021-01-24 04:23:30.006000+00:00,-36.934,-10.106,0.0,1.8,"mR""",Canhoba/SE,jroberto,M
usp2021bsif,2021-01-25 06:07:51.776000+00:00,-40.605,-11.174,0.0,2.6,"mR""",Jacobina/BA,jroberto,M
usp2021bsjh,2021-01-25 06:40:10+00:00,-40.56,-11.176,0.0,1.1,"MLv""",Jacobina/BA,jroberto,M
usp2021btzs,2021-01-26 04:06:03.401000+00:00,-40.038,-3.843,0.0,1.9,"mR""",Forquilha/CE,jroberto,M
usp2021bvqs,2021-01-27 01:50:02.839000+00:00,-38.522,-4.35,0.0,1.5,"mR""",Chorozinho/CE,jroberto,M
usp2021bvuu,2021-01-27 03:53:07.856000+00:00,-38.485,-4.284,0.0,1.5,"mR""",Chorozinho/CE,jroberto,M
usp2021bwdv,2021-01-27 08:27:50.390000+00:00,-39.242,-4.06,0.0,1.9,"mR""",Paramoti/CE,jroberto,M
usp2021bwim,2021-01-27 10:48:15.802000+00:00,-39.262,-4.093,0.0,1.7,"mR""",Paramoti/CE,jroberto,M
usp2021bycz,2021-01-28 10:17:51.224000+00:00,-39.833,-9.826,0.0,2.1,"mR""",Uaua/BA,jroberto,M
usp2021byeh,2021-01-28 10:57:50.119000+00:00,-45.587,-19.456,0.0,2.0,"mR""",Dores do Indaia/MG,jroberto,M
usp2021bysn,2021-01-28 18:08:47.834000+00:00,-48.811,-20.879,0.0,2.8,"mR""",Cajobi/SP,jroberto,M
usp2021caiz,2021-01-29 15:36:56.459000+00:00,-37.715,-5.044,0.0,1.5,"mR""",Barauna/RN,marcelo,M
usp2021ceaf,2021-01-31 15:42:50.631000+00:00,-40.014,-9.884,0.0,2.4,"mR""",Jaguarari/BA,jroberto,M
usp2021cegw,2021-01-31 19:05:12.769000+00:00,-59.538,2.704,3.0,5.7,"mB""",Guyana,jroberto,M
usp2021cehj,2021-01-31 19:20:41+00:00,-59.586,2.726,0.0,3.4,"MLv""",Guyana,jroberto,M
usp2021cehl,2021-01-31 19:22:53+00:00,-59.586,2.726,0.0,2.8,"MLv""",Guyana,jroberto,M
usp2021cehn,2021-01-31 19:24:30+00:00,-59.586,2.726,0.0,3.3,"MLv""",Guyana,jroberto,M
usp2021cehu,2021-01-31 19:32:29.066000+00:00,-59.542,2.715,3.0,3.6,"mR""",Guyana,jroberto,M
usp2021cehv,2021-01-31 19:34:45+00:00,-59.474,2.736,0.0,3.2,"MLv""",Guyana,marcelo,M
usp2021cehx,2021-01-31 19:36:48.689000+00:00,-59.602,2.749,0.0,3.8,"mR""",Guyana,jroberto,M
usp2021ceii,2021-01-31 19:48:46.805000+00:00,-59.491,2.494,3.0,3.8,"mR""",Guyana,jroberto,M
usp2021ceiu,2021-01-31 20:03:44.715000+00:00,-59.534,2.704,3.0,3.8,"mR""",Guyana,jroberto,M
usp2021cfld,2021-02-01 10:23:02.009000+00:00,-59.544,2.75,0.0,4.0,"mR""",Guyana,marcelo,M
usp2021cfmx,2021-02-01 11:16:18+00:00,-59.582,2.725,0.0,2.7,"MLv""",Guyana,jroberto,M
usp2021cgux,2021-02-02 04:26:31.086000+00:00,-59.487,2.508,0.0,3.8,"mR""",Guyana,jroberto,M
usp2021cilu,2021-02-03 02:07:02.063000+00:00,-40.536,-11.178,0.0,2.7,"mR""",Jacobina/BA,jroberto,M
usp2021cmih,2021-02-05 04:53:03.100000+00:00,-59.424,2.694,0.0,3.6,"mR""",Guyana,jroberto,M
usp2021cncf,2021-02-05 14:57:25.077000+00:00,-55.518,-8.473,0.0,2.5,"mR""",Novo Progresso/PA,jroberto,M
usp2021cqam,2021-02-07 05:29:22.903000+00:00,-49.825,-11.112,0.0,3.0,"mR""",Lagoa da Confusao/TO,jroberto,M
usp2021cquq,2021-02-07 15:40:00.862000+00:00,-38.242,-4.134,0.0,1.8,"mR""",Cascavel/CE,jroberto,M
usp2021crio,2021-02-07 22:40:46.719000+00:00,-59.557,2.814,0.0,4.3,"mR""",Guyana,marcelo,M
usp2021crjk,2021-02-07 23:08:05.349000+00:00,-59.567,2.842,0.0,3.8,"mR""",Guyana,marcelo,M
usp2021ctyt,2021-02-09 09:09:30.962000+00:00,-38.341,-4.276,0.0,1.5,"mR""",Pacajus/CE,jroberto,M
usp2021cuaw,2021-02-09 10:14:18+00:00,-59.6,2.8,0.0,2.2,"MLv""",Guyana,marcelo,M
usp2021cxnu,2021-02-11 08:09:26.875000+00:00,-56.714,-16.137,0.0,2.3,"mR""",Pocone/MT,jroberto,M
usp2021cypb,2021-02-11 21:56:22.777000+00:00,-47.533,-11.658,0.0,2.5,"mR""",Natividade/TO,jroberto,M
usp2021dbkg,2021-02-13 10:54:53.026000+00:00,-52.305,-10.078,0.0,3.1,"mR""",Agua Limpa/PA,jroberto,M
usp2021dbnp,2021-02-13 12:36:15.776000+00:00,-51.115,-29.382,0.0,2.5,"mR""",Nova Petropolis/RS,jroberto,M
usp2021dizg,2021-02-17 14:27:32.638000+00:00,-35.958,-8.281,0.6,1.9,"mR""",Caruaru/PE,jroberto,M
usp2021djzr,2021-02-18 03:47:41+00:00,-59.555,2.818,0.0,1.9,"MLv""",Guyana,jroberto,M
usp2021djzy,2021-02-18 03:55:50.264000+00:00,-59.337,2.438,0.0,4.0,"mb""",Guyana,jroberto,M
usp2021dkgf,2021-02-18 07:06:13.864000+00:00,-59.557,2.812,0.0,3.1,"mR""",Guyana,jroberto,M
usp2021dmdv,2021-02-19 08:10:43.850000+00:00,-36.212,-5.352,0.0,1.6,"MLv""",Jandaira/RN,jroberto,M
usp2021dmev,2021-02-19 08:40:10.048000+00:00,-36.217,-5.349,0.0,1.8,"MLv""",Jandaira/RN,jroberto,M
usp2021dmfe,2021-02-19 08:51:46.536000+00:00,-59.557,2.747,0.0,3.4,"mR""",Guyana,jroberto,M
usp2021dmyf,2021-02-19 18:28:16.100000+00:00,-59.464,2.316,0.0,4.1,"mR""",Guyana,jroberto,M
usp2021dmzi,2021-02-19 19:02:00+00:00,-59.556,2.817,0.0,2.0,"MLv""",Guyana,jroberto,M
usp2021dnkf,2021-02-20 00:32:07.349000+00:00,-59.681,2.919,0.0,2.2,"MLv""",Guyana,jroberto,M
usp2021dobh,2021-02-20 09:09:40.554000+00:00,-59.514,2.471,0.0,3.1,"mR""",Guyana,jroberto,M
usp2021dotd,2021-02-20 18:10:28.780000+00:00,-59.492,2.735,0.0,3.7,"MLv""",Guyana,jroberto,M
usp2021douw,2021-02-20 19:02:43.634000+00:00,-59.513,2.476,0.0,3.6,"mR""",Guyana,jroberto,M
usp2021dovj,2021-02-20 19:18:24.522000+00:00,-37.389,-5.456,0.0,1.6,"mR""",Governador Dix-Sept Rosado/RN,jroberto,M
usp2021dovx,2021-02-20 19:34:49.217000+00:00,-38.492,-3.934,0.0,2.1,"mR""",Itaitinga/CE,jroberto,M
usp2021doxx,2021-02-20 20:35:38.017000+00:00,-59.446,2.408,0.0,3.7,"mR""",Guyana,jroberto,M
usp2021dpov,2021-02-21 05:07:59.801000+00:00,-37.523,-5.661,0.0,1.9,"mR""",Caraubas/RN,jroberto,M
usp2021dqfm,2021-02-21 13:33:16.610000+00:00,-37.515,-5.65,0.0,2.2,"mR""",Caraubas/RN,jroberto,M
usp2021dqnq,2021-02-21 17:39:59+00:00,-57.529,-12.088,0.0,2.0,"mR""",Brasnorte/MT,marcelo,M
usp2021dqvp,2021-02-21 21:41:09.777000+00:00,-37.474,-5.76,0.0,2.0,"mR""",Caraubas/RN,jroberto,M
usp2021dqyq,2021-02-21 23:14:14.535000+00:00,-59.586,2.797,0.0,2.9,"MLv""",Guyana,jroberto,M
usp2021drko,2021-02-22 05:15:28.824000+00:00,-37.467,-5.756,0.0,1.5,"mR""",Caraubas/RN,jroberto,M
usp2021dsju,2021-02-22 18:00:13.724000+00:00,-59.511,2.544,10.0,4.6,"mb""",Guyana,jroberto,M
usp2021dvuh,2021-02-24 14:42:54.386000+00:00,-59.553,2.553,0.0,3.6,"mR""",Guyana,jroberto,M
usp2021dwau,2021-02-24 17:59:50.175000+00:00,-59.432,2.615,0.0,4.1,"mR""",Guyana,jroberto,M
usp2021eaey,2021-02-27 00:37:52.554000+00:00,-39.482,-5.053,0.0,1.8,"mR""",Madalena/CE,jroberto,M
usp2021ehsu,2021-03-03 03:35:12.289000+00:00,-37.83,-16.832,0.0,3.6,"mR""",South Atlantic Ocean,marcelo,M
usp2021ehtb,2021-03-03 03:43:20.539000+00:00,-37.83,-16.834,0.0,3.2,"mR""",South Atlantic Ocean,marcelo,M
usp2021eigh,2021-03-03 10:24:58.359000+00:00,-36.149,-5.598,0.0,2.4,"mR""",Pedra Preta/RN,marcelo,M
usp2021emya,2021-03-05 23:54:26.745000+00:00,-59.504,2.61,0.0,3.5,"MLv""",Guyana,jroberto,M
usp2021epqz,2021-03-07 11:45:52.549000+00:00,-43.993,-19.75,0.0,2.4,"mR""",Sao Jose da Lapa/MG,marcelo,M
usp2021eqms,2021-03-07 22:44:50+00:00,-37.965,-6.092,0.0,1.7,"mR""",Portalegre/RN,jroberto,M
usp2021eqnv,2021-03-07 23:17:52+00:00,-37.501,-5.707,0.0,2.3,"mR""",Caraubas/RN,jroberto,M
usp2021evuo,2021-03-10 20:23:12+00:00,-51.012,-20.218,0.0,2.7,"mR""",Rubineia/SP,jroberto,M
usp2021ewai,2021-03-10 23:18:34+00:00,-60.731,-0.912,0.0,3.9,"mR""",Presidente Figueiredo/AM,jroberto,M
usp2021ezae,2021-03-12 14:38:01+00:00,-40.536,-11.176,0.0,1.5,"MLv""",Jacobina/BA,jroberto,M
usp2021ezmw,2021-03-12 21:02:20+00:00,-56.89,-25.8,0.0,0.0,",Paraguay""",jroberto,M,
usp2021fcqr,2021-03-14 14:22:32+00:00,-35.225,-5.604,0.0,1.7,"mR""",Maxaranguape/RN,jroberto,M
usp2021fexk,2021-03-15 20:03:25+00:00,-40.46,-3.239,0.0,2.1,"mR""",Senador Sa/CE,jroberto,M
usp2021fhdz,2021-03-17 01:38:35+00:00,-49.821,-21.925,0.0,3.0,"mR""",Guaimbê/SP,jroberto,M
usp2021fkja,2021-03-18 19:36:09.847000+00:00,-40.547,-11.178,0.0,2.4,"mR""",Jacobina/BA,jroberto,M
usp2021fkmb,2021-03-18 21:07:16.833000+00:00,-40.538,-11.184,0.0,1.5,"MLv""",Jacobina/BA,jroberto,M
usp2021flcy,2021-03-19 05:39:57.886000+00:00,-43.971,-20.468,0.0,2.2,"mR""",Jeceaba/MG,jroberto,M
usp2021ftzp,2021-03-24 02:11:33+00:00,-59.617,2.806,0.0,4.1,"mR""",Guyana,marcelo,M
usp2021fyrw,2021-03-26 15:57:42.452000+00:00,-59.553,2.702,0.0,4.6,"mb""",Guyana,jroberto,M
usp2021gayn,2021-03-27 21:35:36.414000+00:00,-37.52,-5.87,0.0,2.5,"mR""",Caraubas/RN,jroberto,M
usp2021gbov,2021-03-28 05:50:01+00:00,-59.58,2.579,0.0,3.0,"mR""",Guyana,jroberto,M
usp2021geza,2021-03-30 02:24:17.862000+00:00,-35.106,-8.233,0.0,1.5,"mR""",Cabo de Santo Agostinho/PE,jroberto,M
usp2021ggmu,2021-03-30 22:29:40+00:00,-59.512,2.698,0.0,3.5,"mR""",Guyana,jroberto,M
usp2021gigd,2021-03-31 21:24:09+00:00,-59.513,2.687,0.0,4.3,"mR""",Guyana,jroberto,M
usp2021gnfj,2021-04-03 14:41:01+00:00,-59.523,2.701,0.0,4.2,"mR""",Guyana,jroberto,M
usp2021gpjp,2021-04-04 19:06:05.661000+00:00,-40.53,-11.194,0.0,1.4,"MLv""",Jacobina/BA,jroberto,M
usp2021grax,2021-04-05 16:59:24.546000+00:00,-35.915,-7.283,0.0,1.4,"mR""",Campina Grande/PB,jroberto,M
usp2021grbe,2021-04-05 17:07:40.380000+00:00,-35.937,-7.214,0.0,1.9,"MLv""",Puxinana/PB,marcelo,M
usp2021gtlq,2021-04-07 00:40:41.468000+00:00,-49.788,-6.244,0.0,3.1,"mR""",Parauapebas/PA,cleusa,M
usp2021guho,2021-04-07 11:45:46+00:00,-59.574,2.843,0.0,3.7,"mR""",Guyana,cleusa,M
usp2021gvtd,2021-04-08 06:44:32+00:00,-59.589,2.815,0.0,3.7,"mR""",Guyana,jroberto,M
usp2021hdxj,2021-04-12 17:57:43.877000+00:00,-41.907,-18.92,0.0,2.6,"mR""",Governador Valadares/MG,cleusa,M
usp2021hgrg,2021-04-14 06:16:54+00:00,-44.78,-18.822,0.0,2.6,"mR""",Felixlandia/MG,jroberto,M
usp2021hgsp,2021-04-14 06:57:16.955000+00:00,-59.639,2.624,0.0,3.4,"mR""",Guyana,cleusa,M
usp2021hjpr,2021-04-15 20:53:36.429000+00:00,-52.557,-17.56,0.0,2.3,"mR""",Mineiros/GO,cleusa,M
usp2021hkds,2021-04-16 03:59:04.283000+00:00,-50.994,-28.683,0.0,1.5,"mR""",Monte Alegre dos Campos/RS,jroberto,M
usp2021hppa,2021-04-19 03:22:19.149000+00:00,-59.548,2.64,0.0,3.5,"mR""",Guyana,jroberto,M
usp2021hqxn,2021-04-19 20:48:08.149000+00:00,-34.855,-7.436,0.0,1.3,"mR""",Pitimbu/PB,jroberto,M
usp2021hric,2021-04-20 02:08:42.998000+00:00,-59.591,2.845,10.0,3.5,"mR""",Guyana,cleusa,M
usp2021huwy,2021-04-22 01:04:01.321000+00:00,-59.513,2.667,0.0,3.6,"mR""",Guyana,cleusa,M
usp2021hvvg,2021-04-22 13:20:18.946000+00:00,-38.471,-4.533,0.0,2.4,"mR""",Ocara/CE,jroberto,M
usp2021iaas,2021-04-24 20:38:23.227000+00:00,-39.509,-6.541,0.0,1.9,"MLv""",Cariús/CE,jroberto,M
usp2021icmv,2021-04-26 05:02:12.409000+00:00,-48.462,-21.345,0.0,1.9,"mR""",Monte Alto/SP,jroberto,M
usp2021igar,2021-04-28 03:26:40.729000+00:00,-61.652,-0.52,0.0,4.7,"mR""",Barcelos/AM,marcelo,M
usp2021igzg,2021-04-28 15:51:32.858000+00:00,-49.206,-20.284,0.0,2.5,"mR""",Fronteira/MG,cleusa,M
usp2021iiat,2021-04-29 05:45:06.782000+00:00,-36.144,-5.526,0.0,1.8,"mR""",Pedra Preta/RN,cleusa,M
usp2021ilur,2021-05-01 07:13:31.089000+00:00,-44.765,-18.834,0.0,2.7,"mR""",Felixlândia/MG,jroberto,M
usp2021iodj,2021-05-02 13:53:34.549000+00:00,-43.971,-19.685,0.0,2.3,"mR""",Sao Jose da Lapa/MG,jroberto,M
usp2021ivnj,2021-05-06 14:53:59+00:00,-51.097,-28.105,0.0,2.3,"mR""",Esmeralda/RS,jroberto,M
usp2021iwed,2021-05-06 23:22:26+00:00,-61.647,-0.522,0.0,4.0,"mR""",Reg. de Rorainópolis/RR,jroberto,M
usp2021iyym,2021-05-08 11:55:29.739000+00:00,-55.971,-33.643,0.0,3.5,"mR""",Uruguay,marcelo,M
usp2021izkm,2021-05-08 17:58:23.778000+00:00,-59.626,2.903,0.0,2.7,"MLv""",Guyana,jroberto,M
usp2021izxd,2021-05-09 00:22:22.732000+00:00,-43.218,-16.0,0.0,2.8,"mR""",Nova Porteirinha/MG,jroberto,M
usp2021jbpj,2021-05-09 22:43:31.621000+00:00,-59.484,2.593,0.0,3.8,"mR""",Guyana,jroberto,M
usp2021jgdy,2021-05-12 10:37:42.958000+00:00,-40.855,-19.229,0.0,1.4,"MLv""",Pancas/ES,jroberto,M
usp2021jish,2021-05-13 20:08:34.931000+00:00,-49.456,-14.214,0.0,2.6,"mR""",Nova Iguacu de Goias/GO,jroberto,M
usp2021jkkw,2021-05-14 18:42:16.713000+00:00,-50.618,-1.138,0.0,4.3,"mR""",Breves/PA,jroberto,M
usp2021jkvi,2021-05-14 23:57:53.426000+00:00,-50.291,-7.45,0.0,3.0,"mR""",Bannach/PA,jroberto,M
usp2021jlef,2021-05-15 04:27:16.148000+00:00,-50.168,-6.431,0.0,3.4,"mR""",Canaa dos Carajas/PA,jroberto,M
usp2021jpio,2021-05-17 11:11:07.709000+00:00,-57.532,-11.46,0.0,2.9,"mR""",Juara/MT,jroberto,M
usp2021jpuj,2021-05-17 17:09:23+00:00,-59.484,2.522,0.0,3.1,"MLv""",Guyana,jroberto,M
usp2021jqgw,2021-05-17 23:27:28.870000+00:00,-39.57,-13.06,0.0,1.8,"mR""",Amargosa/BA,jroberto,M
usp2021jqsp,2021-05-18 05:23:18.898000+00:00,-39.567,-13.063,0.0,1.8,"mR""",Amargosa/BA,jroberto,M
usp2021jyrx,2021-05-22 14:08:09.320000+00:00,-49.519,-12.043,0.0,2.5,"mR""",Formoso do Araguaia/TO,jroberto,M
usp2021kgau,2021-05-26 14:34:03.052000+00:00,-39.549,-2.791,0.0,1.9,"MLv""",Margem Continental/CE,jroberto,M
usp2021kgfr,2021-05-26 17:02:14.817000+00:00,-40.858,-19.242,0.0,1.7,"MLv""",Pancas/ES,jroberto,M
usp2021kjxk,2021-05-28 17:24:36.383000+00:00,-55.448,-7.077,0.0,2.5,"mR""",Novo Progresso/PA,jroberto,M
usp2021kkfq,2021-05-28 21:33:45.701000+00:00,-40.6,-3.817,3.1,1.7,"mR""",Mucambo/CE,marcelo,M
usp2021ktjh,2021-06-02 21:38:08.686000+00:00,-37.526,-5.686,0.0,1.6,"mR""",Caraubas/RN,jroberto,M
usp2021kvrx,2021-06-04 04:15:59.243000+00:00,-44.189,-10.463,0.0,2.4,"mR""",Julio Borges/PI,jroberto,M
usp2021kwlw,2021-06-04 14:21:12.694000+00:00,-37.535,-5.702,0.0,2.0,"mR""",Caraubas/RN,jroberto,M
usp2021kyzs,2021-06-05 23:36:57+00:00,-39.559,-13.061,0.0,1.7,"mR""",Amargosa/BA,jroberto,M
usp2021laza,2021-06-07 01:32:11+00:00,-40.521,-11.184,0.0,1.0,"MLv""",Jacobina/BA,jroberto,M
usp2021lazd,2021-06-07 01:35:07.657000+00:00,-39.415,-4.477,0.0,1.7,"mR""",Canindé/CE,jroberto,M
usp2021lbfb,2021-06-07 04:34:50.097000+00:00,-39.841,-20.338,0.0,2.6,"mR""",Margem Continental/ES,jroberto,M
usp2021lbqb,2021-06-07 10:08:09.317000+00:00,-40.042,-4.058,0.0,2.4,"mR""",Tejuçuoca/CE,jroberto,M
usp2021lcwk,2021-06-08 02:28:53.865000+00:00,-62.271,1.025,0.0,3.5,"mR""",Reg. de Rorainópolis/RR,jroberto,M
usp2021ldij,2021-06-08 08:31:24.422000+00:00,-50.845,-16.639,0.0,2.3,"mR""",Ivolandia/GO,jroberto,M
usp2021lglv,2021-06-10 01:40:44+00:00,-40.515,-11.191,0.0,1.3,"MLv""",Jacobina/BA,jroberto,M
usp2021lgyo,2021-06-10 08:06:39+00:00,-40.516,-11.187,0.0,1.3,"MLv""",Jacobina/BA,jroberto,M
usp2021lmca,2021-06-13 03:32:15.349000+00:00,-59.528,2.645,0.0,2.8,"MLv""",Guyana,marcelo,M
usp2021lmlr,2021-06-13 08:25:33+00:00,-44.75,-27.096,0.0,3.3,"mR""",South Atlantic Ocean,marcelo,M
usp2021lncv,2021-06-13 17:05:07.823000+00:00,-59.048,-15.308,0.0,2.5,"mR""",Vale de Sao Domingos/MT,jroberto,M
usp2021load,2021-06-14 04:51:52.950000+00:00,-39.457,-5.067,0.0,1.5,"mR""",Quixeramobim/CE,jroberto,M
usp2021lqfn,2021-06-15 09:52:04.769000+00:00,-59.566,2.688,0.0,3.5,"mR""",Guyana,jroberto,M
usp2021lqvy,2021-06-15 18:09:21+00:00,-40.416,-11.194,0.0,1.9,"mR""",Jacobina/BA,jroberto,M
usp2021lqzn,2021-06-15 19:57:36.898000+00:00,-40.552,-3.802,0.0,2.3,"MLv""",Carire/CE,marcelo,M
usp2021lupr,2021-06-17 19:31:28.694000+00:00,-37.526,-5.698,0.0,2.1,"MLv""",Caraubas/RN,jroberto,M
usp2021lvib,2021-06-18 04:49:03.692000+00:00,-57.996,-14.757,0.0,1.8,"mR""",Tangará da Serra/MT,jroberto,M
usp2021mdnf,2021-06-22 16:30:13.060000+00:00,-50.56,-5.673,0.0,3.4,"mR""",Parauapebas/PA,jroberto,M
usp2021mgck,2021-06-24 02:27:28.721000+00:00,-37.538,-5.705,0.0,2.7,"mR""",Caraubas/RN,jroberto,M
usp2021mnrm,2021-06-28 06:01:57.920000+00:00,-37.507,-5.71,0.0,2.1,"mR""",Caraubas/RN,jroberto,M
usp2021mtaa,2021-07-01 04:01:54.086000+00:00,-59.564,2.685,0.0,2.5,"MLv""",Guyana,jroberto,M
usp2021mtmg,2021-07-01 10:12:06+00:00,-48.03,-19.0,0.0,2.4,"mR""",Indianópolis/MG,jroberto,M
usp2021mvqp,2021-07-02 14:39:41+00:00,-40.39,-3.855,0.0,1.8,"MLv""",Groaíras/CE,jroberto,M
usp2021mvqw,2021-07-02 14:48:15+00:00,-40.65,-3.749,0.0,1.9,"MLv""",Coreaú/CE,jroberto,M
usp2021mwcr,2021-07-02 20:45:48.222000+00:00,-36.087,-5.541,0.0,2.1,"mR""",Pedra Preta/RN,jroberto,M
usp2021mweq,2021-07-02 21:45:36.875000+00:00,-36.502,-8.706,0.0,1.5,"mR""",Jucati/PE,jroberto,M
usp2021mzmb,2021-07-04 16:55:48.907000+00:00,-46.095,-21.336,0.0,2.3,"MLv""",Areado/MG,jroberto,M
usp2021mzsy,2021-07-04 20:24:02.984000+00:00,-39.919,-4.354,0.0,2.0,"mR""",Santa Quiteria/CE,jroberto,M
usp2021ncfb,2021-07-06 04:47:00.185000+00:00,-40.501,-3.638,0.0,1.4,"mR""",Alcantaras/CE,marcelo,M
usp2021nciu,2021-07-06 06:40:34.948000+00:00,-59.528,2.662,0.0,3.7,"mR""",Guyana,jroberto,M
usp2021ncym,2021-07-06 14:40:52.686000+00:00,-40.601,-3.709,0.0,2.3,"MLv""",Alcantaras/CE,marcelo,M
usp2021ndhm,2021-07-06 19:09:45.600000+00:00,-37.48,-6.035,0.0,1.9,"mR""",Messias Targino/RN,marcelo,M
usp2021ndrg,2021-07-07 00:05:13+00:00,-40.137,-11.607,0.0,1.4,"MLv""",Varzea da Roça/BA,jroberto,M
usp2021ngou,2021-07-08 14:15:42.643000+00:00,-37.53,-5.714,0.0,1.6,"mR""",Caraúbas/RN,jroberto,M
usp2021nnsf,2021-07-12 11:56:13.061000+00:00,-35.241,-5.007,0.0,1.9,"mR""",Plataf. Cont. em frente/RN,jroberto,M
usp2021nqkc,2021-07-13 23:14:30.547000+00:00,-40.787,-19.179,0.0,1.4,"MLv""",Pancas/ES,jroberto,M
usp2021nzyi,2021-07-19 04:39:33.328000+00:00,-35.257,-5.048,0.0,1.9,"mR""",Plataf. Cont. em frente/RN,jroberto,M
usp2021okuh,2021-07-25 03:06:32.166000+00:00,-35.234,-5.193,0.0,3.1,"mR""",Rio do Fogo/RN,jroberto,M
usp2021okuy,2021-07-25 03:26:59.534000+00:00,-35.269,-5.091,0.0,3.5,"mR""",Plataf. Cont. em frente/RN,jroberto,M
usp2021okvv,2021-07-25 03:53:22.196000+00:00,-35.234,-5.102,0.0,2.0,"mR""",Plataf. Cont. em frente/RN,jroberto,M
usp2021okww,2021-07-25 04:24:55.061000+00:00,-35.195,-5.151,0.0,1.5,"mR""",Plataf. Cont. em frente/RN,jroberto,M
usp2021okxy,2021-07-25 04:57:45.703000+00:00,-35.214,-5.118,0.0,2.7,"mR""",Plataf. Cont. em frente/RN,jroberto,M
usp2021oltl,2021-07-25 15:49:32.834000+00:00,-35.24,-5.107,0.0,2.4,"mR""",Plataf. Cont. em frente/RN,jroberto,M
usp2021olwj,2021-07-25 17:17:16.583000+00:00,-39.753,-9.625,0.0,1.9,"mR""",Rg.de Uauá/Jaguarari/BA,jroberto,M
usp2021olya,2021-07-25 18:07:34.017000+00:00,-35.264,-5.073,0.0,2.3,"mR""",Rio do Fogo/RN,jroberto,M
usp2021omcf,2021-07-25 20:15:20.822000+00:00,-35.274,-5.048,0.0,2.3,"mR""",Plataf. Cont. em frente/RN,jroberto,M
usp2021ostk,2021-07-29 11:45:39.782000+00:00,-47.28,-20.021,0.0,2.8,"mR""",Sacramento/MG,jroberto,M
usp2021otse,2021-07-30 00:16:29.424000+00:00,-45.486,-19.524,0.0,2.3,"mR""",Dores do Indaiá/MG,jroberto,M
usp2021ozmb,2021-08-02 03:59:50.715000+00:00,-39.955,-9.824,0.0,3.1,"mR""",Uaua/BA,jroberto,M
usp2021pbfn,2021-08-03 02:57:50.810000+00:00,-35.258,-8.181,0.0,2.0,"mR""",Vitória de Santo Antão/PE,jroberto,M
usp2021pbnb,2021-08-03 06:45:59.009000+00:00,-36.85,-9.931,0.0,2.1,"MLv""",Canhoba/SE,jroberto,M
usp2021pbrp,2021-08-03 09:04:19.956000+00:00,-40.119,-3.838,0.0,2.7,"mR""",Forquilha/CE,jroberto,M
usp2021pgao,2021-08-05 18:07:40.477000+00:00,-38.639,-7.095,0.0,1.7,"mR""",Barro/PB,jroberto,M
usp2021pjcg,2021-08-07 10:24:24.970000+00:00,-37.351,-9.782,0.0,2.1,"mR""",Pão de Açúcar/AL,jroberto,M
usp2021pmfy,2021-08-09 03:40:19.644000+00:00,-36.376,-9.412,0.0,1.7,"mR""",Mar Vermelho/AL,jroberto,M
usp2021pngi,2021-08-09 17:00:10.156000+00:00,-35.788,-8.263,0.0,1.9,"mR""",Bezerros/PE,jroberto,M
usp2021pnjr,2021-08-09 18:41:01+00:00,-59.608,2.815,0.0,3.9,"mR""",Guyana,jroberto,M
usp2021pqan,2021-08-11 05:28:12.248000+00:00,-35.005,-4.877,0.0,2.2,"mR""",Plataf.Cont./frenteaRiodoFogo/RN,jroberto,M
usp2021pqtn,2021-08-11 15:04:00.425000+00:00,-39.573,-2.758,0.0,1.9,"MLv""",Margem Cont.Itarema/CE,jroberto,M
usp2021pvdb,2021-08-14 00:25:53.818000+00:00,-59.494,2.425,0.0,3.7,"mR""",Guyana,jroberto,M
usp2021pvkc,2021-08-14 03:59:49.474000+00:00,-44.657,-17.781,0.0,2.9,"mR""",Lassance/MG,jroberto,M
usp2021pyvv,2021-08-16 01:19:32.640000+00:00,-43.819,-20.544,0.0,2.1,"mR""",Congonhas/MG,jroberto,M
usp2021qatf,2021-08-17 02:16:53.870000+00:00,-40.538,-16.38,0.0,2.6,"mR""",Rubim/MG,jroberto,M
usp2021qdqj,2021-08-18 16:14:55.746000+00:00,-39.843,-9.997,0.0,2.5,"mR""",Jaguarari/BA,jroberto,M
usp2021qjwt,2021-08-22 02:17:51.987000+00:00,-70.257,-8.358,0.0,4.2,"mb""",Feijó/AC,jroberto,M
usp2021qpkd,2021-08-25 02:44:02.273000+00:00,-39.723,-10.707,0.0,1.8,"mR""",Itiuba/BA,jroberto,M
usp2021qraz,2021-08-26 00:22:17.017000+00:00,-56.485,0.26,0.0,3.4,"mR""",Oriximina/PA,jroberto,M
