file_name,station,label_cat,prob_nat,prob_ant,pred,nature,ID,Event,Error,Pick,Network,Station,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path
NB_NBMA_20200514T212446,NBMA,0,0.999,0.001,0,Natural,usp2020jmlu,20200514T212446,,P,NB,NBMA,,HHZ,-7.365352,-38.764058,236.20038253032507,-5.643447876,-37.5005455,2020-05-14T21:25:23.138408Z,2020-05-14T21:24:46.492813Z,2020-05-14T21:25:13.138408Z,2020-05-14T21:26:13.138408Z,earthquake,1.807413391,known,./files/mseed/20200514T212446/NB_NBMA_20200514T212446.mseed
NB_NBMO_20200514T212446,NBMO,0,0.025,0.975,1,Anthropogenic,usp2020jmlu,20200514T212446,,P,NB,NBMO,,HHZ,-3.310348,-40.042927,382.3151081720764,-5.643447876,-37.5005455,2020-05-14T21:25:41.638591Z,2020-05-14T21:24:46.492813Z,2020-05-14T21:25:31.638591Z,2020-05-14T21:26:31.638591Z,earthquake,1.807413391,known,./files/mseed/20200514T212446/NB_NBMO_20200514T212446.mseed
NB_NBPA_20200728T193350,NBPA,0,0.053,0.947,1,Anthropogenic,usp2020otiw,20200728T193350,,P,NB,NBPA,,HHZ,-5.75028,-37.112047,136.967188062502,-5.746874809,-35.87547684,2020-07-28T19:34:13.616498Z,2020-07-28T19:33:50.071413Z,2020-07-28T19:34:03.616498Z,2020-07-28T19:35:03.616498Z,earthquake,1.824470121,suspected,./files/mseed/20200728T193350/NB_NBPA_20200728T193350.mseed
NB_NBMA_20200728T193350,NBMA,0,0.048,0.952,1,Anthropogenic,usp2020otiw,20200728T193350,,P,NB,NBMA,,HHZ,-7.365352,-38.764058,366.1794176732423,-5.746874809,-35.87547684,2020-07-28T19:34:42.646664Z,2020-07-28T19:33:50.071413Z,2020-07-28T19:34:32.646664Z,2020-07-28T19:35:32.646664Z,earthquake,1.824470121,suspected,./files/mseed/20200728T193350/NB_NBMA_20200728T193350.mseed
NB_NBTA_20200805T201728,NBTA,0,0.113,0.887,1,Anthropogenic,usp2020piai,20200805T201728,,P,NB,NBTA,,HHZ,-9.121932,-38.063215,252.0315575627969,-8.573699951,-35.83937454,2020-08-05T20:18:07.474093Z,2020-08-05T20:17:28.857794Z,2020-08-05T20:17:57.474093Z,2020-08-05T20:18:57.474093Z,earthquake,1.779684253,known,./files/mseed/20200805T201728/NB_NBTA_20200805T201728.mseed
NB_NBPV_20200805T201728,NBPV,0,0.01,0.99,1,Anthropogenic,usp2020piai,20200805T201728,,P,NB,NBPV,,HHZ,-6.417527,-35.290516,246.03218539590225,-8.573699951,-35.83937454,2020-08-05T20:18:06.724093Z,2020-08-05T20:17:28.857794Z,2020-08-05T20:17:56.724093Z,2020-08-05T20:18:56.724093Z,earthquake,1.779684253,known,./files/mseed/20200805T201728/NB_NBPV_20200805T201728.mseed
NB_NBPA_20200805T201728,NBPA,0,0.051,0.949,1,Anthropogenic,usp2020piai,20200805T201728,,P,NB,NBPA,,HHZ,-5.75028,-37.112047,342.42571865472104,-8.573699951,-35.83937454,2020-08-05T20:18:18.654574Z,2020-08-05T20:17:28.857794Z,2020-08-05T20:18:08.654574Z,2020-08-05T20:19:08.654574Z,earthquake,1.779684253,known,./files/mseed/20200805T201728/NB_NBPA_20200805T201728.mseed
NB_NBIT_20200830T122148,NBIT,0,0.987,0.013,0,Natural,usp2020rbcf,20200830T122148,,P,NB,NBIT,,HHZ,-14.930689,-39.434579,213.50740487146788,-13.00740528,-39.5963974,2020-08-30T12:22:22.642396Z,2020-08-30T12:21:48.871861Z,2020-08-30T12:22:12.642396Z,2020-08-30T12:23:12.642396Z,earthquake,1.759193873,known,./files/mseed/20200830T122148/NB_NBIT_20200830T122148.mseed
NB_NBPN_20200830T122148,NBPN,0,0.96,0.04,0,Natural,usp2020rbcf,20200830T122148,,P,NB,NBPN,,HHZ,-10.847009,-40.198957,247.8357219619559,-13.00740528,-39.5963974,2020-08-30T12:22:26.982623Z,2020-08-30T12:21:48.871861Z,2020-08-30T12:22:16.982623Z,2020-08-30T12:23:16.982623Z,earthquake,1.759193873,known,./files/mseed/20200830T122148/NB_NBPN_20200830T122148.mseed
ON_CMC01_20200830T122148,CMC01,0,0.989,0.011,0,Natural,usp2020rbcf,20200830T122148,,P,ON,CMC01,,HHZ,-15.360055,-39.519089,260.43350114392985,-13.00740528,-39.5963974,2020-08-30T12:22:28.443493Z,2020-08-30T12:21:48.871861Z,2020-08-30T12:22:18.443493Z,2020-08-30T12:23:18.443493Z,earthquake,1.759193873,known,./files/mseed/20200830T122148/ON_CMC01_20200830T122148.mseed
ON_GUA01_20200830T122148,GUA01,0,0.946,0.054,0,Natural,usp2020rbcf,20200830T122148,,P,ON,GUA01,,HHZ,-16.58349,-39.805342,396.3217553034439,-13.00740528,-39.5963974,2020-08-30T12:22:45.413040Z,2020-08-30T12:21:48.871861Z,2020-08-30T12:22:35.413040Z,2020-08-30T12:23:35.413040Z,earthquake,1.759193873,known,./files/mseed/20200830T122148/ON_GUA01_20200830T122148.mseed
NB_NBPA_20201120T174448,NBPA,0,0.101,0.899,1,Anthropogenic,usp2020wvid,20201120T174448,,P,NB,NBPA,,HHZ,-5.75028,-37.112047,306.65434971544056,-8.277523041,-35.969944,2020-11-20T17:45:34.145068Z,2020-11-20T17:44:48.758759Z,2020-11-20T17:45:24.145068Z,2020-11-20T17:46:24.145068Z,earthquake,1.835920901,suspected,./files/mseed/20201120T174448/NB_NBPA_20201120T174448.mseed
NB_NBPV_20201120T174448,NBPV,0,0.271,0.729,1,Anthropogenic,usp2020wvid,20201120T174448,,P,NB,NBPV,,HHZ,-6.417527,-35.290516,218.9524079546968,-8.277523041,-35.969944,2020-11-20T17:45:23.331475Z,2020-11-20T17:44:48.758759Z,2020-11-20T17:45:13.331475Z,2020-11-20T17:46:13.331475Z,earthquake,1.835920901,suspected,./files/mseed/20201120T174448/NB_NBPV_20201120T174448.mseed
NB_NBTA_20201120T174448,NBTA,0,0.901,0.099,0,Natural,usp2020wvid,20201120T174448,,P,NB,NBTA,,HHZ,-9.121932,-38.063215,248.56755358725692,-8.277523041,-35.969944,2020-11-20T17:45:27.036139Z,2020-11-20T17:44:48.758759Z,2020-11-20T17:45:17.036139Z,2020-11-20T17:46:17.036139Z,earthquake,1.835920901,suspected,./files/mseed/20201120T174448/NB_NBTA_20201120T174448.mseed
NB_NBMA_20201120T174448,NBMA,0,0.357,0.643,1,Anthropogenic,usp2020wvid,20201120T174448,,P,NB,NBMA,,HHZ,-7.365352,-38.764058,324.25326865504945,-8.277523041,-35.969944,2020-11-20T17:45:36.226553Z,2020-11-20T17:44:48.758759Z,2020-11-20T17:45:26.226553Z,2020-11-20T17:46:26.226553Z,earthquake,1.835920901,suspected,./files/mseed/20201120T174448/NB_NBMA_20201120T174448.mseed
NB_NBMO_20210207T154000,NBMO,0,1.0,0.0,0,Natural,usp2021cquq,20210207T154000,,P,NB,NBMO,,HHZ,-3.310348,-40.042927,219.81006062934904,-4.134428024,-38.24222565,2021-02-07T15:40:35.459336Z,2021-02-07T15:40:00.862947Z,2021-02-07T15:40:25.459336Z,2021-02-07T15:41:25.459336Z,earthquake,1.848470441,known,./files/mseed/20210207T154000/NB_NBMO_20210207T154000.mseed
NB_NBPA_20210207T154000,NBPA,0,1.0,0.0,0,Natural,usp2021cquq,20210207T154000,,P,NB,NBPA,,HHZ,-5.75028,-37.112047,218.263564436758,-4.134428024,-38.24222565,2021-02-07T15:40:35.253622Z,2021-02-07T15:40:00.862947Z,2021-02-07T15:40:25.253622Z,2021-02-07T15:41:25.253622Z,earthquake,1.848470441,known,./files/mseed/20210207T154000/NB_NBPA_20210207T154000.mseed
NB_NBMA_20210207T154000,NBMA,0,0.889,0.111,0,Natural,usp2021cquq,20210207T154000,,P,NB,NBMA,,HHZ,-7.365352,-38.764058,361.9377381488838,-4.134428024,-38.24222565,2021-02-07T15:40:53.056790Z,2021-02-07T15:40:00.862947Z,2021-02-07T15:40:43.056790Z,2021-02-07T15:41:43.056790Z,earthquake,1.848470441,known,./files/mseed/20210207T154000/NB_NBMA_20210207T154000.mseed
NB_NBMO_20210702T143941,NBMO,0,0.086,0.914,1,Anthropogenic,usp2021mvqp,20210702T143941,,P,NB,NBMO,,HHZ,-3.310348,-40.042927,71.51373177237924,-3.855,-40.39,2021-07-02T14:39:53.299223Z,2021-07-02T14:39:41.000000Z,2021-07-02T14:39:43.299223Z,2021-07-02T14:40:43.299223Z,earthquake,1.789363321,suspected,./files/mseed/20210702T143941/NB_NBMO_20210702T143941.mseed
BL_ITAB_20220404T165044,ITAB,0,0.005,0.995,1,Anthropogenic,usp2022gpfd,20220404T165044,,P,BL,ITAB,,HHZ,-27.2349,-52.1313,73.74312636229341,-27.20681381,-51.3875351,2022-04-04T16:50:56.639341Z,2022-04-04T16:50:44.113677Z,2022-04-04T16:50:46.639341Z,2022-04-04T16:51:46.639341Z,earthquake,1.829454977,suspected,./files/mseed/20220404T165044/BL_ITAB_20220404T165044.mseed
BL_PTGB_20220404T165044,PTGB,0,0.488,0.512,1,Anthropogenic,usp2022gpfd,20220404T165044,,P,BL,PTGB,,HHZ,-24.72095,-52.01182,282.4084056269168,-27.20681381,-51.3875351,2022-04-04T16:51:26.691608Z,2022-04-04T16:50:44.113677Z,2022-04-04T16:51:16.691608Z,2022-04-04T16:52:16.691608Z,earthquake,1.829454977,suspected,./files/mseed/20220404T165044/BL_PTGB_20220404T165044.mseed
NB_NBTA_20220505T152504,NBTA,0,0.022,0.978,1,Anthropogenic,usp2022itsx,20220505T152504,,P,NB,NBTA,,HHZ,-9.121932,-38.063215,154.84846294467357,-8.495476723,-39.32198334,2022-05-05T15:25:30.350326Z,2022-05-05T15:25:04.644119Z,2022-05-05T15:25:20.350326Z,2022-05-05T15:26:20.350326Z,earthquake,1.775731464,suspected,./files/mseed/20220505T152504/NB_NBTA_20220505T152504.mseed
NB_NBPA_20220505T152504,NBPA,0,0.324,0.676,1,Anthropogenic,usp2022itsx,20220505T152504,,P,NB,NBPA,,HHZ,-5.75028,-37.112047,389.556575324762,-8.495476723,-39.32198334,2022-05-05T15:26:00.213573Z,2022-05-05T15:25:04.644119Z,2022-05-05T15:25:50.213573Z,2022-05-05T15:26:50.213573Z,earthquake,1.775731464,suspected,./files/mseed/20220505T152504/NB_NBPA_20220505T152504.mseed
NB_NBPN_20220505T152504,NBPN,0,0.069,0.931,1,Anthropogenic,usp2022itsx,20220505T152504,,P,NB,NBPN,,HHZ,-10.847009,-40.198957,277.32697025893714,-8.495476723,-39.32198334,2022-05-05T15:25:46.371459Z,2022-05-05T15:25:04.644119Z,2022-05-05T15:25:36.371459Z,2022-05-05T15:26:36.371459Z,earthquake,1.775731464,suspected,./files/mseed/20220505T152504/NB_NBPN_20220505T152504.mseed
NB_NBMA_20220509T190754,NBMA,0,0.019,0.981,1,Anthropogenic,usp2022jbig,20220509T190754,,P,NB,NBMA,,HHZ,-7.365352,-38.764058,345.2391411330031,-5.591865063,-36.19536209,2022-05-09T19:08:44.640005Z,2022-05-09T19:07:54.567337Z,2022-05-09T19:08:34.640005Z,2022-05-09T19:09:34.640005Z,earthquake,1.830787406,known,./files/mseed/20220509T190754/NB_NBMA_20220509T190754.mseed
BL_BB19B_20230424T191818,BB19B,0,0.956,0.044,0,Natural,usp2023hzyb,20230424T191818,,P,BL,BB19B,,HHZ,-21.0662,-48.5279,12.95467766663855,-20.9734,-48.6038,2023-04-24T19:18:20.273844Z,2023-04-24T19:18:18.000000Z,2023-04-24T19:18:10.273844Z,2023-04-24T19:19:10.273844Z,earthquake,1.756744448,suspected,./files/mseed/20230424T191818/BL_BB19B_20230424T191818.mseed
XC_BDQN_20230715T212830,BDQN,0,0.054,0.946,1,Anthropogenic,usp2023ntxp,20230715T212830,,P,XC,BDQN,,HHZ,-20.4487,-56.7497,46.57472289266284,-20.46227837,-56.30356979,2023-07-15T21:28:38.076369Z,2023-07-15T21:28:30.548527Z,2023-07-15T21:28:28.076369Z,2023-07-15T21:29:28.076369Z,earthquake,1.817544805,suspected,./files/mseed/20230715T212830/XC_BDQN_20230715T212830.mseed
BL_AQDB_20230715T212830,AQDB,0,0.022,0.978,1,Anthropogenic,usp2023ntxp,20230715T212830,,P,BL,AQDB,,HHZ,-20.47579,-55.69971,63.02061057794228,-20.46227837,-56.30356979,2023-07-15T21:28:41.600426Z,2023-07-15T21:28:30.548527Z,2023-07-15T21:28:31.600426Z,2023-07-15T21:29:31.600426Z,earthquake,1.817544805,suspected,./files/mseed/20230715T212830/BL_AQDB_20230715T212830.mseed
XC_MURT_20230715T212830,MURT,0,0.922,0.078,0,Natural,usp2023ntxp,20230715T212830,,P,XC,MURT,,HHZ,-21.6592,-57.61,189.72479915662475,-20.46227837,-56.30356979,2023-07-15T21:29:01.021984Z,2023-07-15T21:28:30.548527Z,2023-07-15T21:28:51.021984Z,2023-07-15T21:29:51.021984Z,earthquake,1.817544805,suspected,./files/mseed/20230715T212830/XC_MURT_20230715T212830.mseed
NB_NBCA_20230716T134558,NBCA,0,0.034,0.966,1,Anthropogenic,usp2023nvdw,20230716T134558,,P,NB,NBCA,,HHZ,-8.225687,-36.013016,141.90048712166944,-9.472931862,-35.71059799,2023-07-16T13:46:22.780302Z,2023-07-16T13:45:58.816965Z,2023-07-16T13:46:12.780302Z,2023-07-16T13:47:12.780302Z,earthquake,1.841217191,suspected,./files/mseed/20230716T134558/NB_NBCA_20230716T134558.mseed
NB_NBTA_20230716T134558,NBTA,0,0.39,0.61,1,Anthropogenic,usp2023nvdw,20230716T134558,,P,NB,NBTA,,HHZ,-9.121932,-38.063215,261.37249508777853,-9.472931862,-35.71059799,2023-07-16T13:46:38.915556Z,2023-07-16T13:45:58.816965Z,2023-07-16T13:46:28.915556Z,2023-07-16T13:47:28.915556Z,earthquake,1.841217191,suspected,./files/mseed/20230716T134558/NB_NBTA_20230716T134558.mseed
NB_NBLA_20230716T134558,NBLA,0,0.842,0.158,0,Natural,usp2023nvdw,20230716T134558,,P,NB,NBLA,,HHZ,-10.99255,-37.788972,283.01852508571665,-9.472931862,-35.71059799,2023-07-16T13:46:41.651017Z,2023-07-16T13:45:58.816965Z,2023-07-16T13:46:31.651017Z,2023-07-16T13:47:31.651017Z,earthquake,1.841217191,suspected,./files/mseed/20230716T134558/NB_NBLA_20230716T134558.mseed
NB_NBTA_20230721T145822,NBTA,0,0.001,0.999,1,Anthropogenic,usp2023oejt,20230721T145822,,P,NB,NBTA,,HHZ,-9.121932,-38.063215,168.48306877341167,-9.850571632,-36.71576691,2023-07-21T14:58:49.512719Z,2023-07-21T14:58:22.067841Z,2023-07-21T14:58:39.512719Z,2023-07-21T14:59:39.512719Z,earthquake,1.81846379,suspected,./files/mseed/20230721T145822/NB_NBTA_20230721T145822.mseed
NB_NBLA_20230721T145822,NBLA,0,0.125,0.875,1,Anthropogenic,usp2023oejt,20230721T145822,,P,NB,NBLA,,HHZ,-10.99255,-37.788972,172.52165600749083,-9.850571632,-36.71576691,2023-07-21T14:58:50.076821Z,2023-07-21T14:58:22.067841Z,2023-07-21T14:58:40.076821Z,2023-07-21T14:59:40.076821Z,earthquake,1.81846379,suspected,./files/mseed/20230721T145822/NB_NBLA_20230721T145822.mseed
NB_NBPN_20230721T145822,NBPN,0,0.844,0.156,0,Natural,usp2023oejt,20230721T145822,,P,NB,NBPN,,HHZ,-10.847009,-40.198957,397.0761368098808,-9.850571632,-36.71576691,2023-07-21T14:59:18.564021Z,2023-07-21T14:58:22.067841Z,2023-07-21T14:59:08.564021Z,2023-07-21T15:00:08.564021Z,earthquake,1.81846379,suspected,./files/mseed/20230721T145822/NB_NBPN_20230721T145822.mseed
NB_NBCA_20230721T145822,NBCA,0,0.141,0.859,1,Anthropogenic,usp2023oejt,20230721T145822,,P,NB,NBCA,,HHZ,-8.225687,-36.013016,195.61941753685772,-9.850571632,-36.71576691,2023-07-21T14:58:53.435805Z,2023-07-21T14:58:22.067841Z,2023-07-21T14:58:43.435805Z,2023-07-21T14:59:43.435805Z,earthquake,1.81846379,suspected,./files/mseed/20230721T145822/NB_NBCA_20230721T145822.mseed
BL_AQDB_20231004T193357,AQDB,0,0.481,0.519,1,Anthropogenic,usp2023tlto,20231004T193357,,P,BL,AQDB,,HHZ,-20.47579,-55.69971,50.50966563801095,-20.49552536,-56.1834259,2023-10-04T19:34:06.541725Z,2023-10-04T19:33:57.538336Z,2023-10-04T19:33:56.541725Z,2023-10-04T19:34:56.541725Z,earthquake,1.806321219,suspected,./files/mseed/20231004T193357/BL_AQDB_20231004T193357.mseed
BL_MURT_20231004T193357,MURT,0,0.956,0.044,0,Natural,usp2023tlto,20231004T193357,,P,BL,MURT,,HHZ,-21.6592,-57.61,196.40522980781623,-20.49552536,-56.1834259,2023-10-04T19:34:29.441352Z,2023-10-04T19:33:57.538336Z,2023-10-04T19:34:19.441352Z,2023-10-04T19:35:19.441352Z,earthquake,1.806321219,suspected,./files/mseed/20231004T193357/BL_MURT_20231004T193357.mseed
BL_AMBA_20231004T193357,AMBA,0,0.797,0.203,0,Natural,usp2023tlto,20231004T193357,,P,BL,AMBA,,HHZ,-22.92694,-54.9905,296.16300424622585,-20.49552536,-56.1834259,2023-10-04T19:34:41.870237Z,2023-10-04T19:33:57.538336Z,2023-10-04T19:34:31.870237Z,2023-10-04T19:35:31.870237Z,earthquake,1.806321219,suspected,./files/mseed/20231004T193357/BL_AMBA_20231004T193357.mseed
BL_COIM_20231004T193357,COIM,0,0.965,0.035,0,Natural,usp2023tlto,20231004T193357,,P,BL,COIM,,HHZ,-19.9092,-57.7889,179.9085251896815,-20.49552536,-56.1834259,2023-10-04T19:34:26.831329Z,2023-10-04T19:33:57.538336Z,2023-10-04T19:34:16.831329Z,2023-10-04T19:35:16.831329Z,earthquake,1.806321219,suspected,./files/mseed/20231004T193357/BL_COIM_20231004T193357.mseed
NB_NBCA_20231128T204250,NBCA,0,0.385,0.615,1,Anthropogenic,usp2023xiin,20231128T204250,,P,NB,NBCA,,HHZ,-8.225687,-36.013016,115.18414529673844,-8.096701622,-34.97583008,2023-11-28T20:43:10.762672Z,2023-11-28T20:42:50.717432Z,2023-11-28T20:43:00.762672Z,2023-11-28T20:44:00.762672Z,earthquake,1.776429142,known,./files/mseed/20231128T204250/NB_NBCA_20231128T204250.mseed
NB_NBLV_20231128T204250,NBLV,0,0.33,0.67,1,Anthropogenic,usp2023xiin,20231128T204250,,P,NB,NBLV,,HHZ,-7.357693,-36.921745,229.69503958749405,-8.096701622,-34.97583008,2023-11-28T20:43:26.320686Z,2023-11-28T20:42:50.717432Z,2023-11-28T20:43:16.320686Z,2023-11-28T20:44:16.320686Z,earthquake,1.776429142,known,./files/mseed/20231128T204250/NB_NBLV_20231128T204250.mseed
NB_NBAN_20231128T204250,NBAN,0,0.264,0.736,1,Anthropogenic,usp2023xiin,20231128T204250,,P,NB,NBAN,,HHZ,-9.668656,-36.274726,225.02769718667025,-8.096701622,-34.97583008,2023-11-28T20:43:25.972948Z,2023-11-28T20:42:50.717432Z,2023-11-28T20:43:15.972948Z,2023-11-28T20:44:15.972948Z,earthquake,1.776429142,known,./files/mseed/20231128T204250/NB_NBAN_20231128T204250.mseed
NB_NBPA_20231128T204250,NBPA,0,0.034,0.966,1,Anthropogenic,usp2023xiin,20231128T204250,,P,NB,NBPA,,HHZ,-5.75028,-37.112047,350.8015591700072,-8.096701622,-34.97583008,2023-11-28T20:43:41.480251Z,2023-11-28T20:42:50.717432Z,2023-11-28T20:43:31.480251Z,2023-11-28T20:44:31.480251Z,earthquake,1.776429142,known,./files/mseed/20231128T204250/NB_NBPA_20231128T204250.mseed
BL_MCI6_20130216T202545,MCI6,0,0.79,0.21,0,Natural,usp2013dhpo,20130216T202545,,P,BL,MCI6,,HHZ,-16.80705,-43.8933,18.229691022726225,-16.64814186,-43.8482666,2013-02-16T20:25:48.732391Z,2013-02-16T20:25:45.753187Z,2013-02-16T20:25:38.732391Z,2013-02-16T20:26:38.732391Z,earthquake,1.946507506,suspected,./files/mseed/20130216T202545/BL_MCI6_20130216T202545.mseed
BL_MCI7_20130216T202545,MCI7,0,0.178,0.822,1,Anthropogenic,usp2013dhpo,20130216T202545,,P,BL,MCI7,,HHZ,-16.7785,-43.8213,14.71009954417727,-16.64814186,-43.8482666,2013-02-16T20:25:48.537261Z,2013-02-16T20:25:45.753187Z,2013-02-16T20:25:38.537261Z,2013-02-16T20:26:38.537261Z,earthquake,1.946507506,suspected,./files/mseed/20130216T202545/BL_MCI7_20130216T202545.mseed
BL_MCI9_20130216T202545,MCI9,0,0.181,0.819,1,Anthropogenic,usp2013dhpo,20130216T202545,,P,BL,MCI9,,HHZ,-16.69806,-43.89328,7.31926910026178,-16.64814186,-43.8482666,2013-02-16T20:25:47.177124Z,2013-02-16T20:25:45.753187Z,2013-02-16T20:25:37.177124Z,2013-02-16T20:26:37.177124Z,earthquake,1.946507506,suspected,./files/mseed/20130216T202545/BL_MCI9_20130216T202545.mseed
BL_MCI8_20130216T202545,MCI8,0,0.181,0.819,1,Anthropogenic,usp2013dhpo,20130216T202545,,P,BL,MCI8,,HHZ,-16.65967,-43.92041,7.80123328040767,-16.64814186,-43.8482666,2013-02-16T20:25:47.177124Z,2013-02-16T20:25:45.753187Z,2013-02-16T20:25:37.177124Z,2013-02-16T20:26:37.177124Z,earthquake,1.946507506,suspected,./files/mseed/20130216T202545/BL_MCI8_20130216T202545.mseed
NB_NBPV_20131102T192942,NBPV,0,0.999,0.001,0,Natural,usp2013vmta,20131102T192942,,P,NB,NBPV,,HHZ,-6.417527,-35.290516,141.89037759897826,-5.447718143,-36.12954712,2013-11-02T19:30:06.618230Z,2013-11-02T19:29:42.906133Z,2013-11-02T19:29:56.618230Z,2013-11-02T19:30:56.618230Z,earthquake,1.935534939,known,./files/mseed/20131102T192942/NB_NBPV_20131102T192942.mseed
NB_NBCL_20131102T192942,NBCL,0,0.999,0.001,0,Natural,usp2013vmta,20131102T192942,,P,NB,NBCL,,HHZ,-4.224377,-38.291041,275.29230020350127,-5.447718143,-36.12954712,2013-11-02T19:30:24.098854Z,2013-11-02T19:29:42.906133Z,2013-11-02T19:30:14.098854Z,2013-11-02T19:31:14.098854Z,earthquake,1.935534939,known,./files/mseed/20131102T192942/NB_NBCL_20131102T192942.mseed
NB_NBPA_20131102T192942,NBPA,0,0.995,0.005,0,Natural,usp2013vmta,20131102T192942,,P,NB,NBPA,,HHZ,-5.75028,-37.112047,113.8790812358548,-5.447718143,-36.12954712,2013-11-02T19:30:03.122131Z,2013-11-02T19:29:42.906133Z,2013-11-02T19:29:53.122131Z,2013-11-02T19:30:53.122131Z,earthquake,1.935534939,known,./files/mseed/20131102T192942/NB_NBPA_20131102T192942.mseed
NB_NBLI_20131102T192942,NBLI,0,1.0,0.0,0,Natural,usp2013vmta,20131102T192942,,P,NB,NBLI,,HHZ,-7.364556,-36.949743,230.5815818664331,-5.447718143,-36.12954712,2013-11-02T19:30:18.723091Z,2013-11-02T19:29:42.906133Z,2013-11-02T19:30:08.723091Z,2013-11-02T19:31:08.723091Z,earthquake,1.935534939,known,./files/mseed/20131102T192942/NB_NBLI_20131102T192942.mseed
NB_NBMA_20131102T192942,NBMA,0,0.005,0.995,1,Anthropogenic,usp2013vmta,20131102T192942,,P,NB,NBMA,,HHZ,-7.365352,-38.764058,360.4292743691534,-5.447718143,-36.12954712,2013-11-02T19:30:33.684993Z,2013-11-02T19:29:42.906133Z,2013-11-02T19:30:23.684993Z,2013-11-02T19:31:23.684993Z,earthquake,1.935534939,known,./files/mseed/20131102T192942/NB_NBMA_20131102T192942.mseed
ON_VAS01_20140507T200135,VAS01,0,0.174,0.826,1,Anthropogenic,usp2014ixta,20140507T200135,,P,ON,VAS01,,HHZ,-22.280081,-43.442624,261.26445278027137,-23.28811455,-45.74308395,2014-05-07T20:02:14.719589Z,2014-05-07T20:01:35.311009Z,2014-05-07T20:02:04.719589Z,2014-05-07T20:03:04.719589Z,earthquake,1.908999578,suspected,./files/mseed/20140507T200135/ON_VAS01_20140507T200135.mseed
BL_PARB_20140507T200135,PARB,0,0.776,0.224,0,Natural,usp2014ixta,20140507T200135,,P,BL,PARB,,HHZ,-23.3421,-45.6246,13.513463772719888,-23.28811455,-45.74308395,2014-05-07T20:01:36.323287Z,2014-05-07T20:01:35.311009Z,2014-05-07T20:01:26.323287Z,2014-05-07T20:02:26.323287Z,earthquake,1.908999578,suspected,./files/mseed/20140507T200135/BL_PARB_20140507T200135.mseed
BL_VABB_20140507T200135,VABB,0,0.043,0.957,1,Anthropogenic,usp2014ixta,20140507T200135,,P,BL,VABB,,HHZ,-23.0021,-46.9657,129.15508068338,-23.28811455,-45.74308395,2014-05-07T20:01:58.034622Z,2014-05-07T20:01:35.311009Z,2014-05-07T20:01:48.034622Z,2014-05-07T20:02:48.034622Z,earthquake,1.908999578,suspected,./files/mseed/20140507T200135/BL_VABB_20140507T200135.mseed
BR_MC01_20140725T145921,MC01,0,0.896,0.104,0,Natural,usp2014olru,20140725T145921,,P,BR,MC01,,HHZ,-16.70744,-43.94167,10.586497400849511,-16.6966629,-43.84304047,2014-07-25T14:59:23.689123Z,2014-07-25T14:59:21.447001Z,2014-07-25T14:59:13.689123Z,2014-07-25T15:00:13.689123Z,earthquake,1.854172679,known,./files/mseed/20140725T145921/BR_MC01_20140725T145921.mseed
BL_SJMB_20140725T145921,SJMB,0,0.985,0.015,0,Natural,usp2014olru,20140725T145921,,P,BL,SJMB,,HHZ,-18.702916,-41.184694,358.9140267141502,-16.6966629,-43.84304047,2014-07-25T15:00:12.676753Z,2014-07-25T14:59:21.447001Z,2014-07-25T15:00:02.676753Z,2014-07-25T15:01:02.676753Z,earthquake,1.854172679,known,./files/mseed/20140725T145921/BL_SJMB_20140725T145921.mseed
BR_JANB_20140725T145921,JANB,0,0.44,0.56,1,Anthropogenic,usp2014olru,20140725T145921,,P,BR,JANB,,HHZ,-15.058097,-44.311197,188.12371736066788,-16.6966629,-43.84304047,2014-07-25T14:59:52.799289Z,2014-07-25T14:59:21.447001Z,2014-07-25T14:59:42.799289Z,2014-07-25T15:00:42.799289Z,earthquake,1.854172679,known,./files/mseed/20140725T145921/BR_JANB_20140725T145921.mseed
BR_MCPB_20140730T202920,MCPB,0,0.013,0.987,1,Anthropogenic,usp2014ovgf,20140730T202920,,P,BR,MCPB,,HHZ,-0.3602,-52.0567,234.9824370158714,0.3605,-50.0709,2014-07-30T20:29:56.554832Z,2014-07-30T20:29:20.000000Z,2014-07-30T20:29:46.554832Z,2014-07-30T20:30:46.554832Z,earthquake,1.901381458,suspected,./files/mseed/20140730T202920/BR_MCPB_20140730T202920.mseed
NB_NBRF_20150203T145100,NBRF,0,0.67,0.33,0,Natural,usp2015cjkz,20150203T145100,,P,NB,NBRF,,HHZ,-8.679466,-35.127172,103.43531520212105,-8.292830467,-35.9825325,2015-02-03T14:51:17.095642Z,2015-02-03T14:51:00.321763Z,2015-02-03T14:51:07.095642Z,2015-02-03T14:52:07.095642Z,earthquake,1.946302434,known,./files/mseed/20150203T145100/NB_NBRF_20150203T145100.mseed
NB_NBPA_20150203T145100,NBPA,0,0.992,0.008,0,Natural,usp2015cjkz,20150203T145100,,P,NB,NBPA,,HHZ,-5.75028,-37.112047,307.63044427687424,-8.292830467,-35.9825325,2015-02-03T14:51:45.347778Z,2015-02-03T14:51:00.321763Z,2015-02-03T14:51:35.347778Z,2015-02-03T14:52:35.347778Z,earthquake,1.946302434,known,./files/mseed/20150203T145100/NB_NBPA_20150203T145100.mseed
