Event,Station,index,EventID,Error,Pick,Network,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Depth/km,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,Compo,CFT,Warning
20220216T201649,BB19B,2150,usp2022dhph,[],P,BL,,HHZ,-21.0662,-48.5279,105.64451530595218,-20.44167137,-49.29489517,0.0,2022-02-16T20:17:07.944632Z,2022-02-16T20:16:49.627394Z,2022-02-16T20:16:56.944632Z,2022-02-16T20:17:56.944632Z,earthquake,2.265677486,suspected,20220216T201649/BL_BB19B_20220216T201649.mseed,"[['E', 'N', 'Z']]",3.6465728221114717,[]
20220216T201649,CANS,2147,usp2022dhph,[],P,BL,,HHZ,-20.2896,-46.3921,303.5247305196896,-20.44167137,-49.29489517,0.0,2022-02-16T20:17:34.482099Z,2022-02-16T20:16:49.627394Z,2022-02-16T20:17:23.482099Z,2022-02-16T20:18:23.482099Z,earthquake,2.265677486,suspected,20220216T201649/BL_CANS_20220216T201649.mseed,"[['E', 'N', 'Z']]",2.222645924635994,[]
20220216T201649,FRTB,2146,usp2022dhph,[],P,BL,,HHZ,-23.3439,-49.564,322.56149840173777,-20.44167137,-49.29489517,0.0,2022-02-16T20:17:36.876684Z,2022-02-16T20:16:49.627394Z,2022-02-16T20:17:25.876684Z,2022-02-16T20:18:25.876684Z,earthquake,2.265677486,suspected,20220216T201649/BL_FRTB_20220216T201649.mseed,"[['E', 'N', 'Z']]",3.279780623297425,[]
20220216T201649,IPMB,2148,usp2022dhph,[],P,BR,,HHZ,-17.982956,-48.211734,295.03544329077874,-20.44167137,-49.29489517,0.0,2022-02-16T20:17:33.594961Z,2022-02-16T20:16:49.627394Z,2022-02-16T20:17:22.594961Z,2022-02-16T20:18:22.594961Z,earthquake,2.265677486,suspected,20220216T201649/BR_IPMB_20220216T201649.mseed,"[['E', 'N', 'Z']]",2.6697284267278727,[]
20220216T201649,ITRB,2149,usp2022dhph,[],P,BL,,HHZ,-19.7042,-50.359,138.0352264252228,-20.44167137,-49.29489517,0.0,2022-02-16T20:17:12.896003Z,2022-02-16T20:16:49.627394Z,2022-02-16T20:17:01.896003Z,2022-02-16T20:18:01.896003Z,earthquake,2.265677486,suspected,20220216T201649/BL_ITRB_20220216T201649.mseed,"[['E', 'N', 'Z']]",3.3094036254836965,[]
20220219T045814,BSCB,2145,usp2022dlxm,[],P,BL,,HHZ,-20.9984,-44.7635,96.49744283479336,-20.12919426,-44.8322258,0.0,2022-02-19T04:58:31.735219Z,2022-02-19T04:58:14.898957Z,2022-02-19T04:58:20.735219Z,2022-02-19T04:59:20.735219Z,earthquake,2.116534392,known,20220219T045814/BL_BSCB_20220219T045814.mseed,"[['Z', 'N', 'E']]",4.8396861528447594,[]
20220219T045814,CANS,2144,usp2022dlxm,[],P,BL,,HHZ,-20.2896,-46.3921,163.98303800584495,-20.12919426,-44.8322258,0.0,2022-02-19T04:58:41.993438Z,2022-02-19T04:58:14.898957Z,2022-02-19T04:58:30.993438Z,2022-02-19T04:59:30.993438Z,earthquake,2.116534392,known,20220219T045814/BL_CANS_20220219T045814.mseed,"[['E', 'N', 'Z']]",4.92130739452278,[]
20220219T045814,DIAM,2143,usp2022dlxm,[],P,BL,,HHZ,-18.2952,-43.6648,237.24172280486988,-20.12919426,-44.8322258,0.0,2022-02-19T04:58:51.763500Z,2022-02-19T04:58:14.898957Z,2022-02-19T04:58:40.763500Z,2022-02-19T04:59:40.763500Z,earthquake,2.116534392,known,20220219T045814/BL_DIAM_20220219T045814.mseed,"[['E', 'N', 'Z']]",4.4726263555544845,[]
20220219T045814,PMNB,2142,usp2022dlxm,[],P,BL,,HHZ,-18.54,-46.44,243.89872535912536,-20.12919426,-44.8322258,0.0,2022-02-19T04:58:52.594653Z,2022-02-19T04:58:14.898957Z,2022-02-19T04:58:41.594653Z,2022-02-19T04:59:41.594653Z,earthquake,2.116534392,known,20220219T045814/BL_PMNB_20220219T045814.mseed,"[['E', 'N', 'Z']]",3.5118245559784467,[]
20220219T050915,NBTA,2141,usp2022dlxx,[],P,NB,,HHZ,-9.121932,-38.063215,212.9530149854564,-9.842133522,-39.86175537,0.0,2022-02-19T05:09:49.218286Z,2022-02-19T05:09:15.478757Z,2022-02-19T05:09:38.218286Z,2022-02-19T05:10:38.218286Z,earthquake,2.29625087,known,20220219T050915/NB_NBTA_20220219T050915.mseed,"[['E', 'N', 'Z']]",4.561395386915793,[]
20220219T051005,BB19B,2135,usp2022dlxw,[],P,BL,,HHZ,-21.0662,-48.5279,398.1717736174715,-20.12189865,-44.84233475,0.0,2022-02-19T05:11:01.930282Z,2022-02-19T05:10:05.260187Z,2022-02-19T05:10:50.930282Z,2022-02-19T05:11:50.930282Z,earthquake,2.479597041,known,20220219T051005/BL_BB19B_20220219T051005.mseed,"[['E', 'N', 'Z']]",2.550761155779351,[]
20220219T051005,BSCB,2140,usp2022dlxw,[],P,BL,,HHZ,-20.9984,-44.7635,97.38621286347202,-20.12189865,-44.84233475,0.0,2022-02-19T05:10:22.418121Z,2022-02-19T05:10:05.260187Z,2022-02-19T05:10:11.418121Z,2022-02-19T05:11:11.418121Z,earthquake,2.479597041,known,20220219T051005/BL_BSCB_20220219T051005.mseed,"[['Z', 'N', 'E']]",4.928290712314343,[]
20220219T051005,CANS,2139,usp2022dlxw,[],P,BL,,HHZ,-20.2896,-46.3921,163.02658317765392,-20.12189865,-44.84233475,0.0,2022-02-19T05:10:32.243863Z,2022-02-19T05:10:05.260187Z,2022-02-19T05:10:21.243863Z,2022-02-19T05:11:21.243863Z,earthquake,2.479597041,known,20220219T051005/BL_CANS_20220219T051005.mseed,"[['E', 'N', 'Z']]",4.990479508877576,[]
20220219T051005,DIAM,2138,usp2022dlxw,[],P,BL,,HHZ,-18.2952,-43.6648,237.10576943209875,-20.12189865,-44.84233475,0.0,2022-02-19T05:10:42.801356Z,2022-02-19T05:10:05.260187Z,2022-02-19T05:10:31.801356Z,2022-02-19T05:11:31.801356Z,earthquake,2.479597041,known,20220219T051005/BL_DIAM_20220219T051005.mseed,"[['E', 'N', 'Z']]",4.516861560642455,[]
20220219T051005,PMNB,2137,usp2022dlxw,[],P,BL,,HHZ,-18.54,-46.44,242.58316653058927,-20.12189865,-44.84233475,0.0,2022-02-19T05:10:43.114945Z,2022-02-19T05:10:05.260187Z,2022-02-19T05:10:32.114945Z,2022-02-19T05:11:32.114945Z,earthquake,2.479597041,known,20220219T051005/BL_PMNB_20220219T051005.mseed,"[['E', 'N', 'Z']]",4.661642584781638,[]
20220219T051005,VABB,2136,usp2022dlxw,[],P,BL,,HHZ,-23.0021,-46.9657,387.3714206645199,-20.12189865,-44.84233475,0.0,2022-02-19T05:11:00.675924Z,2022-02-19T05:10:05.260187Z,2022-02-19T05:10:49.675924Z,2022-02-19T05:11:49.675924Z,earthquake,2.479597041,known,20220219T051005/BL_VABB_20220219T051005.mseed,"[['E', 'N', 'Z']]",1.7467499297317703,[]
20220220T003357,NBMO,2134,usp2022dnkh,[],P,NB,,HHZ,-3.310348,-40.042927,157.41677353620275,-4.570880413,-39.38426208,0.0,2022-02-20T00:34:23.772561Z,2022-02-20T00:33:57.762624Z,2022-02-20T00:34:12.772561Z,2022-02-20T00:35:12.772561Z,earthquake,2.336787284,suspected,20220220T003357/NB_NBMO_20220220T003357.mseed,"[['E', 'N', 'Z']]",4.796252569584398,[]
20220220T003357,NBPA,2132,usp2022dnkh,[],P,NB,,HHZ,-5.75028,-37.112047,283.6774544337441,-4.570880413,-39.38426208,0.0,2022-02-20T00:34:40.301052Z,2022-02-20T00:33:57.762624Z,2022-02-20T00:34:29.301052Z,2022-02-20T00:35:29.301052Z,earthquake,2.336787284,suspected,20220220T003357/NB_NBPA_20220220T003357.mseed,"[['E', 'N', 'Z']]",4.238615386929883,[]
20220220T003357,NBPS,2133,usp2022dnkh,[],P,NB,,HHZ,-4.393969,-41.445618,229.60666445393647,-4.570880413,-39.38426208,0.0,2022-02-20T00:34:33.546080Z,2022-02-20T00:33:57.762624Z,2022-02-20T00:34:22.546080Z,2022-02-20T00:35:22.546080Z,earthquake,2.336787284,suspected,20220220T003357/NB_NBPS_20220220T003357.mseed,"[['E', 'N', 'Z']]",3.7831755258420783,[]
20220220T082520,SMTB,2131,usp2022dnzv,[],P,BR,,HHZ,-8.8617,-47.5886,344.2024585232457,-10.46085644,-50.27915573,0.0,2022-02-20T08:26:10.804981Z,2022-02-20T08:25:20.600837Z,2022-02-20T08:25:59.804981Z,2022-02-20T08:26:59.804981Z,earthquake,3.237133099,suspected,20220220T082520/BR_SMTB_20220220T082520.mseed,"[['E', 'N', 'Z']]",4.918206584654806,[]
20220220T150735,BB19B,2130,usp2022donc,[],P,BL,,HHZ,-21.0662,-48.5279,122.11575105290834,-20.32761574,-47.65731049,0.0,2022-02-20T15:07:56.509436Z,2022-02-20T15:07:35.563860Z,2022-02-20T15:07:45.509436Z,2022-02-20T15:08:45.509436Z,earthquake,2.137482639,suspected,20220220T150735/BL_BB19B_20220220T150735.mseed,"[['E', 'N', 'Z']]",4.3044740422542915,[]
20220220T150735,CANS,2129,usp2022donc,[],P,BL,,HHZ,-20.2896,-46.3921,132.2073316569923,-20.32761574,-47.65731049,0.0,2022-02-20T15:07:57.915802Z,2022-02-20T15:07:35.563860Z,2022-02-20T15:07:46.915802Z,2022-02-20T15:08:46.915802Z,earthquake,2.137482639,suspected,20220220T150735/BL_CANS_20220220T150735.mseed,"[['E', 'N', 'Z']]",3.573316986494447,[]
20220220T150735,FRTB,2126,usp2022donc,[],P,BL,,HHZ,-23.3439,-49.564,387.7993916145441,-20.32761574,-47.65731049,0.0,2022-02-20T15:08:30.720027Z,2022-02-20T15:07:35.563860Z,2022-02-20T15:08:19.720027Z,2022-02-20T15:09:19.720027Z,earthquake,2.137482639,suspected,20220220T150735/BL_FRTB_20220220T150735.mseed,"[['E', 'N', 'Z']]",2.3631213715236985,[]
20220220T150735,IPMB,2127,usp2022donc,[],P,BR,,HHZ,-17.982956,-48.211734,266.010836020352,-20.32761574,-47.65731049,0.0,2022-02-20T15:08:15.910967Z,2022-02-20T15:07:35.563860Z,2022-02-20T15:08:04.910967Z,2022-02-20T15:09:04.910967Z,earthquake,2.137482639,suspected,20220220T150735/BR_IPMB_20220220T150735.mseed,"[['E', 'N', 'Z']]",3.016908680783753,[]
20220220T150735,PMNB,2128,usp2022donc,[],P,BL,,HHZ,-18.54,-46.44,235.58163296194476,-20.32761574,-47.65731049,0.0,2022-02-20T15:08:12.011869Z,2022-02-20T15:07:35.563860Z,2022-02-20T15:08:01.011869Z,2022-02-20T15:09:01.011869Z,earthquake,2.137482639,suspected,20220220T150735/BL_PMNB_20220220T150735.mseed,"[['E', 'N', 'Z']]",3.3465649602125365,[]
20220222T020337,ARAG,2125,usp2022dreg,[],P,BR,,HHZ,-15.706,-51.812,294.11073094777373,-13.58019543,-50.17282486,0.0,2022-02-22T02:04:21.637614Z,2022-02-22T02:03:37.703311Z,2022-02-22T02:04:10.637614Z,2022-02-22T02:05:10.637614Z,earthquake,2.806864743,suspected,20220222T020337/BR_ARAG_20220222T020337.mseed,"[['E', 'N', 'Z']]",4.321253121030686,[]
20220224T234848,BB19B,2121,usp2022dwmh,[],P,BL,,HHZ,-21.0662,-48.5279,215.59554005239875,-21.86783333,-46.63216667,0.0,2022-02-24T23:49:22.181988Z,2022-02-24T23:48:48.359999Z,2022-02-24T23:49:11.181988Z,2022-02-24T23:50:11.181988Z,earthquake,2.692540657,known,20220224T234848/BL_BB19B_20220224T234848.mseed,"[['E', 'N', 'Z']]",3.0432282245800604,[]
20220224T234848,BSCB,2122,usp2022dwmh,[],P,BL,,HHZ,-20.9984,-44.7635,216.31712295435915,-21.86783333,-46.63216667,0.0,2022-02-24T23:49:23.259208Z,2022-02-24T23:48:48.359999Z,2022-02-24T23:49:12.259208Z,2022-02-24T23:50:12.259208Z,earthquake,2.692540657,known,20220224T234848/BL_BSCB_20220224T234848.mseed,"[['Z', 'N', 'E']]",4.291087583949431,[]
20220224T234848,CANS,2123,usp2022dwmh,[],P,BL,,HHZ,-20.2896,-46.3921,176.51062535200654,-21.86783333,-46.63216667,0.0,2022-02-24T23:49:16.611177Z,2022-02-24T23:48:48.359999Z,2022-02-24T23:49:05.611177Z,2022-02-24T23:50:05.611177Z,earthquake,2.692540657,known,20220224T234848/BL_CANS_20220224T234848.mseed,"[['E', 'N', 'Z']]",4.8683902169094555,[]
20220224T234848,FRTB,2119,usp2022dwmh,[],P,BL,,HHZ,-23.3439,-49.564,342.89450051894784,-21.86783333,-46.63216667,0.0,2022-02-24T23:49:37.037030Z,2022-02-24T23:48:48.359999Z,2022-02-24T23:49:26.037030Z,2022-02-24T23:50:26.037030Z,earthquake,2.692540657,known,20220224T234848/BL_FRTB_20220224T234848.mseed,"[['E', 'N', 'Z']]",3.4188060960581863,[]
20220224T234848,PET01,2120,usp2022dwmh,[],P,ON,,HHZ,-24.290108,-47.275344,276.2299345063615,-21.86783333,-46.63216667,0.0,2022-02-24T23:49:28.982733Z,2022-02-24T23:48:48.359999Z,2022-02-24T23:49:17.982733Z,2022-02-24T23:50:17.982733Z,earthquake,2.692540657,known,20220224T234848/ON_PET01_20220224T234848.mseed,"[['E', 'N', 'Z']]",3.0796328928411394,[]
20220224T234848,PMNB,2118,usp2022dwmh,[],P,BL,,HHZ,-18.54,-46.44,368.9615173141829,-21.86783333,-46.63216667,0.0,2022-02-24T23:49:40.434674Z,2022-02-24T23:48:48.359999Z,2022-02-24T23:49:29.434674Z,2022-02-24T23:50:29.434674Z,earthquake,2.692540657,known,20220224T234848/BL_PMNB_20220224T234848.mseed,"[['E', 'N', 'Z']]",2.915167661037285,[]
20220224T234848,VABB,2124,usp2022dwmh,[],P,BL,,HHZ,-23.0021,-46.9657,130.2126039890128,-21.86783333,-46.63216667,0.0,2022-02-24T23:49:10.317985Z,2022-02-24T23:48:48.359999Z,2022-02-24T23:48:59.317985Z,2022-02-24T23:49:59.317985Z,earthquake,2.692540657,known,20220224T234848/BL_VABB_20220224T234848.mseed,"[['E', 'N', 'Z']]",4.980890570076896,[]
20220225T175833,LEDA,2117,usp2022dxwg,[],P,XC,,HHZ,-32.834,-57.733,365.1685850161553,-35.49679184,-60.06224442,0.0,2022-02-25T17:59:27.011562Z,2022-02-25T17:58:33.905979Z,2022-02-25T17:59:16.011562Z,2022-02-25T18:00:16.011562Z,earthquake,3.709486104,suspected,20220225T175833/XC_LEDA_20220225T175833.mseed,"[['2', 'Z', '1']]",3.963091266461714,[]
20220304T025858,NBPN,2116,usp2022ejnc,[],P,NB,,HHZ,-10.847009,-40.198957,51.82816897653972,-11.2712059,-40.40039062,0.0,2022-03-04T02:59:07.815637Z,2022-03-04T02:58:58.843602Z,2022-03-04T02:58:56.815637Z,2022-03-04T02:59:56.815637Z,earthquake,2.324527349,known,20220304T025858/NB_NBPN_20220304T025858.mseed,"[['E', 'N', 'Z']]",4.592438377837448,[]
20220304T025858,NBTA,2115,usp2022ejnc,[],P,NB,,HHZ,-9.121932,-38.063215,349.41264499007286,-11.2712059,-40.40039062,0.0,2022-03-04T02:59:49.419150Z,2022-03-04T02:58:58.843602Z,2022-03-04T02:59:38.419150Z,2022-03-04T03:00:38.419150Z,earthquake,2.324527349,known,20220304T025858/NB_NBTA_20220304T025858.mseed,"[['E', 'N', 'Z']]",2.323782776589043,[]
20220304T082751,NBPN,2114,usp2022ejxy,[],P,NB,,HHZ,-10.847009,-40.198957,52.220540771308585,-11.2741,-40.4026,0.0,2022-03-04T08:27:59.797732Z,2022-03-04T08:27:51.000000Z,2022-03-04T08:27:48.797732Z,2022-03-04T08:28:48.797732Z,earthquake,1.175981588,suspected,20220304T082751/NB_NBPN_20220304T082751.mseed,"[['E', 'N', 'Z']]",4.437817239234263,[]
20220304T082940,NBPN,2113,usp2022ejya,[],P,NB,,HHZ,-10.847009,-40.198957,51.86741967723117,-11.27186584,-40.39981079,0.0,2022-03-04T08:29:49.691961Z,2022-03-04T08:29:40.481333Z,2022-03-04T08:29:38.691961Z,2022-03-04T08:30:38.691961Z,earthquake,2.513328174,known,20220304T082940/NB_NBPN_20220304T082940.mseed,"[['E', 'N', 'Z']]",3.119997066948874,[]
20220304T082940,NBTA,2112,usp2022ejya,[],P,NB,,HHZ,-9.121932,-38.063215,349.4155664662617,-11.27186584,-40.39981079,0.0,2022-03-04T08:30:31.228360Z,2022-03-04T08:29:40.481333Z,2022-03-04T08:30:20.228360Z,2022-03-04T08:31:20.228360Z,earthquake,2.513328174,known,20220304T082940/NB_NBTA_20220304T082940.mseed,"[['E', 'N', 'Z']]",2.20181583915309,[]
20220305T052219,DIAM,2111,usp2022elni,[],P,BL,,HHZ,-18.2952,-43.6648,190.83101887641965,-16.58937645,-43.92679596,0.0,2022-03-05T05:22:50.238814Z,2022-03-05T05:22:19.484275Z,2022-03-05T05:22:39.238814Z,2022-03-05T05:23:39.238814Z,earthquake,2.191975434,known,20220305T052219/BL_DIAM_20220305T052219.mseed,"[['E', 'N', 'Z']]",4.485620154233979,[]
20220305T052219,SJMB,2110,usp2022elni,[],P,BL,,HHZ,-18.702916,-41.184694,373.3245342259514,-16.58937645,-43.92679596,0.0,2022-03-05T05:23:13.179407Z,2022-03-05T05:22:19.484275Z,2022-03-05T05:23:02.179407Z,2022-03-05T05:24:02.179407Z,earthquake,2.191975434,known,20220305T052219/BL_SJMB_20220305T052219.mseed,"[['E', 'N', 'Z']]",2.225821248740702,[]
20220305T074526,CZSB,2109,usp2022elsb,[],P,BR,,HHZ,-7.7299,-72.7049,355.9999241841401,-10.69033909,-73.97651672,103333.992,2022-03-05T07:46:14.144715Z,2022-03-05T07:45:26.861287Z,2022-03-05T07:46:03.144715Z,2022-03-05T07:47:03.144715Z,earthquake,5.092931954,known,20220305T074526/BR_CZSB_20220305T074526.mseed,"[['E', 'N', 'Z']]",4.999638968725294,[]
20220314T064307,BB19B,2108,usp2022fcbn,[],P,BL,,HHZ,-21.0662,-48.5279,123.56006920848992,-19.97552872,-48.77915955,0.0,2022-03-14T06:43:28.902441Z,2022-03-14T06:43:07.658815Z,2022-03-14T06:43:17.902441Z,2022-03-14T06:44:17.902441Z,earthquake,2.295885013,known,20220314T064307/BL_BB19B_20220314T064307.mseed,"[['E', 'N', 'Z']]",3.986089873501988,[]
20220314T064307,CANS,2105,usp2022fcbn,[],P,BL,,HHZ,-20.2896,-46.3921,251.99668336591716,-19.97552872,-48.77915955,0.0,2022-03-14T06:43:46.620211Z,2022-03-14T06:43:07.658815Z,2022-03-14T06:43:35.620211Z,2022-03-14T06:44:35.620211Z,earthquake,2.295885013,known,20220314T064307/BL_CANS_20220314T064307.mseed,"[['E', 'N', 'Z']]",2.5287536298531266,[]
20220314T064307,FRTB,2104,usp2022fcbn,[],P,BL,,HHZ,-23.3439,-49.564,381.7069847398283,-19.97552872,-48.77915955,0.0,2022-03-14T06:44:02.146337Z,2022-03-14T06:43:07.658815Z,2022-03-14T06:43:51.146337Z,2022-03-14T06:44:51.146337Z,earthquake,2.295885013,known,20220314T064307/BL_FRTB_20220314T064307.mseed,"[['E', 'N', 'Z']]",2.507267374538418,[]
20220314T064307,IPMB,2106,usp2022fcbn,[],P,BR,,HHZ,-17.982956,-48.211734,228.51118403222372,-19.97552872,-48.77915955,0.0,2022-03-14T06:43:43.432058Z,2022-03-14T06:43:07.658815Z,2022-03-14T06:43:32.432058Z,2022-03-14T06:44:32.432058Z,earthquake,2.295885013,known,20220314T064307/BR_IPMB_20220314T064307.mseed,"[['E', 'N', 'Z']]",3.954009943353567,[]
20220314T064307,ITRB,2107,usp2022fcbn,[],P,BL,,HHZ,-19.7042,-50.359,168.19516889747692,-19.97552872,-48.77915955,0.0,2022-03-14T06:43:34.912894Z,2022-03-14T06:43:07.658815Z,2022-03-14T06:43:23.912894Z,2022-03-14T06:44:23.912894Z,earthquake,2.295885013,known,20220314T064307/BL_ITRB_20220314T064307.mseed,"[['E', 'N', 'Z']]",3.240743519207414,[]
20220314T064307,VABB,2103,usp2022fcbn,[],P,BL,,HHZ,-23.0021,-46.9657,384.1929944439269,-19.97552872,-48.77915955,0.0,2022-03-14T06:44:02.616711Z,2022-03-14T06:43:07.658815Z,2022-03-14T06:43:51.616711Z,2022-03-14T06:44:51.616711Z,earthquake,2.295885013,known,20220314T064307/BL_VABB_20220314T064307.mseed,"[['E', 'N', 'Z']]",2.279168158722999,[]
20220316T205359,NBMO,2102,usp2022fgup,[],P,NB,,HHZ,-3.310348,-40.042927,223.55948360681168,-5.18576479,-39.29084015,0.0,2022-03-16T20:54:34.912930Z,2022-03-16T20:53:59.821324Z,2022-03-16T20:54:23.912930Z,2022-03-16T20:55:23.912930Z,earthquake,1.989012511,known,20220316T205359/NB_NBMO_20220316T205359.mseed,"[['E', 'N', 'Z']]",2.635239548824533,[]
20220316T205359,NBPA,2101,usp2022fgup,[],P,NB,,HHZ,-5.75028,-37.112047,249.38445344770355,-5.18576479,-39.29084015,0.0,2022-03-16T20:54:38.153348Z,2022-03-16T20:53:59.821324Z,2022-03-16T20:54:27.153348Z,2022-03-16T20:55:27.153348Z,earthquake,1.989012511,known,20220316T205359/NB_NBPA_20220316T205359.mseed,"[['E', 'N', 'Z']]",4.601474902610247,[]
20220316T205359,NBPS,2100,usp2022fgup,[],P,NB,,HHZ,-4.393969,-41.445618,254.56633604357543,-5.18576479,-39.29084015,0.0,2022-03-16T20:54:38.675997Z,2022-03-16T20:53:59.821324Z,2022-03-16T20:54:27.675997Z,2022-03-16T20:55:27.675997Z,earthquake,1.989012511,known,20220316T205359/NB_NBPS_20220316T205359.mseed,"[['E', 'N', 'Z']]",3.356053764673975,[]
20220316T224751,CANS,2098,usp2022fgyj,[],P,BL,,HHZ,-20.2896,-46.3921,254.9097588967909,-21.0860405,-48.68780518,0.0,2022-03-16T22:48:30.748373Z,2022-03-16T22:47:51.885732Z,2022-03-16T22:48:19.748373Z,2022-03-16T22:49:19.748373Z,earthquake,2.128880536,suspected,20220316T224751/BL_CANS_20220316T224751.mseed,"[['E', 'N', 'Z']]",3.20534021859602,[]
20220316T224751,FRTB,2097,usp2022fgyj,[],P,BL,,HHZ,-23.3439,-49.564,265.8382082635371,-21.0860405,-48.68780518,0.0,2022-03-16T22:48:32.210938Z,2022-03-16T22:47:51.885732Z,2022-03-16T22:48:21.210938Z,2022-03-16T22:49:21.210938Z,earthquake,2.128880536,suspected,20220316T224751/BL_FRTB_20220316T224751.mseed,"[['E', 'N', 'Z']]",3.1747128925083823,[]
20220316T224751,ITRB,2099,usp2022fgyj,[],P,BL,,HHZ,-19.7042,-50.359,232.01820176130124,-21.0860405,-48.68780518,0.0,2022-03-16T22:48:27.983811Z,2022-03-16T22:47:51.885732Z,2022-03-16T22:48:16.983811Z,2022-03-16T22:49:16.983811Z,earthquake,2.128880536,suspected,20220316T224751/BL_ITRB_20220316T224751.mseed,"[['E', 'N', 'Z']]",3.4821766752636463,[]
20220316T224751,VABB,2096,usp2022fgyj,[],P,BL,,HHZ,-23.0021,-46.9657,276.79141633861894,-21.0860405,-48.68780518,0.0,2022-03-16T22:48:33.495122Z,2022-03-16T22:47:51.885732Z,2022-03-16T22:48:22.495122Z,2022-03-16T22:49:22.495122Z,earthquake,2.128880536,suspected,20220316T224751/BL_VABB_20220316T224751.mseed,"[['E', 'N', 'Z']]",2.3789951952294377,[]
20220317T170949,BSCB,2092,usp2022fiis,[],P,BL,,HHZ,-20.9984,-44.7635,242.3257013423397,-18.80998993,-44.81572723,0.0,2022-03-17T17:10:27.369340Z,2022-03-17T17:09:49.747205Z,2022-03-17T17:10:16.369340Z,2022-03-17T17:11:16.369340Z,earthquake,2.539301126,suspected,20220317T170949/BL_BSCB_20220317T170949.mseed,"[['Z', 'N', 'E']]",2.927720635108782,[]
20220317T170949,CANS,2093,usp2022fiis,[],P,BL,,HHZ,-20.2896,-46.3921,232.7900664771056,-18.80998993,-44.81572723,0.0,2022-03-17T17:10:26.167249Z,2022-03-17T17:09:49.747205Z,2022-03-17T17:10:15.167249Z,2022-03-17T17:11:15.167249Z,earthquake,2.539301126,suspected,20220317T170949/BL_CANS_20220317T170949.mseed,"[['E', 'N', 'Z']]",4.401302121268426,[]
20220317T170949,DIAM,2095,usp2022fiis,[],P,BL,,HHZ,-18.2952,-43.6648,134.2003045950733,-18.80998993,-44.81572723,0.0,2022-03-17T17:10:12.578401Z,2022-03-17T17:09:49.747205Z,2022-03-17T17:10:01.578401Z,2022-03-17T17:11:01.578401Z,earthquake,2.539301126,suspected,20220317T170949/BL_DIAM_20220317T170949.mseed,"[['E', 'N', 'Z']]",4.765098081179694,[]
20220317T170949,FABR,2094,usp2022fiis,[],P,VL,,HHZ,-20.4192,-43.9133,201.72732563438464,-18.80998993,-44.81572723,0.0,2022-03-17T17:10:22.142861Z,2022-03-17T17:09:49.747205Z,2022-03-17T17:10:11.142861Z,2022-03-17T17:11:11.142861Z,earthquake,2.539301126,suspected,20220317T170949/VL_FABR_20220317T170949.mseed,"[['1', '2', 'Z']]",2.531197391584522,[]
20220317T170949,IPMB,2091,usp2022fiis,[],P,BR,,HHZ,-17.982956,-48.211734,370.32455937304326,-18.80998993,-44.81572723,0.0,2022-03-17T17:10:43.153304Z,2022-03-17T17:09:49.747205Z,2022-03-17T17:10:32.153304Z,2022-03-17T17:11:32.153304Z,earthquake,2.539301126,suspected,20220317T170949/BR_IPMB_20220317T170949.mseed,"[['E', 'N', 'Z']]",1.8342460823805191,[]
20220317T170949,SJMB,2090,usp2022fiis,[],P,BL,,HHZ,-18.702916,-41.184694,383.04826206783,-18.80998993,-44.81572723,0.0,2022-03-17T17:10:44.616718Z,2022-03-17T17:09:49.747205Z,2022-03-17T17:10:33.616718Z,2022-03-17T17:11:33.616718Z,earthquake,2.539301126,suspected,20220317T170949/BL_SJMB_20220317T170949.mseed,"[['E', 'N', 'Z']]",2.5340136009484744,[]
20220317T200526,NBMO,2089,usp2022fiom,[],P,NB,,HHZ,-3.310348,-40.042927,162.9576937725993,-4.038029194,-38.76735306,0.0,2022-03-17T20:05:54.061797Z,2022-03-17T20:05:26.571446Z,2022-03-17T20:05:43.061797Z,2022-03-17T20:06:43.061797Z,earthquake,1.975457174,known,20220317T200526/NB_NBMO_20220317T200526.mseed,"[['E', 'N', 'Z']]",3.996379724640391,[]
20220317T200526,NBPA,2088,usp2022fiom,[],P,NB,,HHZ,-5.75028,-37.112047,263.73859204314016,-4.038029194,-38.76735306,0.0,2022-03-17T20:06:06.530761Z,2022-03-17T20:05:26.571446Z,2022-03-17T20:05:55.530761Z,2022-03-17T20:06:55.530761Z,earthquake,1.975457174,known,20220317T200526/NB_NBPA_20220317T200526.mseed,"[['E', 'N', 'Z']]",3.903380555509017,[]
20220317T200526,NBPS,2087,usp2022fiom,[],P,NB,,HHZ,-4.393969,-41.445618,299.934842517637,-4.038029194,-38.76735306,0.0,2022-03-17T20:06:10.889738Z,2022-03-17T20:05:26.571446Z,2022-03-17T20:05:59.889738Z,2022-03-17T20:06:59.889738Z,earthquake,1.975457174,known,20220317T200526/NB_NBPS_20220317T200526.mseed,"[['E', 'N', 'Z']]",2.8274061671745088,[]
20220317T205722,NBMA,2083,usp2022fiqf,[],P,NB,,HHZ,-7.365352,-38.764058,366.9103688743928,-4.047471046,-38.770298,0.0,2022-03-17T20:58:15.403870Z,2022-03-17T20:57:22.820711Z,2022-03-17T20:58:04.403870Z,2022-03-17T20:59:04.403870Z,earthquake,2.159754788,known,20220317T205722/NB_NBMA_20220317T205722.mseed,"[['E', 'N', 'Z']]",3.129893338599815,[]
