Event,Station,index,EventID,Error,Pick,Network,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Depth/km,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,Compo,Warning,Pick Pred,Pick Prob_Nat,Pick Prob_Ant,Pick Pred_final,Event Pred,Event Prob_Nat,Event Prob_Ant,Event Pred_final,Label,SNR_P,SNR_S,Noise,p,Hora,Coord Origem,Região Origem,SNR_P_Q2,SNR_P_Q2_cat,Distance_Q2,Distance_Q2_cat,Num_Estacoes,Pick Prob_Nat_std,SNRP_std,Distance_std,Magnitude_cat,Distance_cat,SNR_P_cat,Pick Prob_Nat_cat,Prob_Nat_std_cat
20120415T180405,NBCL,7763,bsb20120415180400,[],P,NB,,HHZ,-4.224377,-38.291041,274.55804341050634,-5.440572262,-36.13314438,0.0,2012-04-15T18:04:47.345062Z,2012-04-15T18:04:05.925573Z,2012-04-15T18:04:36.345062Z,2012-04-15T18:05:36.345062Z,earthquake,2.57459878,known,20120415T180405/NB_NBCL_20120415T180405.mseed,"['E', 'N', 'Z']",[],0.0,0.9990000128746032,0.0010000000474974,Natural,0,0.835,0.165,Natural,0,15.184269353816726,21.447678085078056,76.15739979045088,1156.3944717045117,18,"[-5.440572262, -36.13314438]",Nordeste,6.954001721335833,[6-7[,274.55804341050634,[250-275[,7,0.3171636960916676,49.550090112534264,111.07482053320705,[2-3[,[250-275[,>= 15,>=0.9,[0.2-0.4[
20120415T180405,NBLI,7764,bsb20120415180400,[],P,NB,,HHZ,-7.364556,-36.949743,231.15268831153,-5.440572262,-36.13314438,0.0,2012-04-15T18:04:41.067901Z,2012-04-15T18:04:05.925573Z,2012-04-15T18:04:30.067901Z,2012-04-15T18:05:30.067901Z,earthquake,2.57459878,known,20120415T180405/NB_NBLI_20120415T180405.mseed,"['E', 'N', 'Z']",[],0.0,1.0,0.0,Natural,0,0.835,0.165,Natural,0,4.108950253544203,30.677258914670695,94.14055623295224,386.81886240218137,18,"[-5.440572262, -36.13314438]",Nordeste,6.954001721335833,[6-7[,274.55804341050634,[250-275[,7,0.3171636960916676,49.550090112534264,111.07482053320705,[2-3[,[225-250[,[4-5[,>=0.9,[0.2-0.4[
20120415T180405,NBMA,7762,bsb20120415180400,[],P,NB,,HHZ,-7.365352,-38.764058,360.5750584694049,-5.440572262,-36.13314438,0.0,2012-04-15T18:04:57.245025Z,2012-04-15T18:04:05.925573Z,2012-04-15T18:04:46.245025Z,2012-04-15T18:05:46.245025Z,earthquake,2.57459878,known,20120415T180405/NB_NBMA_20120415T180405.mseed,"['E', 'N', 'Z']",[],1.0,0.1580000072717666,0.8420000076293945,Anthropogenic,0,0.835,0.165,Natural,0,1.1057535371248985,1.8451238567285084,483.71502683340316,534.8696018815008,18,"[-5.440572262, -36.13314438]",Nordeste,6.954001721335833,[6-7[,274.55804341050634,[250-275[,7,0.3171636960916676,49.550090112534264,111.07482053320705,[2-3[,>= 350,[1-1.25[,[0.1-0.2[,[0.2-0.4[
20120415T180405,NBPA,7766,bsb20120415180400,[],P,NB,,HHZ,-5.75028,-37.112047,113.73426775360988,-5.440572262,-36.13314438,0.0,2012-04-15T18:04:26.469039Z,2012-04-15T18:04:05.925573Z,2012-04-15T18:04:15.469039Z,2012-04-15T18:05:15.469039Z,earthquake,2.57459878,known,20120415T180405/NB_NBPA_20120415T180405.mseed,"['E', 'N', 'Z']",[],0.0,0.9940000176429749,0.006000000052154,Natural,0,0.835,0.165,Natural,0,126.2530586256011,425.1954379673234,87.89100445508366,11096.508138130645,18,"[-5.440572262, -36.13314438]",Nordeste,6.954001721335833,[6-7[,274.55804341050634,[250-275[,7,0.3171636960916676,49.550090112534264,111.07482053320705,[2-3[,[100-125[,>= 15,>=0.9,[0.2-0.4[
20120415T180405,NBPB,7760,bsb20120415180400,[],P,NB,,HHZ,-5.543242,-39.583619,382.5216032920648,-5.440572262,-36.13314438,0.0,2012-04-15T18:05:00.670578Z,2012-04-15T18:04:05.925573Z,2012-04-15T18:04:49.670578Z,2012-04-15T18:05:49.670578Z,earthquake,2.57459878,known,20120415T180405/NB_NBPB_20120415T180405.mseed,"['E', 'N', 'Z']",[],0.0,0.9860000014305116,0.0140000004321336,Natural,0,0.835,0.165,Natural,0,6.954001721335833,5.344835636642259,68.20976364320592,474.3308137867643,18,"[-5.440572262, -36.13314438]",Nordeste,6.954001721335833,[6-7[,274.55804341050634,[250-275[,7,0.3171636960916676,49.550090112534264,111.07482053320705,[2-3[,>= 350,[6-7[,>=0.9,[0.2-0.4[
20120415T180405,NBPV,7765,bsb20120415180400,[],P,NB,,HHZ,-6.417527,-35.290516,142.74900253960783,-5.440572262,-36.13314438,0.0,2012-04-15T18:04:29.948379Z,2012-04-15T18:04:05.925573Z,2012-04-15T18:04:18.948379Z,2012-04-15T18:05:18.948379Z,earthquake,2.57459878,known,20120415T180405/NB_NBPV_20120415T180405.mseed,"['E', 'N', 'Z']",[],0.0,0.9990000128746032,0.0010000000474974,Natural,0,0.835,0.165,Natural,0,83.0918092320976,261.2705630923422,111.71836684695897,9282.881225769012,18,"[-5.440572262, -36.13314438]",Nordeste,6.954001721335833,[6-7[,274.55804341050634,[250-275[,7,0.3171636960916676,49.550090112534264,111.07482053320705,[2-3[,[125-150[,>= 15,>=0.9,[0.2-0.4[
20120415T180405,NBRF,7761,bsb20120415180400,[],P,NB,,HHZ,-8.679466,-35.127172,375.03535930643454,-5.440572262,-36.13314438,0.0,2012-04-15T18:04:59.684165Z,2012-04-15T18:04:05.925573Z,2012-04-15T18:04:48.684165Z,2012-04-15T18:05:48.684165Z,earthquake,2.57459878,known,20120415T180405/NB_NBRF_20120415T180405.mseed,"['E', 'N', 'Z']",[],0.0,0.7080000042915344,0.2919999957084656,Natural,0,0.835,0.165,Natural,0,6.549224498754172,5.139356439966351,181.62810033244136,1189.5232043594058,18,"[-5.440572262, -36.13314438]",Nordeste,6.954001721335833,[6-7[,274.55804341050634,[250-275[,7,0.3171636960916676,49.550090112534264,111.07482053320705,[2-3[,>= 350,[6-7[,[0.6-0.8[,[0.2-0.4[
20120502T135032,NBCL,7736,usp2012ipyu,[],P,NB,,HHZ,-4.224377,-38.291041,107.08496488091606,-4.1005826,-39.24761581,0.0,2012-05-02T13:50:50.408691Z,2012-05-02T13:50:32.251691Z,2012-05-02T13:50:39.408691Z,2012-05-02T13:51:39.408691Z,earthquake,1.953956784,known,20120502T135032/NB_NBCL_20120502T135032.mseed,"['E', 'N', 'Z']",[],0.0,0.9860000014305116,0.0140000004321336,Natural,0,0.866,0.134,Natural,0,10.73303416477401,29.17169218960739,128.38461212792438,1377.956428200272,13,"[-4.1005826, -39.24761581]",Nordeste,3.4300648398681215,[3-4[,204.99414745125313,[200-225[,6,0.3165971681302576,4.61907952048519,102.93193417832899,[1-2[,[100-125[,[10-11[,>=0.9,[0.2-0.4[
20120502T135032,NBMA,7734,usp2012ipyu,[],P,NB,,HHZ,-7.365352,-38.764058,364.9870546107756,-4.1005826,-39.24761581,0.0,2012-05-02T13:51:24.484706Z,2012-05-02T13:50:32.251691Z,2012-05-02T13:51:13.484706Z,2012-05-02T13:52:13.484706Z,earthquake,1.953956784,known,20120502T135032/NB_NBMA_20120502T135032.mseed,"['E', 'N', 'Z']",[],1.0,0.2199999988079071,0.7799999713897705,Anthropogenic,0,0.866,0.134,Natural,0,0.9208912762754091,0.8824811311835538,373.14557347026636,343.626503389553,13,"[-4.1005826, -39.24761581]",Nordeste,3.4300648398681215,[3-4[,204.99414745125313,[200-225[,6,0.3165971681302576,4.61907952048519,102.93193417832899,[1-2[,>= 350,< 1,[0.2-0.4[,[0.2-0.4[
20120502T135032,NBMO,7731,usp2012ipyu,[],P,NB,,HHZ,-3.310348,-40.042927,124.2634330264334,-4.1005826,-39.24761581,0.0,2012-05-02T13:50:53.421665Z,2012-05-02T13:50:32.251691Z,2012-05-02T13:50:42.421665Z,2012-05-02T13:51:42.421665Z,earthquake,1.953956784,known,20120502T135032/NB_NBMO_20120502T135032.mseed,"['E', 'N', 'Z']",[],0.0,0.9959999918937684,0.0040000001899898,Natural,0,0.866,0.134,Natural,0,5.583707125865219,20.11698565573681,100.26970447522596,559.8766633867189,13,"[-4.1005826, -39.24761581]",Nordeste,3.4300648398681215,[3-4[,204.99414745125313,[200-225[,6,0.3165971681302576,4.61907952048519,102.93193417832899,[1-2[,[100-125[,[5-6[,>=0.9,[0.2-0.4[
20120502T135032,NBPA,7732,usp2012ipyu,[],P,NB,,HHZ,-5.75028,-37.112047,298.96119157998163,-4.1005826,-39.24761581,0.0,2012-05-02T13:51:16.378185Z,2012-05-02T13:50:32.251691Z,2012-05-02T13:51:05.378185Z,2012-05-02T13:52:05.378185Z,earthquake,1.953956784,known,20120502T135032/NB_NBPA_20120502T135032.mseed,"['E', 'N', 'Z']",[],0.0,0.9950000047683716,0.0049999998882412,Natural,0,0.866,0.134,Natural,0,1.0429192546398836,1.8004241897989879,95.79084653245883,99.90211826695543,13,"[-4.1005826, -39.24761581]",Nordeste,3.4300648398681215,[3-4[,204.99414745125313,[200-225[,6,0.3165971681302576,4.61907952048519,102.93193417832899,[1-2[,[275-300[,[1-1.25[,>=0.9,[0.2-0.4[
20120502T135032,NBPB,7735,usp2012ipyu,[],P,NB,,HHZ,-5.543242,-39.583619,163.8283740984686,-4.1005826,-39.24761581,0.0,2012-05-02T13:50:58.873901Z,2012-05-02T13:50:32.251691Z,2012-05-02T13:50:47.873901Z,2012-05-02T13:51:47.873901Z,earthquake,1.953956784,known,20120502T135032/NB_NBPB_20120502T135032.mseed,"['E', 'N', 'Z']",[],0.0,1.0,0.0,Natural,0,0.866,0.134,Natural,0,10.22649524739387,41.989299734353,78.02301654394323,797.9020078739687,13,"[-4.1005826, -39.24761581]",Nordeste,3.4300648398681215,[3-4[,204.99414745125313,[200-225[,6,0.3165971681302576,4.61907952048519,102.93193417832899,[1-2[,[150-175[,[10-11[,>=0.9,[0.2-0.4[
20120502T135032,NBPS,7733,usp2012ipyu,[],P,NB,,HHZ,-4.393969,-41.445618,246.15992080403765,-4.1005826,-39.24761581,0.0,2012-05-02T13:51:09.993404Z,2012-05-02T13:50:32.251691Z,2012-05-02T13:50:58.993404Z,2012-05-02T13:51:58.993404Z,earthquake,1.953956784,known,20120502T135032/NB_NBPS_20120502T135032.mseed,"['E', 'N', 'Z']",[],0.0,1.0,0.0,Natural,0,0.866,0.134,Natural,0,1.2764225538710237,2.5023374058656764,155.16819863466125,198.0601883808206,13,"[-4.1005826, -39.24761581]",Nordeste,3.4300648398681215,[3-4[,204.99414745125313,[200-225[,6,0.3165971681302576,4.61907952048519,102.93193417832899,[1-2[,[225-250[,[1.25-1.5[,>=0.9,[0.2-0.4[
20120517T135031,PEXB,7698,usp2012jrji,[],P,BL,,HHZ,-12.10584,-48.30085,197.4119133625945,-13.778759,-48.93392944,0.0,2012-05-17T13:51:02.873746Z,2012-05-17T13:50:31.275649Z,2012-05-17T13:50:51.873746Z,2012-05-17T13:51:51.873746Z,earthquake,3.585230685,suspected,20120517T135031/BL_PEXB_20120517T135031.mseed,"['E', 'N', 'Z']",[],0.0,1.0,0.0,Natural,0,1.0,0.0,Natural,0,4.908488431389562,44.78177705726006,12.21429655025473,59.95373331448677,13,"[-13.778759, -48.93392944]",Centro-Oeste,4.908488431389562,[4-5[,197.4119133625945,[175-200[,1,,,,>=3,[175-200[,[4-5[,>=0.9,>=0.9
20120520T193210,JAN7,7697,usp2012jxhc,[],P,BR,,HHZ,-15.058097,-44.311197,175.9031558868767,-16.61113548,-43.9609108,0.0,2012-05-20T19:32:39.093200Z,2012-05-20T19:32:10.423255Z,2012-05-20T19:32:28.093200Z,2012-05-20T19:33:28.093200Z,earthquake,2.602437608,known,20120520T193210/BR_JAN7_20120520T193210.mseed,"['E', 'N', 'Z']",[],0.0,0.9869999885559082,0.0130000002682209,Natural,0,0.985,0.015,Natural,0,3.81562200611507,16.603310343742624,24.973403463590433,95.28906782326597,19,"[-16.61113548, -43.9609108]",Sudeste,1.035486066729868,[1-1.25[,338.8530466738104,[325-350[,3,0.0020000040531899426,1.6180726154365435,105.93440120918255,[2-3[,[175-200[,[3-4[,>=0.9,
20120520T193210,PMNB,7696,usp2012jxhc,[],P,BL,,HHZ,-18.54,-46.44,338.8530466738104,-16.61113548,-43.9609108,0.0,2012-05-20T19:33:00.128051Z,2012-05-20T19:32:10.423255Z,2012-05-20T19:32:49.128051Z,2012-05-20T19:33:49.128051Z,earthquake,2.602437608,known,20120520T193210/BL_PMNB_20120520T193210.mseed,"['E', 'N', 'Z']",[],0.0,0.9829999804496764,0.0170000009238719,Natural,0,0.985,0.015,Natural,0,1.035486066729868,1.1966023856826378,11.449491972295816,11.855789408447793,19,"[-16.61113548, -43.9609108]",Sudeste,1.035486066729868,[1-1.25[,338.8530466738104,[325-350[,3,0.0020000040531899426,1.6180726154365435,105.93440120918255,[2-3[,[325-350[,[1-1.25[,>=0.9,
20120520T193210,SJMB,7695,usp2012jxhc,[],P,BL,,HHZ,-18.702916,-41.184694,374.64613570592337,-16.61113548,-43.9609108,0.0,2012-05-20T19:33:04.034835Z,2012-05-20T19:32:10.423255Z,2012-05-20T19:32:53.034835Z,2012-05-20T19:33:53.034835Z,earthquake,2.602437608,known,20120520T193210/BL_SJMB_20120520T193210.mseed,"['E', 'N', 'Z']",[],0.0,0.9850000143051147,0.0149999996647238,Natural,0,0.985,0.015,Natural,0,0.9911168348060863,1.2414907422698431,2.8985375139986242,2.8727893264410183,19,"[-16.61113548, -43.9609108]",Sudeste,1.035486066729868,[1-1.25[,338.8530466738104,[325-350[,3,0.0020000040531899426,1.6180726154365435,105.93440120918255,[2-3[,>= 350,< 1,>=0.9,
20120522T170905,BSFB,7692,bsb20120522170906,[],P,BL,,HHZ,-18.83133,-40.84653,399.08510789100256,-16.69397163,-43.87772369,0.0,2012-05-22T17:10:03.091331Z,2012-05-22T17:09:05.949552Z,2012-05-22T17:09:52.091331Z,2012-05-22T17:10:52.091331Z,earthquake,2.987440516,known,20120522T170905/BL_BSFB_20120522T170905.mseed,"['N', 'Z', 'E']",[],0.0,0.9850000143051147,0.0149999996647238,Natural,0,0.984,0.016,Natural,0,1.2337838070404146,1.6848719581823972,6.834987857622603,8.432897340052623,17,"[-16.69397163, -43.87772369]",Sudeste,1.4000578184724675,[1.25-1.5[,361.99608196010286,>= 350,3,0.012055422312406482,22.738451477899144,113.33766516088104,[2-3[,>= 350,[1-1.25[,>=0.9,
20120522T170905,JAN7,7694,bsb20120522170906,[],P,BR,,HHZ,-15.058097,-44.311197,186.8795969187709,-16.69397163,-43.87772369,0.0,2012-05-22T17:09:36.045679Z,2012-05-22T17:09:05.949552Z,2012-05-22T17:09:25.045679Z,2012-05-22T17:10:25.045679Z,earthquake,2.987440516,known,20120522T170905/BR_JAN7_20120522T170905.mseed,"['E', 'N', 'Z']",[],0.0,0.9950000047683716,0.0049999998882412,Natural,0,0.984,0.016,Natural,0,40.70081081302385,137.3192201625874,23.746537438884243,966.5033277644154,17,"[-16.69397163, -43.87772369]",Sudeste,1.4000578184724675,[1.25-1.5[,361.99608196010286,>= 350,3,0.012055422312406482,22.738451477899144,113.33766516088104,[2-3[,[175-200[,>= 15,>=0.9,
20120522T170905,SJMB,7693,bsb20120522170906,[],P,BL,,HHZ,-18.702916,-41.184694,361.99608196010286,-16.69397163,-43.87772369,0.0,2012-05-22T17:09:58.356548Z,2012-05-22T17:09:05.949552Z,2012-05-22T17:09:47.356548Z,2012-05-22T17:10:47.356548Z,earthquake,2.987440516,known,20120522T170905/BL_SJMB_20120522T170905.mseed,"['E', 'N', 'Z']",[],0.0,0.9710000157356262,0.0289999991655349,Natural,0,0.984,0.016,Natural,0,1.4000578184724675,3.7783687449320875,3.7139076227439656,5.199685404307184,17,"[-16.69397163, -43.87772369]",Sudeste,1.4000578184724675,[1.25-1.5[,361.99608196010286,>= 350,3,0.012055422312406482,22.738451477899144,113.33766516088104,[2-3[,>= 350,[1.25-1.5[,>=0.9,
20120619T143550,ALF01,7686,usp2012lzsk,[],P,ON,,HHZ,-20.616865,-40.725213,258.4226035131492,-22.18578339,-42.57048035,0.0,2012-06-19T14:36:29.767303Z,2012-06-19T14:35:50.122594Z,2012-06-19T14:36:18.767303Z,2012-06-19T14:37:18.767303Z,earthquake,2.142427942,known,20120619T143550/ON_ALF01_20120619T143550.mseed,"['E', 'N', 'Z']",[],0.0,0.8700000047683716,0.1299999952316284,Natural,0,0.918,0.082,Natural,0,1.2827552868226824,1.4813505762277022,7.665181752316704,9.832552417241004,14,"[-22.18578339, -42.57048035]",Sudeste,2.156154349234526,[2-3[,187.61860470680358,[175-200[,8,0.08960617388833765,19.52803373295086,96.9495460362214,[2-3[,[250-275[,[1.25-1.5[,[0.8-0.9[,
20120619T143550,BSCB,7685,usp2012lzsk,[],P,BL,,HHZ,-20.9984,-44.7635,262.4022989752867,-22.18578339,-42.57048035,0.0,2012-06-19T14:36:29.971832Z,2012-06-19T14:35:50.122594Z,2012-06-19T14:36:18.971832Z,2012-06-19T14:37:18.971832Z,earthquake,2.142427942,known,20120619T143550/BL_BSCB_20120619T143550.mseed,"['Z', 'N', 'E']",[],0.0,0.975000023841858,0.025000000372529,Natural,0,0.918,0.082,Natural,0,1.0410753671039112,1.213006150262975,6.16357498991846,6.416746095301846,14,"[-22.18578339, -42.57048035]",Sudeste,2.156154349234526,[2-3[,187.61860470680358,[175-200[,8,0.08960617388833765,19.52803373295086,96.9495460362214,[2-3[,[250-275[,[1-1.25[,>=0.9,
20120619T143550,CAM01,7689,usp2012lzsk,[],P,ON,,HHZ,-21.825656,-41.657401,102.36867529446648,-22.18578339,-42.57048035,0.0,2012-06-19T14:36:08.069793Z,2012-06-19T14:35:50.122594Z,2012-06-19T14:35:57.069793Z,2012-06-19T14:36:57.069793Z,earthquake,2.142427942,known,20120619T143550/ON_CAM01_20120619T143550.mseed,"['1', '2', 'Z']",[],0.0,0.7250000238418579,0.2750000059604645,Natural,0,0.918,0.082,Natural,0,7.789675079664797,6.815632381796219,14.717126369510021,114.64163252484987,14,"[-22.18578339, -42.57048035]",Sudeste,2.156154349234526,[2-3[,187.61860470680358,[175-200[,8,0.08960617388833765,19.52803373295086,96.9495460362214,[2-3[,[100-125[,[7-8[,[0.6-0.8[,
20120619T143550,DUB01,7691,usp2012lzsk,[],P,ON,,HHZ,-22.080966,-42.374182,23.341472606369443,-22.18578339,-42.57048035,0.0,2012-06-19T14:35:55.246490Z,2012-06-19T14:35:50.122594Z,2012-06-19T14:35:44.246490Z,2012-06-19T14:36:44.246490Z,earthquake,2.142427942,known,20120619T143550/ON_DUB01_20120619T143550.mseed,"['E', 'N', 'Z']",[],0.0,0.9120000004768372,0.0879999995231628,Natural,0,0.918,0.082,Natural,0,58.04600108521743,21.923290705079683,5.761483283386727,334.431064919928,14,"[-22.18578339, -42.57048035]",Sudeste,2.156154349234526,[2-3[,187.61860470680358,[175-200[,8,0.08960617388833765,19.52803373295086,96.9495460362214,[2-3[,< 25,>= 15,>=0.9,
20120619T143550,ESAR,7687,usp2012lzsk,[],P,BL,,HHZ,-23.0207,-44.4403,213.3275168267925,-22.18578339,-42.57048035,0.0,2012-06-19T14:36:23.929870Z,2012-06-19T14:35:50.122594Z,2012-06-19T14:36:12.929870Z,2012-06-19T14:37:12.929870Z,earthquake,2.142427942,known,20120619T143550/BL_ESAR_20120619T143550.mseed,"['E', 'N', 'Z']",[],0.0,0.9120000004768372,0.0879999995231628,Natural,0,0.918,0.082,Natural,0,1.875129899862461,1.340356079477654,262.0312049113712,491.34254702629954,14,"[-22.18578339, -42.57048035]",Sudeste,2.156154349234526,[2-3[,187.61860470680358,[175-200[,8,0.08960617388833765,19.52803373295086,96.9495460362214,[2-3[,[200-225[,,>=0.9,
20120619T143550,MAN01,7688,usp2012lzsk,[],P,ON,,HHZ,-22.86516,-43.964094,161.90969258681469,-22.18578339,-42.57048035,0.0,2012-06-19T14:36:16.141418Z,2012-06-19T14:35:50.122594Z,2012-06-19T14:36:05.141418Z,2012-06-19T14:37:05.141418Z,earthquake,2.142427942,known,20120619T143550/ON_MAN01_20120619T143550.mseed,"['1', '2', 'Z']",[],0.0,0.9850000143051147,0.0149999996647238,Natural,0,0.918,0.082,Natural,0,2.4371787986065914,7.291796809134956,6.098150071868723,14.862282065879713,14,"[-22.18578339, -42.57048035]",Sudeste,2.156154349234526,[2-3[,187.61860470680358,[175-200[,8,0.08960617388833765,19.52803373295086,96.9495460362214,[2-3[,[150-175[,[2-3[,>=0.9,
20120619T143550,SLP01,7684,usp2012lzsk,[],P,ON,,HHZ,-23.3243,-45.1559,293.9424414168043,-22.18578339,-42.57048035,0.0,2012-06-19T14:36:33.905426Z,2012-06-19T14:35:50.122594Z,2012-06-19T14:36:22.905426Z,2012-06-19T14:37:22.905426Z,earthquake,2.142427942,known,20120619T143550/ON_SLP01_20120619T143550.mseed,"['E', 'N', 'Z']",[],0.0,0.996999979019165,0.003000000026077,Natural,0,0.918,0.082,Natural,0,1.188209904910365,1.268542970161508,5.788352242598747,6.877777467765955,14,"[-22.18578339, -42.57048035]",Sudeste,2.156154349234526,[2-3[,187.61860470680358,[175-200[,8,0.08960617388833765,19.52803373295086,96.9495460362214,[2-3[,[275-300[,[1-1.25[,>=0.9,
20120619T143550,VAS01,7690,usp2012lzsk,[],P,ON,,HHZ,-22.280081,-43.442624,90.51577822787404,-22.18578339,-42.57048035,0.0,2012-06-19T14:36:05.741119Z,2012-06-19T14:35:50.122594Z,2012-06-19T14:35:54.741119Z,2012-06-19T14:36:54.741119Z,earthquake,2.142427942,known,20120619T143550/ON_VAS01_20120619T143550.mseed,"['E', 'N', 'Z']",[],0.0,0.968999981880188,0.0309999994933605,Natural,0,0.918,0.082,Natural,0,11.541839649684366,7.077298276704782,7.372171687109449,85.08842348256033,14,"[-22.18578339, -42.57048035]",Sudeste,2.156154349234526,[2-3[,187.61860470680358,[175-200[,8,0.08960617388833765,19.52803373295086,96.9495460362214,[2-3[,[75-100[,[11-12[,>=0.9,
20120620T135244,NBCA,7679,usp2012mbmm,[],P,NB,,HHZ,-8.225687,-36.013016,309.15344749630367,-5.432313442,-36.12176514,0.0,2012-06-20T13:53:28.982961Z,2012-06-20T13:52:44.123093Z,2012-06-20T13:53:17.982961Z,2012-06-20T13:54:17.982961Z,earthquake,2.503897469,known,20120620T135244/NB_NBCA_20120620T135244.mseed,"['E', 'N', 'Z']",[],0.0,0.9350000023841858,0.0649999976158142,Natural,0,0.854,0.146,Natural,0,1.6517213187078108,3.4788039028036657,34.662777316741625,57.253248259683666,13,"[-5.432313442, -36.12176514]",Nordeste,4.192204276877816,[4-5[,292.1847573130857,[275-300[,8,0.3417519731665644,28.66113547675549,103.90036029483393,[2-3[,[300-325[,[1.5-1.75[,>=0.9,[0.2-0.4[
20120620T135244,NBCL,7680,usp2012mbmm,[],P,NB,,HHZ,-4.224377,-38.291041,275.21606712986767,-5.432313442,-36.12176514,0.0,2012-06-20T13:53:25.547410Z,2012-06-20T13:52:44.123093Z,2012-06-20T13:53:14.547410Z,2012-06-20T13:54:14.547410Z,earthquake,2.503897469,known,20120620T135244/NB_NBCL_20120620T135244.mseed,"['E', 'N', 'Z']",[],0.0,1.0,0.0,Natural,0,0.854,0.146,Natural,0,6.1163712521585145,9.607078556406021,135.77257345121984,830.4354650886214,13,"[-5.432313442, -36.12176514]",Nordeste,4.192204276877816,[4-5[,292.1847573130857,[275-300[,8,0.3417519731665644,28.66113547675549,103.90036029483393,[2-3[,[275-300[,[6-7[,>=0.9,[0.2-0.4[
20120620T135244,NBLI,7681,usp2012mbmm,[],P,NB,,HHZ,-7.364556,-36.949743,232.48696412191256,-5.432313442,-36.12176514,0.0,2012-06-20T13:53:19.754482Z,2012-06-20T13:52:44.123093Z,2012-06-20T13:53:08.754482Z,2012-06-20T13:54:08.754482Z,earthquake,2.503897469,known,20120620T135244/NB_NBLI_20120620T135244.mseed,"['E', 'N', 'Z']",[],0.0,1.0,0.0,Natural,0,0.854,0.146,Natural,0,1.5769283363969346,8.893622746208415,255.46856588845654,402.85562060819444,13,"[-5.432313442, -36.12176514]",Nordeste,4.192204276877816,[4-5[,292.1847573130857,[275-300[,8,0.3417519731665644,28.66113547675549,103.90036029483393,[2-3[,[225-250[,[1.5-1.75[,>=0.9,[0.2-0.4[
20120620T135244,NBMA,7678,usp2012mbmm,[],P,NB,,HHZ,-7.365352,-38.764058,362.13207067989936,-5.432313442,-36.12176514,0.0,2012-06-20T13:53:36.073354Z,2012-06-20T13:52:44.123093Z,2012-06-20T13:53:25.073354Z,2012-06-20T13:54:25.073354Z,earthquake,2.503897469,known,20120620T135244/NB_NBMA_20120620T135244.mseed,"['E', 'N', 'Z']",[],0.0,0.9810000061988832,0.0189999993890523,Natural,0,0.854,0.146,Natural,0,1.3241826220896744,1.4511286057740083,577.5353916142276,764.7623292173148,13,"[-5.432313442, -36.12176514]",Nordeste,4.192204276877816,[4-5[,292.1847573130857,[275-300[,8,0.3417519731665644,28.66113547675549,103.90036029483393,[2-3[,>= 350,[1.25-1.5[,>=0.9,[0.2-0.4[
20120620T135244,NBPA,7683,usp2012mbmm,[],P,NB,,HHZ,-5.75028,-37.112047,115.21327632529956,-5.432313442,-36.12176514,0.0,2012-06-20T13:53:04.842729Z,2012-06-20T13:52:44.123093Z,2012-06-20T13:52:53.842729Z,2012-06-20T13:53:53.842729Z,earthquake,2.503897469,known,20120620T135244/NB_NBPA_20120620T135244.mseed,"['E', 'N', 'Z']",[],0.0,0.99099999666214,0.0089999996125698,Natural,0,0.854,0.146,Natural,0,64.07658053287531,218.48625309210533,141.84423029308326,9088.89324549846,13,"[-5.432313442, -36.12176514]",Nordeste,4.192204276877816,[4-5[,292.1847573130857,[275-300[,8,0.3417519731665644,28.66113547675549,103.90036029483393,[2-3[,[100-125[,>= 15,>=0.9,[0.2-0.4[
