,Event,Station,index,EventID,Error,Pick,Network,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Depth/km,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,Compo,Warning,Pick Pred,Pick Prob_Nat,Pick Prob_Ant,Pick Pred_final,Event Pred,Event Prob_Nat,Event Prob_Ant,Event Pred_final,Label,SNR_P,SNR_S,Noise,p,Hora,Coord Origem,Região Origem,SNR_P_Q2,SNR_P_Q2_cat,Distance_Q2,Distance_Q2_cat,Num_Estacoes,Pick Prob_Nat_std,SNRP_std,Distance_std,Magnitude_cat,Distance_cat,SNR_P_cat,Pick Prob_Nat_cat,Prob_Nat_std_cat,Cat Hora
3045,20220902T035742,SALV,1303,usp2022recp,[],P,BR,,HHZ,-15.90118,-55.69356,297.14037555469486,-16.42642784,-52.96880722,0.0,2022-09-02T03:58:26.494302Z,2022-09-02T03:57:42.421429Z,2022-09-02T03:58:15.494302Z,2022-09-02T03:59:15.494302Z,earthquake,2.758859026,suspected,20220902T035742/BR_SALV_20220902T035742.mseed,"['E', 'N', 'Z']",[],0.0,0.9980000257492064,0.0020000000949949,Natural,0,0.993,0.007,Natural,0,1.7383990942388063,3.80484130072634,2.389404154171898,4.153738017382869,3,"[-16.42642784, -52.96880722]",Centro-Oeste,1.7383990942388063,[1.5-1.75[,297.14037555469486,[275-300[,3,0.0080829029427485,18.178981456656444,102.52668923131468,[2-3[,[275-300[,[1.5-1.75[,>=0.9,,3
3046,20220907T082841,NBLA,1299,usp2022rnpb,[],P,NB,,HHZ,-10.99255,-37.788972,366.0770918955794,-8.880253792,-40.35913467,0.0,2022-09-07T08:29:34.304817Z,2022-09-07T08:28:41.480679Z,2022-09-07T08:29:23.304817Z,2022-09-07T08:30:23.304817Z,earthquake,2.380205336,known,20220907T082841/NB_NBLA_20220907T082841.mseed,"['E', 'N', 'Z']",[],0.0,0.9700000286102296,0.0299999993294477,Natural,0,0.984,0.016,Natural,0,1.5307467808463548,6.707410457897665,2.229833571656741,3.4133105616366866,8,"[-8.880253792, -40.35913467]",Nordeste,1.371003256473003,[1.25-1.5[,304.4593132697022,[300-325[,4,0.0176705941372188,0.4497977485939267,82.71622574589675,[2-3[,>= 350,[1.5-1.75[,>=0.9,,8
3047,20220907T082841,NBMA,1300,usp2022rnpb,[],P,NB,,HHZ,-7.365352,-38.764058,242.84153464382496,-8.880253792,-40.35913467,0.0,2022-09-07T08:29:19.542035Z,2022-09-07T08:28:41.480679Z,2022-09-07T08:29:08.542035Z,2022-09-07T08:30:08.542035Z,earthquake,2.380205336,known,20220907T082841/NB_NBMA_20220907T082841.mseed,"['E', 'N', 'Z']",[],0.0,0.9980000257492064,0.0020000000949949,Natural,0,0.984,0.016,Natural,0,0.898146107206125,2.8711884089983712,14.877666125797312,13.362317915197286,8,"[-8.880253792, -40.35913467]",Nordeste,1.371003256473003,[1.25-1.5[,304.4593132697022,[300-325[,4,0.0176705941372188,0.4497977485939267,82.71622574589675,[2-3[,[225-250[,< 1,>=0.9,,8
3048,20220907T082841,NBPB,1298,usp2022rnpb,[],P,NB,,HHZ,-5.543242,-39.583619,378.8532357508731,-8.880253792,-40.35913467,0.0,2022-09-07T08:29:36.530244Z,2022-09-07T08:28:41.480679Z,2022-09-07T08:29:25.530244Z,2022-09-07T08:30:25.530244Z,earthquake,2.380205336,known,20220907T082841/NB_NBPB_20220907T082841.mseed,"['E', 'N', 'Z']",[],0.0,0.9670000076293944,0.032999999821186,Natural,0,0.984,0.016,Natural,0,1.9499125204404884,4.18002626725595,1.6994031221063788,3.313687425070884,8,"[-8.880253792, -40.35913467]",Nordeste,1.371003256473003,[1.25-1.5[,304.4593132697022,[300-325[,4,0.0176705941372188,0.4497977485939267,82.71622574589675,[2-3[,>= 350,,>=0.9,,8
3049,20220907T082841,NBPN,1301,usp2022rnpb,[],P,NB,,HHZ,-10.847009,-40.198957,218.2450743806151,-8.880253792,-40.35913467,0.0,2022-09-07T08:29:15.880444Z,2022-09-07T08:28:41.480679Z,2022-09-07T08:29:04.880444Z,2022-09-07T08:30:04.880444Z,earthquake,2.380205336,known,20220907T082841/NB_NBPN_20220907T082841.mseed,"['E', 'N', 'Z']",[],0.0,1.0,0.0,Natural,0,0.984,0.016,Natural,0,1.2112597320996512,15.91167893030829,2.9426847067849238,3.564355489594047,8,"[-8.880253792, -40.35913467]",Nordeste,1.371003256473003,[1.25-1.5[,304.4593132697022,[300-325[,4,0.0176705941372188,0.4497977485939267,82.71622574589675,[2-3[,[200-225[,[1-1.25[,>=0.9,,8
3050,20220914T014434,COIM,1286,usp2022rzwg,[],P,BL,,HHZ,-19.9092,-57.7889,378.9449084577652,-16.70042801,-59.03899002,0.0,2022-09-14T01:45:29.170355Z,2022-09-14T01:44:34.878086Z,2022-09-14T01:45:18.170355Z,2022-09-14T01:46:18.170355Z,earthquake,3.505457515,suspected,20220914T014434/BL_COIM_20220914T014434.mseed,"['E', 'N', 'Z']",[],0.0,0.9980000257492064,0.0020000000949949,Natural,0,0.848,0.152,Natural,0,0.8927096754771486,8.534735718878396,1.3528616539019351,1.207712688020275,1,"[-16.70042801, -59.03899002]",,1.0875963947759668,[1-1.25[,368.3053838567995,>= 350,3,0.2230298936270013,0.2795139335454601,39.666979640172485,>=3,>= 350,< 1,>=0.9,[0.2-0.4[,1
3051,20220914T014434,PT27,1288,usp2022rzwg,[],P,XC,,HHZ,-16.687511,-56.174298,305.54057956160915,-16.70042801,-59.03899002,0.0,2022-09-14T01:45:20.123623Z,2022-09-14T01:44:34.878086Z,2022-09-14T01:45:09.123623Z,2022-09-14T01:46:09.123623Z,earthquake,3.505457515,suspected,20220914T014434/XC_PT27_20220914T014434.mseed,"['1', '2', 'Z']",[],0.0,0.5920000076293945,0.4079999923706054,Natural,0,0.848,0.152,Natural,0,1.0875963947759668,2.4126915380981004,14.918926736945298,16.225770933028485,1,"[-16.70042801, -59.03899002]",,1.0875963947759668,[1-1.25[,368.3053838567995,>= 350,3,0.2230298936270013,0.2795139335454601,39.666979640172485,>=3,[300-325[,[1-1.25[,[0.4-0.6[,[0.2-0.4[,1
3052,20220914T014434,SALV,1287,usp2022rzwg,[],P,BR,,HHZ,-15.90118,-55.69356,368.3053838567995,-16.70042801,-59.03899002,0.0,2022-09-14T01:45:27.938459Z,2022-09-14T01:44:34.878086Z,2022-09-14T01:45:16.938459Z,2022-09-14T01:46:16.938459Z,earthquake,3.505457515,suspected,20220914T014434/BR_SALV_20220914T014434.mseed,"['E', 'N', 'Z']",[],0.0,0.9549999833106996,0.0450000017881393,Natural,0,0.848,0.152,Natural,0,1.4439134257721886,9.464297063301125,2.414386150320261,3.486164577445855,1,"[-16.70042801, -59.03899002]",,1.0875963947759668,[1-1.25[,368.3053838567995,>= 350,3,0.2230298936270013,0.2795139335454601,39.666979640172485,>=3,>= 350,[1.25-1.5[,>=0.9,[0.2-0.4[,1
3053,20220921T085054,BB19B,1278,usp2022snev,[],P,BL,,HHZ,-21.0662,-48.5279,203.5556768306972,-21.68292427,-46.67884827,0.0,2022-09-21T08:51:26.575785Z,2022-09-21T08:50:54.189038Z,2022-09-21T08:51:15.575785Z,2022-09-21T08:52:15.575785Z,earthquake,2.681932288,known,20220921T085054/BL_BB19B_20220921T085054.mseed,"['E', 'N', 'Z']",[],0.0,0.9980000257492064,0.0020000000949949,Natural,0,0.844,0.156,Natural,0,1.7437818607844873,3.158195866689714,19.656843545729803,34.277247215322255,8,"[-21.68292427, -46.67884827]",Sudeste,6.088712161853316,[6-7[,203.5556768306972,[200-225[,7,0.2357165363790601,4.08953673933284,82.92282078770198,[2-3[,[200-225[,[1.5-1.75[,>=0.9,[0.2-0.4[,8
3054,20220921T085054,BSCB,1277,usp2022snev,[],P,BL,,HHZ,-20.9984,-44.7635,212.6466317603235,-21.68292427,-46.67884827,0.0,2022-09-21T08:51:27.898357Z,2022-09-21T08:50:54.189038Z,2022-09-21T08:51:16.898357Z,2022-09-21T08:52:16.898357Z,earthquake,2.681932288,known,20220921T085054/BL_BSCB_20220921T085054.mseed,"['Z', 'N', 'E']",[],0.0,1.0,0.0,Natural,0,0.844,0.156,Natural,0,8.111039356289428,16.501908843600887,5.329210374276296,43.22543508370095,8,"[-21.68292427, -46.67884827]",Sudeste,6.088712161853316,[6-7[,203.5556768306972,[200-225[,7,0.2357165363790601,4.08953673933284,82.92282078770198,[2-3[,[200-225[,[8-9[,>=0.9,[0.2-0.4[,8
3055,20220921T085054,CANS,1279,usp2022snev,[],P,BL,,HHZ,-20.2896,-46.3921,157.1193156160525,-21.68292427,-46.67884827,0.0,2022-09-21T08:51:20.450498Z,2022-09-21T08:50:54.189038Z,2022-09-21T08:51:09.450498Z,2022-09-21T08:52:09.450498Z,earthquake,2.681932288,known,20220921T085054/BL_CANS_20220921T085054.mseed,"['E', 'N', 'Z']",[],0.0,0.984000027179718,0.0160000007599592,Natural,0,0.844,0.156,Natural,0,9.19288980211178,33.786576341104286,16.933310574124548,155.6660580928611,8,"[-21.68292427, -46.67884827]",Sudeste,6.088712161853316,[6-7[,203.5556768306972,[200-225[,7,0.2357165363790601,4.08953673933284,82.92282078770198,[2-3[,[150-175[,[9-10[,>=0.9,[0.2-0.4[,8
3056,20220921T085054,FRTB,1275,usp2022snev,[],P,BL,,HHZ,-23.3439,-49.564,349.1911841400316,-21.68292427,-46.67884827,0.0,2022-09-21T08:51:45.052252Z,2022-09-21T08:50:54.189038Z,2022-09-21T08:51:34.052252Z,2022-09-21T08:52:34.052252Z,earthquake,2.681932288,known,20220921T085054/BL_FRTB_20220921T085054.mseed,"['E', 'N', 'Z']",[],1.0,0.4880000054836273,0.5120000243186951,Anthropogenic,0,0.844,0.156,Natural,0,0.978020353213902,1.1996015125877746,9.021119414598155,8.822838396250077,8,"[-21.68292427, -46.67884827]",Sudeste,6.088712161853316,[6-7[,203.5556768306972,[200-225[,7,0.2357165363790601,4.08953673933284,82.92282078770198,[2-3[,[325-350[,< 1,[0.4-0.6[,[0.2-0.4[,8
3057,20220921T085054,PET01,1276,usp2022snev,[],P,ON,,HHZ,-24.290108,-47.275344,295.1347274813126,-21.68292427,-46.67884827,0.0,2022-09-21T08:51:37.963518Z,2022-09-21T08:50:54.189038Z,2022-09-21T08:51:26.963518Z,2022-09-21T08:52:26.963518Z,earthquake,2.681932288,known,20220921T085054/ON_PET01_20220921T085054.mseed,"['E', 'N', 'Z']",[],0.0,0.5130000114440918,0.4869999885559082,Natural,0,0.844,0.156,Natural,0,1.72584015818334,2.8147070754045584,5.453724779601235,9.412257236315398,8,"[-21.68292427, -46.67884827]",Sudeste,6.088712161853316,[6-7[,203.5556768306972,[200-225[,7,0.2357165363790601,4.08953673933284,82.92282078770198,[2-3[,[275-300[,[1.5-1.75[,[0.4-0.6[,[0.2-0.4[,8
3058,20220921T085054,RCLB,1281,usp2022snev,[],P,BL,,HHZ,-22.4191,-47.531,119.92704670609724,-21.68292427,-46.67884827,0.0,2022-09-21T08:51:14.619353Z,2022-09-21T08:50:54.189038Z,2022-09-21T08:51:03.619353Z,2022-09-21T08:52:03.619353Z,earthquake,2.681932288,known,20220921T085054/BL_RCLB_20220921T085054.mseed,"['E', 'N', 'Z']",[],0.0,0.9290000200271606,0.0710000023245811,Natural,0,0.844,0.156,Natural,0,6.088712161853316,15.249964708941478,29.49861690066492,179.60858748093025,8,"[-21.68292427, -46.67884827]",Sudeste,6.088712161853316,[6-7[,203.5556768306972,[200-225[,7,0.2357165363790601,4.08953673933284,82.92282078770198,[2-3[,[100-125[,[6-7[,>=0.9,[0.2-0.4[,8
3059,20220921T085054,VABB,1280,usp2022snev,[],P,BL,,HHZ,-23.0021,-46.9657,149.03736850581598,-21.68292427,-46.67884827,0.0,2022-09-21T08:51:19.124934Z,2022-09-21T08:50:54.189038Z,2022-09-21T08:51:08.124934Z,2022-09-21T08:52:08.124934Z,earthquake,2.681932288,known,20220921T085054/BL_VABB_20220921T085054.mseed,"['E', 'N', 'Z']",[],0.0,0.9929999709129332,0.0070000002160668,Natural,0,0.844,0.156,Natural,0,11.046524866601938,60.91791021557943,17.65408070160717,195.016241467301,8,"[-21.68292427, -46.67884827]",Sudeste,6.088712161853316,[6-7[,203.5556768306972,[200-225[,7,0.2357165363790601,4.08953673933284,82.92282078770198,[2-3[,[125-150[,[11-12[,>=0.9,[0.2-0.4[,8
3060,20221001T011641,CMC01,1262,usp2022teww,[],P,ON,,HHZ,-15.360055,-39.519089,313.43569373769844,-12.62460232,-40.27373123,0.0,2022-10-01T01:17:27.655797Z,2022-10-01T01:16:41.318828Z,2022-10-01T01:17:16.655797Z,2022-10-01T01:18:16.655797Z,earthquake,1.701068064,known,20221001T011641/ON_CMC01_20221001T011641.mseed,"['Z', '1', '2']",[],0.0,0.99099999666214,0.0089999996125698,Natural,0,0.987,0.013,Natural,0,1.6607546075885478,1.8070451638746785,1.7574975995842417,2.918772236335342,1,"[-12.62460232, -40.27373123]",Nordeste,1.5783209910114957,[1.5-1.75[,313.43569373769844,[300-325[,3,0.0138684327675936,0.3692682157422761,71.0562135732534,[1-2[,[300-325[,[1.5-1.75[,>=0.9,,1
3061,20221001T011641,NBLA,1261,usp2022teww,[],P,NB,,HHZ,-10.99255,-37.788972,325.4435419796532,-12.62460232,-40.27373123,0.0,2022-10-01T01:17:29.374145Z,2022-10-01T01:16:41.318828Z,2022-10-01T01:17:18.374145Z,2022-10-01T01:18:18.374145Z,earthquake,1.701068064,known,20221001T011641/NB_NBLA_20221001T011641.mseed,"['E', 'N', 'Z']",[],0.0,0.972000002861023,0.0280000008642673,Natural,0,0.987,0.013,Natural,0,0.9839431410342578,1.5211878230045046,2.249517184925226,2.213397004745868,1,"[-12.62460232, -40.27373123]",Nordeste,1.5783209910114957,[1.5-1.75[,313.43569373769844,[300-325[,3,0.0138684327675936,0.3692682157422761,71.0562135732534,[1-2[,[325-350[,< 1,>=0.9,,1
3062,20221001T011641,NBPN,1263,usp2022teww,[],P,NB,,HHZ,-10.847009,-40.198957,196.8067709229872,-12.62460232,-40.27373123,0.0,2022-10-01T01:17:12.916410Z,2022-10-01T01:16:41.318828Z,2022-10-01T01:17:01.916410Z,2022-10-01T01:18:01.916410Z,earthquake,1.701068064,known,20221001T011641/NB_NBPN_20221001T011641.mseed,"['E', 'N', 'Z']",[],0.0,0.9990000128746032,0.0010000000474974,Natural,0,0.987,0.013,Natural,0,1.5783209910114957,4.047354384936258,4.811589547376576,7.594232782755951,1,"[-12.62460232, -40.27373123]",Nordeste,1.5783209910114957,[1.5-1.75[,313.43569373769844,[300-325[,3,0.0138684327675936,0.3692682157422761,71.0562135732534,[1-2[,[175-200[,[1.5-1.75[,>=0.9,,1
3063,20221010T063535,ARAG,1258,usp2022tvsx,[],P,BR,,HHZ,-15.706,-51.812,188.11957264401343,-17.37584496,-52.14200974,0.0,2022-10-10T06:36:05.455736Z,2022-10-10T06:35:35.171110Z,2022-10-10T06:35:54.455736Z,2022-10-10T06:36:54.455736Z,earthquake,2.112312803,suspected,20221010T063535/BR_ARAG_20221010T063535.mseed,"['E', 'N', 'Z']",[],0.0,0.9919999837875366,0.0080000003799796,Natural,0,0.992,0.008,Natural,0,6.384812630018655,5.576346468884299,1.2153262994977885,7.759630706627314,6,"[-17.37584496, -52.14200974]",Centro-Oeste,6.384812630018655,[6-7[,188.11957264401343,[175-200[,1,,,,[2-3[,[175-200[,[6-7[,>=0.9,,6
3064,20221030T040848,NBLV,1237,usp2022vgcd,[],P,NB,,HHZ,-7.357693,-36.921745,322.05753591878664,-4.576059818,-37.78324127,0.0,2022-10-30T04:09:36.262854Z,2022-10-30T04:08:48.934737Z,2022-10-30T04:09:25.262854Z,2022-10-30T04:10:25.262854Z,earthquake,2.049815563,known,20221030T040848/NB_NBLV_20221030T040848.mseed,"['E', 'N', 'Z']",[],0.0,0.9700000286102296,0.0299999993294477,Natural,0,0.985,0.015,Natural,0,1.180107184847955,1.9941155166642828,2.679477246842573,3.162070350635538,4,"[-4.576059818, -37.78324127]",Nordeste,1.1981836837793265,[1-1.25[,322.05753591878664,[300-325[,3,0.013747699666538,0.5945980456765421,21.61578681073253,[2-3[,[300-325[,[1-1.25[,>=0.9,,4
3065,20221030T040848,NBMA,1236,usp2022vgcd,[],P,NB,,HHZ,-7.365352,-38.764058,327.012241375589,-4.576059818,-37.78324127,0.0,2022-10-30T04:09:36.935654Z,2022-10-30T04:08:48.934737Z,2022-10-30T04:09:25.935654Z,2022-10-30T04:10:25.935654Z,earthquake,2.049815563,known,20221030T040848/NB_NBMA_20221030T040848.mseed,"['E', 'N', 'Z']",[],0.0,0.9879999756813048,0.0120000001043081,Natural,0,0.985,0.015,Natural,0,1.1981836837793265,1.80449870900828,5.674928785260412,6.799607077108658,4,"[-4.576059818, -37.78324127]",Nordeste,1.1981836837793265,[1-1.25[,322.05753591878664,[300-325[,3,0.013747699666538,0.5945980456765421,21.61578681073253,[2-3[,[325-350[,[1-1.25[,>=0.9,,4
3066,20221030T040848,NBMO,1238,usp2022vgcd,[],P,NB,,HHZ,-3.310348,-40.042927,287.34194726420003,-4.576059818,-37.78324127,0.0,2022-10-30T04:09:31.967281Z,2022-10-30T04:08:48.934737Z,2022-10-30T04:09:20.967281Z,2022-10-30T04:10:20.967281Z,earthquake,2.049815563,known,20221030T040848/NB_NBMO_20221030T040848.mseed,"['E', 'N', 'Z']",[],0.0,0.996999979019165,0.003000000026077,Natural,0,0.985,0.015,Natural,0,2.218900472129372,4.114782838249467,2.217912176197132,4.9213263749052985,4,"[-4.576059818, -37.78324127]",Nordeste,1.1981836837793265,[1-1.25[,322.05753591878664,[300-325[,3,0.013747699666538,0.5945980456765421,21.61578681073253,[2-3[,[275-300[,[2-3[,>=0.9,,4
3067,20221101T105741,ARAG,1233,usp2022vkgq,[],P,BR,,HHZ,-15.706,-51.812,281.1548668236174,-18.05631256,-50.81014252,0.0,2022-11-01T10:58:24.113002Z,2022-11-01T10:57:41.857151Z,2022-11-01T10:58:13.113002Z,2022-11-01T10:59:13.113002Z,earthquake,2.377358583,suspected,20221101T105741/BR_ARAG_20221101T105741.mseed,"['E', 'N', 'Z']",[],0.0,0.9520000219345092,0.0480000004172325,Natural,0,0.805,0.195,Natural,0,1.6817855985647223,1.8229963908361004,2.19189067452744,3.686290170048564,10,"[-18.05631256, -50.81014252]",Centro-Oeste,1.3365490288668245,[1.25-1.5[,278.2131437828457,[275-300[,4,0.1792007826002537,0.5927892728356142,71.23700010249179,[2-3[,[275-300[,[1.5-1.75[,>=0.9,[0.1-0.2[,10
3068,20221101T105741,C2SB,1235,usp2022vkgq,[],P,BL,,HHZ,-18.7688,-52.8377,228.2753946707234,-18.05631256,-50.81014252,0.0,2022-11-01T10:58:17.514370Z,2022-11-01T10:57:41.857151Z,2022-11-01T10:58:06.514370Z,2022-11-01T10:59:06.514370Z,earthquake,2.377358583,suspected,20221101T105741/BL_C2SB_20221101T105741.mseed,"['E', 'N', 'Z']",[],0.0,0.6179999709129333,0.3819999992847442,Natural,0,0.805,0.195,Natural,0,0.991312459168926,1.244803576078776,98.66969770541137,97.81250067780586,10,"[-18.05631256, -50.81014252]",Centro-Oeste,1.3365490288668245,[1.25-1.5[,278.2131437828457,[275-300[,4,0.1792007826002537,0.5927892728356142,71.23700010249179,[2-3[,[225-250[,< 1,[0.6-0.8[,[0.1-0.2[,10
3069,20221101T105741,IPMB,1234,usp2022vkgq,[],P,BR,,HHZ,-17.982956,-48.211734,275.271420742074,-18.05631256,-50.81014252,0.0,2022-11-01T10:58:23.362571Z,2022-11-01T10:57:41.857151Z,2022-11-01T10:58:12.362571Z,2022-11-01T10:59:12.362571Z,earthquake,2.377358583,suspected,20221101T105741/BR_IPMB_20221101T105741.mseed,"['E', 'N', 'Z']",[],0.0,0.6859999895095825,0.3140000104904175,Natural,0,0.805,0.195,Natural,0,2.1812630999800886,1.5285874881293786,6.741021348359106,14.70394112335374,10,"[-18.05631256, -50.81014252]",Centro-Oeste,1.3365490288668245,[1.25-1.5[,278.2131437828457,[275-300[,4,0.1792007826002537,0.5927892728356142,71.23700010249179,[2-3[,[275-300[,[2-3[,[0.6-0.8[,[0.1-0.2[,10
3070,20221101T105741,PCMB,1232,usp2022vkgq,[],P,BL,,HHZ,-21.6074,-51.2619,395.95127354354736,-18.05631256,-50.81014252,0.0,2022-11-01T10:58:38.228857Z,2022-11-01T10:57:41.857151Z,2022-11-01T10:58:27.228857Z,2022-11-01T10:59:27.228857Z,earthquake,2.377358583,suspected,20221101T105741/BL_PCMB_20221101T105741.mseed,"['E', 'N', 'Z']",[],0.0,0.9649999737739564,0.0350000001490116,Natural,0,0.805,0.195,Natural,0,0.9446950985574838,0.6002567993136363,14.30395083995626,13.51287224851388,10,"[-18.05631256, -50.81014252]",Centro-Oeste,1.3365490288668245,[1.25-1.5[,278.2131437828457,[275-300[,4,0.1792007826002537,0.5927892728356142,71.23700010249179,[2-3[,>= 350,< 1,>=0.9,[0.1-0.2[,10
3071,20221103T074222,PRPB,1230,usp2022vnre,[],P,BR,,HHZ,-6.1724,-49.815,93.12922618816616,-5.939382553,-50.62341309,0.0,2022-11-03T07:42:38.644269Z,2022-11-03T07:42:22.300164Z,2022-11-03T07:42:27.644269Z,2022-11-03T07:43:27.644269Z,earthquake,2.993501174,known,20221103T074222/BR_PRPB_20221103T074222.mseed,"['E', 'N', 'Z']",[],0.0,0.9210000038146972,0.0790000036358833,Natural,0,0.537,0.463,Natural,0,98.04931879332848,217.51953200373376,7.333217889983988,719.0170186759796,7,"[-5.939382553, -50.62341309]",Norte,65.29142591497224,>= 15,54.20236942776459,[50-75[,2,0.5423509044575361,46.32665638333641,55.05088877111469,[2-3[,[75-100[,>= 15,>=0.9,[0.4-0.6[,7
3072,20221103T074222,SLBO,1231,usp2022vnre,[],P,VL,,HHZ,-5.8306,-50.5384,15.27551266736302,-5.939382553,-50.62341309,0.0,2022-11-03T07:42:24.992158Z,2022-11-03T07:42:22.300164Z,2022-11-03T07:42:13.992158Z,2022-11-03T07:43:13.992158Z,earthquake,2.993501174,known,20221103T074222/VL_SLBO_20221103T074222.mseed,"['Z', '1', '2']",[],1.0,0.1539999991655349,0.8460000157356262,Anthropogenic,0,0.537,0.463,Natural,0,32.533533036616,1.6576971705625911,727.3587009735268,23663.54832759233,7,"[-5.939382553, -50.62341309]",Norte,65.29142591497224,>= 15,54.20236942776459,[50-75[,2,0.5423509044575361,46.32665638333641,55.05088877111469,[2-3[,< 25,>= 15,[0.1-0.2[,[0.4-0.6[,7
3073,20221103T075758,PRPB,1228,usp2022vnrs,[],P,BR,,HHZ,-6.1724,-49.815,92.63134418141604,-5.939305782,-50.61870956,0.0,2022-11-03T07:58:14.644223Z,2022-11-03T07:57:58.192865Z,2022-11-03T07:58:03.644223Z,2022-11-03T07:59:03.644223Z,earthquake,3.430478054,known,20221103T075758/BR_PRPB_20221103T075758.mseed,"['E', 'N', 'Z']",[],0.0,0.8970000147819519,0.1030000001192092,Natural,0,0.55,0.45,Natural,0,170.92099220366828,400.4322926228016,11.181428180359562,1911.1407988411136,7,"[-5.939305782, -50.61870956]",Norte,128.4341043479459,>= 15,53.79233076639191,[50-75[,2,0.4914392184037409,60.08553302858736,54.92665952071771,>=3,[75-100[,>= 15,[0.8-0.9[,[0.4-0.6[,7
3074,20221103T075758,SLBO,1229,usp2022vnrs,[],P,VL,,HHZ,-5.8306,-50.5384,14.953317351367769,-5.939305782,-50.61870956,0.0,2022-11-03T07:58:00.923644Z,2022-11-03T07:57:58.192865Z,2022-11-03T07:57:49.923644Z,2022-11-03T07:58:49.923644Z,earthquake,3.430478054,known,20221103T075758/VL_SLBO_20221103T075758.mseed,"['Z', '1', '2']",[],1.0,0.202000007033348,0.7979999780654907,Anthropogenic,0,0.55,0.45,Natural,0,85.94721649222349,4.930193243919233,707.5901371291342,60815.4027035998,7,"[-5.939305782, -50.61870956]",Norte,128.4341043479459,>= 15,53.79233076639191,[50-75[,2,0.4914392184037409,60.08553302858736,54.92665952071771,>=3,< 25,>= 15,[0.2-0.4[,[0.4-0.6[,7
3075,20221106T050844,FRTB,1223,usp2022vsyq,[],P,BL,,HHZ,-23.3439,-49.564,216.41827476592547,-24.69090843,-48.02296829,0.0,2022-11-06T05:09:18.540314Z,2022-11-06T05:08:44.381119Z,2022-11-06T05:09:07.540314Z,2022-11-06T05:10:07.540314Z,earthquake,2.210266516,suspected,20221106T050844/BL_FRTB_20221106T050844.mseed,"['E', 'N', 'Z']",[],1.0,0.1809999942779541,0.8190000057220459,Anthropogenic,1,0.252,0.748,Anthropogenic,0,0.7302377931501927,0.1866433601732222,16.9778714586021,12.39788338631724,5,"[-24.69090843, -48.02296829]",Sudeste,0.8895234396520556,< 1,236.49459569753816,[225-250[,4,0.1919730952349163,0.1731403825756124,47.09606146411804,[2-3[,[200-225[,< 1,[0.1-0.2[,[0.1-0.2[,5
3076,20221106T050844,MAJ01,1221,usp2022vsyq,[],P,ON,,HHZ,-27.397245,-49.011794,315.7362799646273,-24.69090843,-48.02296829,0.0,2022-11-06T05:09:30.856632Z,2022-11-06T05:08:44.381119Z,2022-11-06T05:09:19.856632Z,2022-11-06T05:10:19.856632Z,earthquake,2.210266516,suspected,20221106T050844/ON_MAJ01_20221106T050844.mseed,"['E', 'N', 'Z']",[],1.0,0.0120000001043081,0.9879999756813048,Anthropogenic,1,0.252,0.748,Anthropogenic,0,0.8892825306141874,1.0248837431379456,5.252111535755891,4.670611037584965,5,"[-24.69090843, -48.02296829]",Sudeste,0.8895234396520556,< 1,236.49459569753816,[225-250[,4,0.1919730952349163,0.1731403825756124,47.09606146411804,[2-3[,[300-325[,< 1,,[0.1-0.2[,5
3077,20221106T050844,RCLB,1222,usp2022vsyq,[],P,BL,,HHZ,-22.4191,-47.531,256.5709166291508,-24.69090843,-48.02296829,0.0,2022-11-06T05:09:23.494934Z,2022-11-06T05:08:44.381119Z,2022-11-06T05:09:12.494934Z,2022-11-06T05:10:12.494934Z,earthquake,2.210266516,suspected,20221106T050844/BL_RCLB_20221106T050844.mseed,"['E', 'N', 'Z']",[],1.0,0.3970000147819519,0.6029999852180481,Anthropogenic,1,0.252,0.748,Anthropogenic,0,0.8897643486899238,0.8747217512002917,23.211833975696837,20.65306233928454,5,"[-24.69090843, -48.02296829]",Sudeste,0.8895234396520556,< 1,236.49459569753816,[225-250[,4,0.1919730952349163,0.1731403825756124,47.09606146411804,[2-3[,[250-275[,< 1,[0.2-0.4[,[0.1-0.2[,5
3078,20221106T050844,VABB,1224,usp2022vsyq,[],P,BL,,HHZ,-23.0021,-46.9657,215.83639433097105,-24.69090843,-48.02296829,0.0,2022-11-06T05:09:18.637224Z,2022-11-06T05:08:44.381119Z,2022-11-06T05:09:07.637224Z,2022-11-06T05:10:07.637224Z,earthquake,2.210266516,suspected,20221106T050844/BL_VABB_20221106T050844.mseed,"['E', 'N', 'Z']",[],1.0,0.4160000085830688,0.5839999914169312,Anthropogenic,1,0.252,0.748,Anthropogenic,0,1.1484496950079874,1.3875167470292966,9.26536673584288,10.640807601915908,5,"[-24.69090843, -48.02296829]",Sudeste,0.8895234396520556,< 1,236.49459569753816,[225-250[,4,0.1919730952349163,0.1731403825756124,47.09606146411804,[2-3[,[200-225[,[1-1.25[,[0.4-0.6[,[0.1-0.2[,5
