EventID,Time,Depth/km,Author,Contributor,MagType,Magnitude,MagAuthor,EventLocationName,EventType,sigla,geometry
usp2021pbrp,2021-08-03 09:04:19.956181,0.0,jroberto,USP,mR,2.720871921,jroberto,Forquilha/CE,earthquake,NE,POINT (-40.119148 -3.838335)
usp2021pbnb,2021-08-03 06:45:59.949300,0.0,jroberto,USP,MLv,2.068513859,jroberto,Canhoba/SE,earthquake,NE,POINT (-36.850498 -9.931417)
usp2021pbfn,2021-08-03 02:57:50.810687,0.0,jroberto,USP,mR,1.959998099,jroberto,Vitória de Santo Antão/PE,earthquake,NE,POINT (-35.258415 -8.181497)
usp2021ozmb,2021-08-02 03:59:50.715452,0.0,jroberto,USP,mR,3.058982776,jroberto,Uaua/BA,earthquake,NE,POINT (-39.954586 -9.823669)
usp2021otse,2021-07-30 00:16:29.424369,0.0,jroberto,USP,mR,2.269244494,jroberto,Dores do Indaiá/MG,earthquake,SE,POINT (-45.486103 -19.524446)
usp2021ostk,2021-07-29 11:45:39.782015,0.0,jroberto,USP,mR,2.764369234,jroberto,Sacramento/MG,earthquake,SE,POINT (-47.279522 -20.021078)
usp2021olwj,2021-07-25 17:17:16.583721,0.0,jroberto,USP,mR,1.857519036,jroberto,Rg.de Uauá/Jaguarari/BA,earthquake,NE,POINT (-39.753292 -9.62463)
usp2021nqkc,2021-07-13 23:14:30.547702,0.0,jroberto,USP,MLv,1.42475451,jroberto,Pancas/ES,earthquake,SE,POINT (-40.787342 -19.179235)
usp2021ngou,2021-07-08 14:15:42.643327,0.0,jroberto,USP,mR,1.555381747,jroberto,Caraúbas/RN,earthquake,NE,POINT (-37.529797 -5.713509)
usp2021ndrg,2021-07-07 00:05:13.000000,0.0,jroberto,USP,MLv,1.417227584,jroberto,Varzea da Roça/BA,earthquake,NE,POINT (-40.1372 -11.6067)
usp2021ndhm,2021-07-06 19:09:45.600188,0.0,marcelo,USP,mR,1.920912606,marcelo,Messias Targino/RN,earthquake,NE,POINT (-37.479511 -6.035236)
usp2021ncym,2021-07-06 14:40:52.686513,0.0,marcelo,USP,MLv,2.348822184,marcelo,Alcantaras/CE,earthquake,NE,POINT (-40.601028 -3.70889)
usp2021ncfb,2021-07-06 04:47:00.185839,0.0,marcelo,USP,mR,1.407883769,marcelo,Alcantaras/CE,earthquake,NE,POINT (-40.501419 -3.637959)
usp2021mzsy,2021-07-04 20:24:02.984845,0.0,jroberto,USP,mR,1.990819009,jroberto,Santa Quiteria/CE,earthquake,NE,POINT (-39.919312 -4.353621)
usp2021mzmb,2021-07-04 16:55:48.907353,0.0,jroberto,USP,MLv,2.287771629,jroberto,Areado/MG,earthquake,SE,POINT (-46.094948 -21.335644)
usp2021mweq,2021-07-02 21:45:36.875165,0.0,jroberto,USP,mR,1.454971464,jroberto,Jucati/PE,earthquake,NE,POINT (-36.501564 -8.70569)
usp2021mwcr,2021-07-02 20:45:48.222798,0.0,jroberto,USP,mR,2.143215204,jroberto,Pedra Preta/RN,earthquake,NE,POINT (-36.086868 -5.540563)
usp2021mvqw,2021-07-02 14:48:15.000000,0.0,jroberto,USP,MLv,1.924231171,jroberto,Coreaú/CE,earthquake,NE,POINT (-40.65 -3.749)
usp2021mvqp,2021-07-02 14:39:41.000000,0.0,jroberto,USP,MLv,1.789363321,jroberto,Groaíras/CE,earthquake,NE,POINT (-40.39 -3.855)
usp2021mtmg,2021-07-01 10:12:06.580000,0.0,jroberto,USP,mR,2.418975686,jroberto,Indianópolis/MG,earthquake,SE,POINT (-48.029833 -19.000333)
usp2021mnrm,2021-06-28 06:01:57.920223,0.0,jroberto,USP,mR,2.097957981,jroberto,Caraubas/RN,earthquake,NE,POINT (-37.506775 -5.710137)
usp2021mgck,2021-06-24 02:27:28.721579,0.0,jroberto,USP,mR,2.696126096,jroberto,Caraubas/RN,earthquake,NE,POINT (-37.538383 -5.70526)
usp2021mdnf,2021-06-22 16:30:13.607460,0.0,jroberto,USP,mR,3.378776965,jroberto,Parauapebas/PA,earthquake,N,POINT (-50.559883 -5.672547)
usp2021lvib,2021-06-18 04:49:03.692971,0.0,jroberto,USP,mR,1.805729424,jroberto,Tangará da Serra/MT,earthquake,CO,POINT (-57.995625 -14.756736)
usp2021lupr,2021-06-17 19:31:28.694532,0.0,jroberto,USP,MLv,2.055411521,jroberto,Caraubas/RN,earthquake,NE,POINT (-37.525703 -5.698431)
usp2021lqzn,2021-06-15 19:57:36.898808,0.0,marcelo,USP,MLv,2.307972992,marcelo,Carire/CE,earthquake,NE,POINT (-40.552143 -3.801585)
usp2021lqvy,2021-06-15 18:09:21.370000,0.0,jroberto,USP,mR,1.939733591,jroberto,Jacobina/BA,earthquake,NE,POINT (-40.4155 -11.193833)
usp2021load,2021-06-14 04:51:52.950145,0.0,jroberto,USP,mR,1.520325485,jroberto,Quixeramobim/CE,earthquake,NE,POINT (-39.456818 -5.067478)
usp2021lncv,2021-06-13 17:05:07.823781,0.0,jroberto,USP,mR,2.465600799,jroberto,Vale de Sao Domingos/MT,earthquake,CO,POINT (-59.047791 -15.307549)
usp2021lgyo,2021-06-10 08:06:39.000000,0.0,jroberto,USP,MLv,1.265598942,jroberto,Jacobina/BA,earthquake,NE,POINT (-40.5163 -11.1873)
usp2021lglv,2021-06-10 01:40:44.000000,0.0,jroberto,USP,MLv,1.255653144,jroberto,Jacobina/BA,earthquake,NE,POINT (-40.5146 -11.1907)
usp2021ldij,2021-06-08 08:31:24.422967,0.0,jroberto,USP,mR,2.315031643,jroberto,Ivolandia/GO,earthquake,CO,POINT (-50.845028 -16.639338)
usp2021lcwk,2021-06-08 02:28:53.865129,0.0,jroberto,USP,mR,3.536293503,jroberto,Reg. de Rorainópolis/RR,earthquake,N,POINT (-62.27066 1.024634)
usp2021lbqb,2021-06-07 10:08:09.317197,0.0,jroberto,USP,mR,2.411358657,jroberto,Tejuçuoca/CE,earthquake,NE,POINT (-40.042366 -4.058193)
usp2021lazd,2021-06-07 01:35:07.657013,0.0,jroberto,USP,mR,1.739186081,jroberto,Canindé/CE,earthquake,NE,POINT (-39.415012 -4.476557)
usp2021laza,2021-06-07 01:32:11.000000,0.0,jroberto,USP,MLv,1.02479167,jroberto,Jacobina/BA,earthquake,NE,POINT (-40.5212 -11.1837)
usp2021kyzs,2021-06-05 23:36:57.000000,0.0,jroberto,USP,mR,1.712250094,jroberto,Amargosa/BA,earthquake,NE,POINT (-39.5586 -13.0607)
usp2021kwlw,2021-06-04 14:21:12.694673,0.0,jroberto,USP,mR,1.9789867,jroberto,Caraubas/RN,earthquake,NE,POINT (-37.535088 -5.701775)
usp2021kvrx,2021-06-04 04:15:59.243457,0.0,jroberto,USP,mR,2.447875341,jroberto,Julio Borges/PI,earthquake,NE,POINT (-44.188702 -10.463358)
usp2021ktjh,2021-06-02 21:38:08.686155,0.0,jroberto,USP,mR,1.618257168,jroberto,Caraubas/RN,earthquake,NE,POINT (-37.525749 -5.686431)
usp2021kkfq,2021-05-28 21:33:45.701492,3.149574995,marcelo,USP,mR,1.734792283,marcelo,Mucambo/CE,earthquake,NE,POINT (-40.600369 -3.817425)
usp2021kjxk,2021-05-28 17:24:36.383501,0.0,jroberto,USP,mR,2.507867707,jroberto,Novo Progresso/PA,earthquake,N,POINT (-55.448395 -7.07715)
usp2021kgfr,2021-05-26 17:02:14.817513,0.0,jroberto,USP,MLv,1.712374972,jroberto,Pancas/ES,earthquake,SE,POINT (-40.85833 -19.242493)
usp2021jyrx,2021-05-22 14:08:09.320294,0.0,jroberto,USP,mR,2.531523398,jroberto,Formoso do Araguaia/TO,earthquake,N,POINT (-49.518955 -12.04318)
usp2021jrmh,2021-05-18 15:20:56.712035,124.1841125,jroberto,USP,mb,4.147131469,jroberto,Peru-Brazil Border Region,earthquake,N,POINT (-72.573463 -8.502918)
usp2021jqsp,2021-05-18 05:23:18.898123,0.0,jroberto,USP,mR,1.832307133,jroberto,Amargosa/BA,earthquake,NE,POINT (-39.56736 -13.063179)
usp2021jqgw,2021-05-17 23:27:28.870098,0.0,jroberto,USP,mR,1.762609427,jroberto,Amargosa/BA,earthquake,NE,POINT (-39.570328 -13.05985)
usp2021jpio,2021-05-17 11:11:07.709016,0.0,jroberto,USP,mR,2.87768752,jroberto,Juara/MT,earthquake,CO,POINT (-57.532135 -11.459882)
usp2021jlef,2021-05-15 04:27:16.148587,0.0,jroberto,USP,mR,3.368950366,jroberto,Canaa dos Carajas/PA,earthquake,N,POINT (-50.168133 -6.431406)
usp2021jkvi,2021-05-14 23:57:53.426648,0.0,jroberto,USP,mR,2.996694618,jroberto,Bannach/PA,earthquake,N,POINT (-50.290611 -7.449552)
usp2021jkkw,2021-05-14 18:42:16.713667,0.0,jroberto,USP,mR,4.270522915,jroberto,Breves/PA,earthquake,N,POINT (-50.617794 -1.137759)
usp2021jish,2021-05-13 20:08:34.931554,0.0,jroberto,USP,mR,2.621057878,jroberto,Nova Iguacu de Goias/GO,earthquake,CO,POINT (-49.456341 -14.213755)
usp2021jgdy,2021-05-12 10:37:42.958007,0.0,jroberto,USP,MLv,1.360065536,jroberto,Pancas/ES,earthquake,SE,POINT (-40.854671 -19.228539)
usp2021izxd,2021-05-09 00:22:22.732477,0.0,jroberto,USP,mR,2.848890706,jroberto,Nova Porteirinha/MG,earthquake,SE,POINT (-43.218456 -15.999982)
usp2021iwed,2021-05-06 23:22:26.000000,0.0,jroberto,USP,mR,4.024181365,jroberto,Reg. de Rorainópolis/RR,earthquake,N,POINT (-61.6468 -0.522)
usp2021ivnj,2021-05-06 14:53:59.810000,0.0,jroberto,USP,mR,2.275942255,jroberto,Esmeralda/RS,earthquake,S,POINT (-51.096667 -28.1045)
usp2021iodj,2021-05-02 13:53:34.549546,0.0,jroberto,USP,mR,2.331814731,jroberto,Sao Jose da Lapa/MG,earthquake,SE,POINT (-43.970654 -19.684551)
usp2021ilur,2021-05-01 07:13:31.089981,0.0,jroberto,USP,mR,2.658546471,jroberto,Felixlândia/MG,earthquake,SE,POINT (-44.765068 -18.833696)
usp2021iiat,2021-04-29 05:45:06.782312,0.0,cleusa,USP,mR,1.756131477,jroberto,Pedra Preta/RN,earthquake,NE,POINT (-36.144066 -5.526173)
usp2021igzg,2021-04-28 15:51:32.858445,0.0,cleusa,USP,mR,2.516562416,jroberto,Fronteira/MG,earthquake,SE,POINT (-49.206299 -20.283714)
usp2021igar,2021-04-28 03:26:40.729999,0.0,marcelo,USP,mR,4.663605367,marcelo,Barcelos/AM,earthquake,N,POINT (-61.6515 -0.5195)
usp2021icmv,2021-04-26 05:02:12.409521,0.0,jroberto,USP,mR,1.884351706,jroberto,Monte Alto/SP,earthquake,SE,POINT (-48.461529 -21.345409)
usp2021iaas,2021-04-24 20:38:23.227543,0.0,jroberto,USP,MLv,1.858931893,jroberto,Cariús/CE,earthquake,NE,POINT (-39.509338 -6.540901)
usp2021hvvg,2021-04-22 13:20:18.946068,0.0,jroberto,USP,mR,2.365802608,jroberto,Ocara/CE,earthquake,NE,POINT (-38.471264 -4.53308)
usp2021hqxn,2021-04-19 20:48:08.149495,0.0,jroberto,USP,mR,1.337990883,jroberto,Pitimbu/PB,earthquake,NE,POINT (-34.855427 -7.435947)
usp2021hkds,2021-04-16 03:59:04.283532,0.0,jroberto,USP,mR,1.527776507,jroberto,Monte Alegre dos Campos/RS,earthquake,S,POINT (-50.993679 -28.68313)
usp2021hjpr,2021-04-15 20:53:36.429831,0.0,cleusa,USP,mR,2.323265177,jroberto,Mineiros/GO,earthquake,CO,POINT (-52.556976 -17.560261)
usp2021hgrg,2021-04-14 06:16:54.200000,0.0,jroberto,USP,mR,2.613985062,jroberto,Felixlandia/MG,earthquake,SE,POINT (-44.780333 -18.8215)
usp2021hdxj,2021-04-12 17:57:43.877593,0.0,cleusa,USP,mR,2.621463886,jroberto,Governador Valadares/MG,earthquake,SE,POINT (-41.907001 -18.920496)
usp2021hbax,2021-04-11 04:21:02.674738,553.0787964,jroberto,USP,mb,4.264534065,jroberto,Peru-Brazil Border Region,earthquake,N,POINT (-71.30442 -9.243307)
usp2021gtlq,2021-04-07 00:40:41.468995,0.0,cleusa,USP,mR,3.101177533,cleusa,Parauapebas/PA,earthquake,N,POINT (-49.788456 -6.244267)
usp2021grbe,2021-04-05 17:07:40.380153,0.009999999776,marcelo,USP,MLv,1.939375236,marcelo,Puxinana/PB,earthquake,NE,POINT (-35.936684 -7.213724)
usp2021grax,2021-04-05 16:59:24.546291,0.0,jroberto,USP,mR,1.373753611,jroberto,Campina Grande/PB,earthquake,NE,POINT (-35.914772 -7.283219)
usp2021gpjp,2021-04-04 19:06:05.661145,0.0,jroberto,USP,MLv,1.424244867,jroberto,Jacobina/BA,earthquake,NE,POINT (-40.530285 -11.194188)
usp2021geza,2021-03-30 02:24:17.862788,0.0,jroberto,USP,mR,1.489488019,jroberto,Cabo de Santo Agostinho/PE,earthquake,NE,POINT (-35.106087 -8.233076)
usp2021gayn,2021-03-27 21:35:36.414292,0.0,jroberto,USP,mR,2.490423531,jroberto,Caraubas/RN,earthquake,NE,POINT (-37.520069 -5.870242)
usp2021flcy,2021-03-19 05:39:57.886045,0.0,jroberto,USP,mR,2.205510258,jroberto,Jeceaba/MG,earthquake,SE,POINT (-43.970509 -20.46837)
usp2021fkmb,2021-03-18 21:07:16.833435,0.0,jroberto,USP,MLv,1.502288683,jroberto,Jacobina/BA,earthquake,NE,POINT (-40.538185 -11.18431)
usp2021fkja,2021-03-18 19:36:09.847361,0.0,jroberto,USP,mR,2.440461439,jroberto,Jacobina/BA,earthquake,NE,POINT (-40.54718 -11.178183)
usp2021fhdz,2021-03-17 01:38:35.020000,0.0,jroberto,USP,mR,3.005249203,jroberto,Guaimbê/SP,earthquake,SE,POINT (-49.821167 -21.925167)
usp2021fexk,2021-03-15 20:03:25.440000,0.0,jroberto,USP,mR,2.117969605,jroberto,Senador Sa/CE,earthquake,NE,POINT (-40.459833 -3.238833)
usp2021ezae,2021-03-12 14:38:01.000000,0.0,jroberto,USP,MLv,1.471885516,jroberto,Jacobina/BA,earthquake,NE,POINT (-40.5362 -11.176)
usp2021ewai,2021-03-10 23:18:34.780000,0.0,jroberto,USP,mR,3.93030852,jroberto,Presidente Figueiredo/AM,earthquake,N,POINT (-60.7305 -0.912)
usp2021evuo,2021-03-10 20:23:12.150000,0.0,jroberto,USP,mR,2.68917734,jroberto,Rubineia/SP,earthquake,SE,POINT (-51.011667 -20.2175)
usp2021eqnv,2021-03-07 23:17:52.780000,0.0,jroberto,USP,mR,2.339209214,jroberto,Caraubas/RN,earthquake,NE,POINT (-37.501 -5.706833)
usp2021eqms,2021-03-07 22:44:50.420000,0.0,jroberto,USP,mR,1.703045471,jroberto,Portalegre/RN,earthquake,NE,POINT (-37.964667 -6.092167)
usp2021epqz,2021-03-07 11:45:52.549999,0.0,marcelo,USP,mR,2.380636362,marcelo,Sao Jose da Lapa/MG,earthquake,SE,POINT (-43.992667 -19.7495)
usp2021eigh,2021-03-03 10:24:58.359999,0.0,marcelo,USP,mR,2.447138948,marcelo,Pedra Preta/RN,earthquake,NE,POINT (-36.149333 -5.598333)
usp2021eaey,2021-02-27 00:37:52.554224,0.0,jroberto,USP,mR,1.839191549,jroberto,Madalena/CE,earthquake,NE,POINT (-39.481892 -5.052981)
usp2021drko,2021-02-22 05:15:28.824386,0.0,jroberto,USP,mR,1.461328466,jroberto,Caraubas/RN,earthquake,NE,POINT (-37.467201 -5.756127)
usp2021dqvp,2021-02-21 21:41:09.777805,0.0,jroberto,USP,mR,1.974344978,jroberto,Caraubas/RN,earthquake,NE,POINT (-37.474457 -5.760142)
usp2021dqnq,2021-02-21 17:39:59.200000,0.0,marcelo,USP,mR,1.984493174,marcelo,Brasnorte/MT,earthquake,CO,POINT (-57.528833 -12.087833)
usp2021dqfm,2021-02-21 13:33:16.610077,0.0,jroberto,USP,mR,2.205937452,jroberto,Caraubas/RN,earthquake,NE,POINT (-37.515266 -5.650039)
usp2021dpov,2021-02-21 05:07:59.801293,0.0,jroberto,USP,mR,1.93885782,jroberto,Caraubas/RN,earthquake,NE,POINT (-37.52309 -5.66117)
usp2021dovx,2021-02-20 19:34:49.217819,0.0,jroberto,USP,mR,2.050211774,jroberto,Itaitinga/CE,earthquake,NE,POINT (-38.492016 -3.933941)
usp2021dovj,2021-02-20 19:18:24.522196,0.0,jroberto,USP,mR,1.564451367,jroberto,Governador Dix-Sept Rosado/RN,earthquake,NE,POINT (-37.388767 -5.456181)
usp2021dmev,2021-02-19 08:40:10.048331,0.0,jroberto,USP,MLv,1.809011866,jroberto,Jandaira/RN,earthquake,NE,POINT (-36.216778 -5.349336)
usp2021dmdv,2021-02-19 08:10:43.850832,0.0,jroberto,USP,MLv,1.617753846,jroberto,Jandaira/RN,earthquake,NE,POINT (-36.211521 -5.352356)
usp2021dizg,2021-02-17 14:27:32.638296,0.6143383384,jroberto,USP,mR,1.914300868,jroberto,Caruaru/PE,earthquake,NE,POINT (-35.958237 -8.281443)
usp2021dbnp,2021-02-13 12:36:15.776213,0.0,jroberto,USP,mR,2.497868207,jroberto,Nova Petropolis/RS,earthquake,S,POINT (-51.115002 -29.381767)
usp2021dbkg,2021-02-13 10:54:53.261080,0.0,jroberto,USP,mR,3.124443894,jroberto,Agua Limpa/PA,earthquake,CO,POINT (-52.304878 -10.077748)
usp2021cypb,2021-02-11 21:56:22.777312,0.0,jroberto,USP,mR,2.45464998,jroberto,Natividade/TO,earthquake,N,POINT (-47.533073 -11.657697)
usp2021cxnu,2021-02-11 08:09:26.875933,0.0,jroberto,USP,mR,2.298284991,jroberto,Pocone/MT,earthquake,CO,POINT (-56.714382 -16.137495)
usp2021ctyt,2021-02-09 09:09:30.962148,0.0,jroberto,USP,mR,1.468955601,jroberto,Pacajus/CE,earthquake,NE,POINT (-38.340649 -4.276077)
usp2021cquq,2021-02-07 15:40:00.862947,0.0,jroberto,USP,mR,1.848470441,jroberto,Cascavel/CE,earthquake,NE,POINT (-38.242226 -4.134428)
usp2021cqam,2021-02-07 05:29:22.903454,0.0,jroberto,USP,mR,3.00776253,jroberto,Lagoa da Confusao/TO,earthquake,N,POINT (-49.825127 -11.111638)
usp2021cncf,2021-02-05 14:57:25.777530,0.0,jroberto,USP,mR,2.530967341,jroberto,Novo Progresso/PA,earthquake,N,POINT (-55.517834 -8.473368)
usp2021cilu,2021-02-03 02:07:02.636060,0.0,jroberto,USP,mR,2.665783866,jroberto,Jacobina/BA,earthquake,NE,POINT (-40.535858 -11.17845)
usp2021ceaf,2021-01-31 15:42:50.631093,0.0,jroberto,USP,mR,2.43631058,jroberto,Jaguarari/BA,earthquake,NE,POINT (-40.01421 -9.883763)
usp2021caiz,2021-01-29 15:36:56.459935,0.0,marcelo,USP,mR,1.485133287,marcelo,Barauna/RN,earthquake,NE,POINT (-37.715454 -5.043803)
usp2021bysn,2021-01-28 18:08:47.834271,0.0,jroberto,USP,mR,2.761645041,jroberto,Cajobi/SP,earthquake,SE,POINT (-48.810551 -20.878613)
usp2021byeh,2021-01-28 10:57:50.119999,0.0,jroberto,USP,mR,2.044220401,jroberto,Dores do Indaia/MG,earthquake,SE,POINT (-45.587 -19.4555)
usp2021bycz,2021-01-28 10:17:51.224131,0.0,jroberto,USP,mR,2.138054374,jroberto,Uaua/BA,earthquake,NE,POINT (-39.833145 -9.826359)
usp2021bwim,2021-01-27 10:48:15.802252,0.0,jroberto,USP,mR,1.65308931,jroberto,Paramoti/CE,earthquake,NE,POINT (-39.262123 -4.09342)
usp2021bwdv,2021-01-27 08:27:50.390046,0.0,jroberto,USP,mR,1.945668404,jroberto,Paramoti/CE,earthquake,NE,POINT (-39.242081 -4.059516)
usp2021bvuu,2021-01-27 03:53:07.856946,0.0,jroberto,USP,mR,1.491305684,jroberto,Chorozinho/CE,earthquake,NE,POINT (-38.485355 -4.284195)
usp2021bvqs,2021-01-27 01:50:02.839099,0.0,jroberto,USP,mR,1.521155149,jroberto,Chorozinho/CE,earthquake,NE,POINT (-38.522125 -4.350138)
usp2021btzs,2021-01-26 04:06:03.401373,0.0,jroberto,USP,mR,1.915478127,jroberto,Forquilha/CE,earthquake,NE,POINT (-40.038109 -3.842951)
usp2021bsjh,2021-01-25 06:40:10.000000,0.0,jroberto,USP,MLv,1.128406052,jroberto,Jacobina/BA,earthquake,NE,POINT (-40.5597 -11.1757)
usp2021bsif,2021-01-25 06:07:51.776734,0.0,jroberto,USP,mR,2.555694285,jroberto,Jacobina/BA,earthquake,NE,POINT (-40.605122 -11.173691)
usp2021bqjg,2021-01-24 04:23:30.062340,0.0,jroberto,USP,mR,1.779368161,jroberto,Canhoba/SE,earthquake,NE,POINT (-36.934147 -10.106204)
usp2021bnrg,2021-01-22 17:01:12.932282,0.0,jroberto,USP,mR,2.301486783,jroberto,Caraubas/RN,earthquake,NE,POINT (-37.506493 -5.63144)
usp2021bmrw,2021-01-22 04:11:55.840000,0.0,jroberto,USP,mR,3.020568183,jroberto,Dores do Indaia/MG,earthquake,SE,POINT (-45.718167 -19.389667)
usp2021bkjc,2021-01-20 21:29:31.432678,0.0,jroberto,USP,mR,2.449419074,jroberto,Pedra Preta/RN,earthquake,NE,POINT (-36.13369 -5.521038)
usp2021beoc,2021-01-17 17:12:05.413040,0.0,jroberto,USP,mR,3.17641896,jroberto,Montividiu do Norte/GO,earthquake,CO,POINT (-48.674236 -13.203924)
usp2021bbhu,2021-01-15 22:36:36.398911,0.0,jroberto,USP,mR,1.910218967,jroberto,Quixeramobim/CE,earthquake,NE,POINT (-39.434868 -5.114389)
usp2021atws,2021-01-11 21:03:20.596511,0.0,jroberto,USP,mR,2.780892775,jroberto,Parana/TO,earthquake,N,POINT (-47.603695 -12.501401)
usp2021amob,2021-01-07 20:43:50.530482,0.0,jroberto,USP,mR,2.629670636,jroberto,Nobres/MT,earthquake,CO,POINT (-55.599773 -14.507656)
usp2021amdq,2021-01-07 15:27:44.690848,0.0,jroberto,USP,mR,2.140579841,jroberto,Sobral/CE,earthquake,NE,POINT (-40.104496 -3.715425)
usp2021ambc,2021-01-07 14:10:48.698267,0.0,jroberto,USP,mR,2.211601388,jroberto,Antonio Prado de Minas,earthquake,SE,POINT (-42.071125 -21.106745)
usp2021alen,2021-01-07 02:46:29.358171,0.0,jroberto,USP,mR,2.189923176,jroberto,Massape/CE,earthquake,NE,POINT (-40.318184 -3.539655)
usp2020zmuh,2020-12-28 18:16:52.399980,0.0,jroberto,USP,mR,3.348902645,jroberto,Jacareacanga/PA,earthquake,N,POINT (-57.103413 -7.249098)
usp2020zffh,2020-12-24 14:44:20.571592,0.0,jroberto,USP,mR,2.440418898,jroberto,Leoberto Leal/SC,earthquake,S,POINT (-49.327194 -27.50392)
usp2020zeuh,2020-12-24 09:10:51.890897,0.0,jroberto,USP,mR,1.650632911,jroberto,Caruaru/PE,earthquake,NE,POINT (-35.970963 -8.256558)
usp2020yztv,2020-12-21 15:17:06.845170,0.0,jroberto,USP,mR,1.870970788,jroberto,Caruaru/PE,earthquake,NE,POINT (-35.977661 -8.277566)
usp2020yzsm,2020-12-21 14:36:01.834454,0.0,jroberto,USP,mR,2.656059964,jroberto,Campo Novo do Parecis/MT,earthquake,CO,POINT (-57.717518 -13.304326)
usp2020ywvz,2020-12-20 00:57:30.500366,0.0,jroberto,USP,mR,2.126686757,jroberto,Monte Azul Paulista/SP,earthquake,SE,POINT (-48.648533 -20.91717)
usp2020yuvz,2020-12-18 22:40:56.636335,0.0,jroberto,USP,mR,2.000150606,jroberto,Nova Marilandia/MT,earthquake,CO,POINT (-57.207527 -13.871862)
usp2020ykqn,2020-12-13 08:34:10.839420,0.0,jroberto,USP,mR,2.470127944,jroberto,Sao Valerio da Natividade/TO,earthquake,N,POINT (-48.2742 -12.068269)
usp2020ycwd,2020-12-09 02:18:59.445873,0.0,jroberto,USP,mR,2.841508891,jroberto,Jacobina/BA,earthquake,NE,POINT (-40.572998 -11.153977)
usp2020ycvt,2020-12-09 02:07:42.800546,0.0,jroberto,USP,mR,2.966408346,jroberto,Jacobina/BA,earthquake,NE,POINT (-40.520863 -11.183272)
usp2020ybps,2020-12-08 09:56:21.339287,0.0,jroberto,USP,mR,2.7484319,jroberto,Parnagua/PI,earthquake,NE,POINT (-44.619499 -10.374819)
usp2020xzpg,2020-12-07 07:25:50.354062,0.0,jroberto,USP,mR,2.052142818,jroberto,Tangara da Serra/MT,earthquake,CO,POINT (-57.885689 -14.436522)
usp2020xuce,2020-12-04 07:08:23.826469,0.0,jroberto,USP,mR,3.696763329,jroberto,Cajapio/MA,earthquake,NE,POINT (-44.63868 -2.932262)
usp2020xrow,2020-12-02 22:08:30.497554,0.0,jroberto,USP,mR,2.335878364,jroberto,Cravinhos/SP,earthquake,SE,POINT (-47.738605 -21.337246)
usp2020xpbu,2020-12-01 13:15:34.829786,0.0,jroberto,USP,mR,2.418591661,jroberto,Barao de Monte Alto/MG,earthquake,SE,POINT (-42.301826 -21.211962)
usp2020xlpj,2020-11-29 15:35:16.428791,0.0,jroberto,USP,mR,2.487553909,jroberto,Jaguarari/BA,earthquake,NE,POINT (-40.107502 -10.000778)
usp2020xkvm,2020-11-29 05:31:41.636390,0.0,jroberto,USP,mR,2.169522499,jroberto,Santa Ernestina/SP,earthquake,SE,POINT (-48.388393 -21.358305)
usp2020xeta,2020-11-25 21:28:12.876520,0.0,jroberto,USP,mR,2.453445928,jroberto,Planalto da Serra/MT,earthquake,CO,POINT (-55.121998 -14.597683)
usp2020wzvp,2020-11-23 05:06:04.538359,0.0,jroberto,USP,mR,2.179271491,jroberto,Rubim/MG,earthquake,SE,POINT (-40.522827 -16.488287)
usp2020wvka,2020-11-20 18:41:59.526379,0.0,jroberto,USP,mR,2.800873697,jroberto,Nova Guarita/MT,earthquake,CO,POINT (-55.648418 -10.265638)
usp2020wvid,2020-11-20 17:44:48.758759,0.0,jroberto,USP,mR,1.835920901,jroberto,Caruaru/PE,earthquake,NE,POINT (-35.969944 -8.277523)
usp2020wueq,2020-11-20 02:50:57.138699,0.0,jroberto,USP,mR,2.236123479,jroberto,Pugmil/TO,earthquake,N,POINT (-48.647217 -10.526814)
usp2020wpfq,2020-11-17 09:40:56.890665,0.0,jroberto,USP,mR,1.972916192,jroberto,Caruaru/PE,earthquake,NE,POINT (-35.975353 -8.25544)
usp2020wgby,2020-11-12 09:35:30.519107,0.0,jroberto,USP,mR,1.940745029,jroberto,Caruaru/PE,earthquake,NE,POINT (-35.965004 -8.265815)
usp2020vxli,2020-11-07 16:06:32.233943,0.0,jroberto,USP,mR,1.946467608,jroberto,Arroio do Meio/RS,earthquake,S,POINT (-51.934856 -29.376709)
usp2020vnkb,2020-11-02 04:06:39.297917,0.0,cleusa,USP,mR,2.059120188,cleusa,Ponto Belo/ES,earthquake,SE,POINT (-40.785118 -18.035612)
usp2020vllf,2020-11-01 02:25:09.798389,0.0,jroberto,USP,mR,1.296838258,jroberto,Caruaru/PE,earthquake,NE,POINT (-35.935699 -8.25872)
usp2020vlio,2020-11-01 01:04:18.813720,0.0,jroberto,USP,mR,1.521174614,jroberto,Caruaru/PE,earthquake,NE,POINT (-35.968391 -8.257576)
usp2020vlin,2020-11-01 01:03:13.839140,0.0,jroberto,USP,mR,1.538987846,jroberto,Caruaru/PE,earthquake,NE,POINT (-35.973457 -8.260458)
