Event,Station,file_name,station,label_cat,prob_nat,prob_ant,pred,nature,EventID,Error,Pick,Network,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,SNR_P,SNR_S,Noise,p,Região Origem,Mean SNR_P,Mean SNR_P_cat,Mean Mag,Mean Mag_cat,Mean Distance,Mean Distance_cat,prob_nat_cat,Distance_cat,Magnitude_cat,SNR_P_cat,Hora,Coord Origem
20150418T004620,NBPA,NB_NBPA_20150418T004620,NBPA,0,0.035,0.965,1,Anthropogenic,usp2015hnoj,,P,NB,,HHZ,-5.75028,-37.112047,112.31363159761396,-4.879206657,-37.63309097,2015-04-18T00:46:39.578744Z,2015-04-18T00:46:20.303148Z,2015-04-18T00:46:29.578744Z,2015-04-18T00:47:29.578744Z,earthquake,2.134940263,known,./arquivos/mseed/20150418T004620/NB_NBPA_20150418T004620.mseed,6.9413385314343925,3.8995503140316865,2.9768061284560874,20.663019080062277,Nordeste,4.14510313064661,[4-5[,2.134940263,[2-3[,170.3402679283845,[150-200[,<0.2,[100-150[,[2-3[,[6-7[,0,"[-4.879206657, -37.63309097]"
20150418T004620,NBPB,NB_NBPB_20150418T004620,NBPB,0,0.043,0.957,1,Anthropogenic,usp2015hnoj,,P,NB,,HHZ,-5.543242,-39.583619,228.36690425915504,-4.879206657,-37.63309097,2015-04-18T00:46:53.312805Z,2015-04-18T00:46:20.303148Z,2015-04-18T00:46:43.312805Z,2015-04-18T00:47:43.312805Z,earthquake,2.134940263,known,./arquivos/mseed/20150418T004620/NB_NBPB_20150418T004620.mseed,1.3488677298588267,1.5536753941795989,2.9295932595945207,3.951633809478982,Nordeste,4.14510313064661,[4-5[,2.134940263,[2-3[,170.3402679283845,[150-200[,<0.2,[200-250[,[2-3[,[1-2[,0,"[-4.879206657, -37.63309097]"
20150505T014136,BSCB,BL_BSCB_20150505T014136,BSCB,0,0.988,0.012,0,Natural,usp2015isrt,,P,BL,,HHZ,-20.9984,-44.7635,171.62072692496207,-19.60081863,-44.05251312,2015-05-05T01:42:05.299957Z,2015-05-05T01:41:36.720138Z,2015-05-05T01:41:55.299957Z,2015-05-05T01:42:55.299957Z,earthquake,2.115887635,known,./arquivos/mseed/20150505T014136/BL_BSCB_20150505T014136.mseed,2.8222499758856197,7.908043448099612,4.252835316526965,12.002564369513738,Sudeste,1.9395020903658675,[1-2[,2.115887635,[2-3[,259.66658777346197,[250-300[,>=0.9,[150-200[,[2-3[,[2-3[,1,"[-19.60081863, -44.05251312]"
20150505T014136,BSFB,BL_BSFB_20150505T014136,BSFB,0,0.011,0.989,1,Anthropogenic,usp2015isrt,,P,BL,,HHZ,-18.83133,-40.84653,347.71244862196187,-19.60081863,-44.05251312,2015-05-05T01:42:27.095733Z,2015-05-05T01:41:36.720138Z,2015-05-05T01:42:17.095733Z,2015-05-05T01:43:17.095733Z,earthquake,2.115887635,known,./arquivos/mseed/20150505T014136/BL_BSFB_20150505T014136.mseed,1.0567542048461154,1.1326927632007218,5.35115369503755,5.654854168008758,Sudeste,1.9395020903658675,[1-2[,2.115887635,[2-3[,259.66658777346197,[250-300[,<0.2,>=300,[2-3[,[1-2[,1,"[-19.60081863, -44.05251312]"
20150508T085105,CAM01,ON_CAM01_20150508T085105,CAM01,0,0.983,0.017,0,Natural,usp2015iysk,,P,ON,,HHZ,-21.825656,-41.657401,294.7077968975244,-24.21875191,-42.91506577,2015-05-08T08:51:49.556595Z,2015-05-08T08:51:05.616294Z,2015-05-08T08:51:39.556595Z,2015-05-08T08:52:39.556595Z,earthquake,2.467098282,suspected,./arquivos/mseed/20150508T085105/ON_CAM01_20150508T085105.mseed,1.394591385033649,2.013064767707058,14.630739518050333,20.40390328854436,,1.9789833023631083,[1-2[,2.467098282,[2-3[,239.51861076966605,[200-250[,>=0.9,[250-300[,[2-3[,[1-2[,8,"[-24.21875191, -42.91506577]"
20150508T085105,ESAR,BL_ESAR_20150508T085105,ESAR,0,0.993,0.007,0,Natural,usp2015iysk,,P,BL,,HHZ,-23.0207,-44.4403,204.525432836576,-24.21875191,-42.91506577,2015-05-08T08:51:38.052242Z,2015-05-08T08:51:05.616294Z,2015-05-08T08:51:28.052242Z,2015-05-08T08:52:28.052242Z,earthquake,2.467098282,suspected,./arquivos/mseed/20150508T085105/BL_ESAR_20150508T085105.mseed,1.8848022541631233,6.242222773933692,249.31855964353298,469.91618322083406,,1.9789833023631083,[1-2[,2.467098282,[2-3[,239.51861076966605,[200-250[,>=0.9,[200-250[,[2-3[,[1-2[,8,"[-24.21875191, -42.91506577]"
20150508T085105,MAN01,ON_MAN01_20150508T085105,MAN01,0,1.0,0.0,0,Natural,usp2015iysk,,P,ON,,HHZ,-22.86516,-43.964094,184.2457427849639,-24.21875191,-42.91506577,2015-05-08T08:51:35.334777Z,2015-05-08T08:51:05.616294Z,2015-05-08T08:51:25.334777Z,2015-05-08T08:52:25.334777Z,earthquake,2.467098282,suspected,./arquivos/mseed/20150508T085105/ON_MAN01_20150508T085105.mseed,2.5185014291540697,17.72147682195776,6.52099433167957,16.423133543840585,,1.9789833023631083,[1-2[,2.467098282,[2-3[,239.51861076966605,[200-250[,>=0.9,[150-200[,[2-3[,[2-3[,8,"[-24.21875191, -42.91506577]"
20150508T085105,PARB,BL_PARB_20150508T085105,PARB,0,0.22,0.78,1,Anthropogenic,usp2015iysk,,P,BL,,HHZ,-23.3421,-45.6246,292.7285341748853,-24.21875191,-42.91506577,2015-05-08T08:51:49.078739Z,2015-05-08T08:51:05.616294Z,2015-05-08T08:51:39.078739Z,2015-05-08T08:52:39.078739Z,earthquake,2.467098282,suspected,./arquivos/mseed/20150508T085105/BL_PARB_20150508T085105.mseed,2.901308021944291,4.136931636468545,13.455565616342207,39.038740462491425,,1.9789833023631083,[1-2[,2.467098282,[2-3[,239.51861076966605,[200-250[,[0.2-0.4[,[250-300[,[2-3[,[2-3[,8,"[-24.21875191, -42.91506577]"
20150508T085105,VAS01,ON_VAS01_20150508T085105,VAS01,0,1.0,0.0,0,Natural,usp2015iysk,,P,ON,,HHZ,-22.280081,-43.442624,221.3855471543808,-24.21875191,-42.91506577,2015-05-08T08:51:40.451649Z,2015-05-08T08:51:05.616294Z,2015-05-08T08:51:30.451649Z,2015-05-08T08:52:30.451649Z,earthquake,2.467098282,suspected,./arquivos/mseed/20150508T085105/ON_VAS01_20150508T085105.mseed,1.1957134215204088,3.21444273871075,12.204017607500628,14.59250764975989,,1.9789833023631083,[1-2[,2.467098282,[2-3[,239.51861076966605,[200-250[,>=0.9,[200-250[,[2-3[,[1-2[,8,"[-24.21875191, -42.91506577]"
20150510T093453,ESAR,BL_ESAR_20150510T093453,ESAR,0,0.985,0.015,0,Natural,usp2015jckw,,P,BL,,HHZ,-23.0207,-44.4403,11.559616216841627,-22.92087936,-44.407341,2015-05-10T09:34:55.628592Z,2015-05-10T09:34:53.760792Z,2015-05-10T09:34:45.628592Z,2015-05-10T09:35:45.628592Z,earthquake,1.93094604,suspected,./arquivos/mseed/20150510T093453/BL_ESAR_20150510T093453.mseed,11.608494916735658,16.99110112564732,168.98769746366042,1961.6928269977652,Sudeste,4.2080875563856,[4-5[,1.93094604,[1-2[,78.1331254181345,[50-100[,>=0.9,<50,[1-2[,[11-12[,9,"[-22.92087936, -44.407341]"
20150510T093453,MAN01,ON_MAN01_20150510T093453,MAN01,0,0.991,0.009,0,Natural,usp2015jckw,,P,ON,,HHZ,-22.86516,-43.964094,45.89521553370301,-22.92087936,-44.407341,2015-05-10T09:35:01.345643Z,2015-05-10T09:34:53.760792Z,2015-05-10T09:34:51.345643Z,2015-05-10T09:35:51.345643Z,earthquake,1.93094604,suspected,./arquivos/mseed/20150510T093453/ON_MAN01_20150510T093453.mseed,2.511351654129226,11.396633619795322,3.860595387880772,9.695312613278036,Sudeste,4.2080875563856,[4-5[,1.93094604,[1-2[,78.1331254181345,[50-100[,>=0.9,<50,[1-2[,[2-3[,9,"[-22.92087936, -44.407341]"
20150510T093453,PARB,BL_PARB_20150510T093453,PARB,0,0.728,0.272,0,Natural,usp2015jckw,,P,BL,,HHZ,-23.3421,-45.6246,133.11574743518207,-22.92087936,-44.407341,2015-05-10T09:35:15.874601Z,2015-05-10T09:34:53.760792Z,2015-05-10T09:35:05.874601Z,2015-05-10T09:36:05.874601Z,earthquake,1.93094604,suspected,./arquivos/mseed/20150510T093453/BL_PARB_20150510T093453.mseed,1.4340429325041673,6.006099648896391,9.884765861072012,14.175178622528788,Sudeste,4.2080875563856,[4-5[,1.93094604,[1-2[,78.1331254181345,[50-100[,[0.6-0.8[,[100-150[,[1-2[,[1-2[,9,"[-22.92087936, -44.407341]"
20150510T093453,VAS01,ON_VAS01_20150510T093453,VAS01,0,0.982,0.018,0,Natural,usp2015jckw,,P,ON,,HHZ,-22.280081,-43.442624,121.96192248681128,-22.92087936,-44.407341,2015-05-10T09:35:15.307619Z,2015-05-10T09:34:53.760792Z,2015-05-10T09:35:05.307619Z,2015-05-10T09:36:05.307619Z,earthquake,1.93094604,suspected,./arquivos/mseed/20150510T093453/ON_VAS01_20150510T093453.mseed,1.278460722173348,7.202204759920968,4.734711532918948,6.053142725658037,Sudeste,4.2080875563856,[4-5[,1.93094604,[1-2[,78.1331254181345,[50-100[,>=0.9,[100-150[,[1-2[,[1-2[,9,"[-22.92087936, -44.407341]"
20150510T093501,DUB01,ON_DUB01_20150510T093501,DUB01,0,0.992,0.008,0,Natural,usp2015jckx,,P,ON,,HHZ,-22.080966,-42.374182,228.41559790837945,-22.89937973,-44.41173172,2015-05-10T09:35:36.713012Z,2015-05-10T09:35:01.172678Z,2015-05-10T09:35:26.713012Z,2015-05-10T09:36:26.713012Z,earthquake,2.022854494,known,./arquivos/mseed/20150510T093501/ON_DUB01_20150510T093501.mseed,1.1435398207494911,1.313413564806917,3.230583839597206,3.694301264849192,Sudeste,2.336098861124013,[2-3[,2.022854494,[2-3[,96.08514898540373,[50-100[,>=0.9,[200-250[,[2-3[,[1-2[,9,"[-22.89937973, -44.41173172]"
20150510T093501,ESAR,BL_ESAR_20150510T093501,ESAR,0,0.979,0.021,0,Natural,usp2015jckx,,P,BL,,HHZ,-23.0207,-44.4403,13.751149375360326,-22.89937973,-44.41173172,2015-05-10T09:35:03.340169Z,2015-05-10T09:35:01.172678Z,2015-05-10T09:34:53.340169Z,2015-05-10T09:35:53.340169Z,earthquake,2.022854494,known,./arquivos/mseed/20150510T093501/BL_ESAR_20150510T093501.mseed,4.241987899825488,0.796121052742157,1424.8563395776705,6044.223351478115,Sudeste,2.336098861124013,[2-3[,2.022854494,[2-3[,96.08514898540373,[50-100[,>=0.9,<50,[2-3[,[4-5[,9,"[-22.89937973, -44.41173172]"
20150510T093501,MAN01,ON_MAN01_20150510T093501,MAN01,0,0.989,0.011,0,Natural,usp2015jckx,,P,ON,,HHZ,-22.86516,-43.964094,46.08869967247142,-22.89937973,-44.41173172,2015-05-10T09:35:08.940185Z,2015-05-10T09:35:01.172678Z,2015-05-10T09:34:58.940185Z,2015-05-10T09:35:58.940185Z,earthquake,2.022854494,known,./arquivos/mseed/20150510T093501/ON_MAN01_20150510T093501.mseed,1.6227688627970613,0.9974433727223118,21.85304604464422,35.46244267851912,Sudeste,2.336098861124013,[2-3[,2.022854494,[2-3[,96.08514898540373,[50-100[,>=0.9,<50,[2-3[,[1-2[,9,"[-22.89937973, -44.41173172]"
20150521T021213,ITAB,BL_ITAB_20150521T021213,ITAB,0,0.996,0.004,0,Natural,usp2015jvyu,,P,BL,,HHZ,-27.2349,-52.1313,262.2035363503251,-25.01762772,-51.21445465,2015-05-21T02:12:53.053466Z,2015-05-21T02:12:13.278175Z,2015-05-21T02:12:43.053466Z,2015-05-21T02:13:43.053466Z,earthquake,3.098249753,suspected,./arquivos/mseed/20150521T021213/BL_ITAB_20150521T021213.mseed,3.5161574731768477,16.156592824730176,2.04581505691426,7.193407901106794,Sul,48.80345199952438,>= 15,3.0982497529999997,>=3,211.6047760686437,[200-250[,>=0.9,[250-300[,>=3,[3-4[,2,"[-25.01762772, -51.21445465]"
20150521T021213,PTGB,BL_PTGB_20150521T021213,PTGB,0,0.988,0.012,0,Natural,usp2015jvyu,,P,BL,,HHZ,-24.72095,-52.01182,87.0226185212131,-25.01762772,-51.21445465,2015-05-21T02:12:27.990600Z,2015-05-21T02:12:13.278175Z,2015-05-21T02:12:17.990600Z,2015-05-21T02:13:17.990600Z,earthquake,3.098249753,suspected,./arquivos/mseed/20150521T021213/BL_PTGB_20150521T021213.mseed,141.55700173376087,246.19303508514912,1.8074870321741203,255.86244494722226,Sul,48.80345199952438,>= 15,3.0982497529999997,>=3,211.6047760686437,[200-250[,>=0.9,[50-100[,>=3,>= 15,2,"[-25.01762772, -51.21445465]"
20150521T021213,TRCB,BL_TRCB_20150521T021213,TRCB,0,0.919,0.081,0,Natural,usp2015jvyu,,P,BL,,HHZ,-22.79461,-52.63569,285.5881733343929,-25.01762772,-51.21445465,2015-05-21T02:12:56.164428Z,2015-05-21T02:12:13.278175Z,2015-05-21T02:12:46.164428Z,2015-05-21T02:13:46.164428Z,earthquake,3.098249753,suspected,./arquivos/mseed/20150521T021213/BL_TRCB_20150521T021213.mseed,1.3371967916354024,2.005089820146988,54.879377418700315,73.38452741123442,Sul,48.80345199952438,>= 15,3.0982497529999997,>=3,211.6047760686437,[200-250[,>=0.9,[250-300[,>=3,[1-2[,2,"[-25.01762772, -51.21445465]"
20150525T013953,DUB01,ON_DUB01_20150525T013953,DUB01,0,0.997,0.003,0,Natural,usp2015kdft,,P,ON,,HHZ,-22.080966,-42.374182,227.6200936703436,-22.87895584,-44.41255569,2015-05-25T01:40:29.022827Z,2015-05-25T01:39:53.252795Z,2015-05-25T01:40:19.022827Z,2015-05-25T01:41:19.022827Z,earthquake,2.184427411,known,./arquivos/mseed/20150525T013953/ON_DUB01_20150525T013953.mseed,1.9856512277663758,1.6779115092248298,3.841279195981806,7.62744075169471,Sudeste,33.893876827929475,>= 15,2.184427411,[2-3[,108.7470211816969,[100-150[,>=0.9,[200-250[,[2-3[,[1-2[,1,"[-22.87895584, -44.41255569]"
20150525T013953,ESAR,BL_ESAR_20150525T013953,ESAR,0,0.94,0.06,0,Natural,usp2015kdft,,P,BL,,HHZ,-23.0207,-44.4403,15.95303443851337,-22.87895584,-44.41255569,2015-05-25T01:39:55.879394Z,2015-05-25T01:39:53.252795Z,2015-05-25T01:39:45.879394Z,2015-05-25T01:40:45.879394Z,earthquake,2.184427411,known,./arquivos/mseed/20150525T013953/BL_ESAR_20150525T013953.mseed,114.49775297079252,21.143119281080118,148.57336470836796,17011.316410418178,Sudeste,33.893876827929475,>= 15,2.184427411,[2-3[,108.7470211816969,[100-150[,>=0.9,<50,[2-3[,>= 15,1,"[-22.87895584, -44.41255569]"
20150525T013953,MAN01,ON_MAN01_20150525T013953,MAN01,0,0.985,0.015,0,Natural,usp2015kdft,,P,ON,,HHZ,-22.86516,-43.964094,46.045982454948245,-22.87895584,-44.41255569,2015-05-25T01:40:01.582641Z,2015-05-25T01:39:53.252795Z,2015-05-25T01:39:51.582641Z,2015-05-25T01:40:51.582641Z,earthquake,2.184427411,known,./arquivos/mseed/20150525T013953/ON_MAN01_20150525T013953.mseed,25.03818741933029,14.065730204498637,3.716673009159452,93.05875537970064,Sudeste,33.893876827929475,>= 15,2.184427411,[2-3[,108.7470211816969,[100-150[,>=0.9,<50,[2-3[,>= 15,1,"[-22.87895584, -44.41255569]"
20150525T013953,PARB,BL_PARB_20150525T013953,PARB,0,0.887,0.113,0,Natural,usp2015kdft,,P,BL,,HHZ,-23.3421,-45.6246,134.33682605262558,-22.87895584,-44.41255569,2015-05-25T01:40:15.835998Z,2015-05-25T01:39:53.252795Z,2015-05-25T01:40:05.835998Z,2015-05-25T01:41:05.835998Z,earthquake,2.184427411,known,./arquivos/mseed/20150525T013953/BL_PARB_20150525T013953.mseed,18.052630442869773,42.799692890519424,7.004931511740049,126.45743985905618,Sudeste,33.893876827929475,>= 15,2.184427411,[2-3[,108.7470211816969,[100-150[,[0.8-0.9[,[100-150[,[2-3[,>= 15,1,"[-22.87895584, -44.41255569]"
20150525T013953,VAS01,ON_VAS01_20150525T013953,VAS01,0,0.984,0.016,0,Natural,usp2015kdft,,P,ON,,HHZ,-22.280081,-43.442624,119.77916929205372,-22.87895584,-44.41255569,2015-05-25T01:40:13.781555Z,2015-05-25T01:39:53.252795Z,2015-05-25T01:40:03.781555Z,2015-05-25T01:41:03.781555Z,earthquake,2.184427411,known,./arquivos/mseed/20150525T013953/ON_VAS01_20150525T013953.mseed,9.895162078888417,13.973481281206203,4.844754005419064,47.93962611596549,Sudeste,33.893876827929475,>= 15,2.184427411,[2-3[,108.7470211816969,[100-150[,>=0.9,[100-150[,[2-3[,[9-10[,1,"[-22.87895584, -44.41255569]"
20150601T042709,CZSB,BR_CZSB_20150601T042709,CZSB,0,0.917,0.083,0,Natural,usp2015kqfu,,P,BR,,HHZ,-7.7299,-72.7049,113.4584682584163,-8.158024788,-73.64003754,2015-06-01T04:27:34.463896Z,2015-06-01T04:27:09.290182Z,2015-06-01T04:27:24.463896Z,2015-06-01T04:28:24.463896Z,earthquake,3.666099801,known,./arquivos/mseed/20150601T042709/BR_CZSB_20150601T042709.mseed,31.330641767988897,30.152152214354278,7.492808634852018,234.7545031746425,,31.330641767988897,>= 15,3.666099801,>=3,113.4584682584163,[100-150[,>=0.9,[100-150[,>=3,>= 15,4,"[-8.158024788, -73.64003754]"
20150605T012942,NBCL,NB_NBCL_20150605T012942,NBCL,0,0.998,0.002,0,Natural,usp2015kxhy,,P,NB,,HHZ,-4.224377,-38.291041,42.89311212012434,-4.612120152,-38.28044128,2015-06-05T01:29:50.501342Z,2015-06-05T01:29:42.915613Z,2015-06-05T01:29:40.501342Z,2015-06-05T01:30:40.501342Z,earthquake,2.6693361,known,./arquivos/mseed/20150605T012942/NB_NBCL_20150605T012942.mseed,463.71430231461096,220.05412242210227,2.2845425433472246,1059.3750515963052,Nordeste,95.40526814607132,>= 15,2.6693361,[2-3[,223.30744968469776,[200-250[,>=0.9,<50,[2-3[,>= 15,1,"[-4.612120152, -38.28044128]"
20150605T012942,NBMA,NB_NBMA_20150605T012942,NBMA,0,0.983,0.017,0,Natural,usp2015kxhy,,P,NB,,HHZ,-7.365352,-38.764058,309.1418341460798,-4.612120152,-38.28044128,2015-06-05T01:30:29.005859Z,2015-06-05T01:29:42.915613Z,2015-06-05T01:30:19.005859Z,2015-06-05T01:31:19.005859Z,earthquake,2.6693361,known,./arquivos/mseed/20150605T012942/NB_NBMA_20150605T012942.mseed,1.5696593722731305,2.9379966092479477,5.715612248185807,8.97156433364395,Nordeste,95.40526814607132,>= 15,2.6693361,[2-3[,223.30744968469776,[200-250[,>=0.9,>=300,[2-3[,[1-2[,1,"[-4.612120152, -38.28044128]"
20150605T012942,NBMO,NB_NBMO_20150605T012942,NBMO,0,1.0,0.0,0,Natural,usp2015kxhy,,P,NB,,HHZ,-3.310348,-40.042927,242.9636771948724,-4.612120152,-38.28044128,2015-06-05T01:30:20.279785Z,2015-06-05T01:29:42.915613Z,2015-06-05T01:30:10.279785Z,2015-06-05T01:31:10.279785Z,earthquake,2.6693361,known,./arquivos/mseed/20150605T012942/NB_NBMO_20150605T012942.mseed,2.6431839995830053,2.0134720829207633,13.998208220362587,36.99983999089368,Nordeste,95.40526814607132,>= 15,2.6693361,[2-3[,223.30744968469776,[200-250[,>=0.9,[200-250[,[2-3[,[2-3[,1,"[-4.612120152, -38.28044128]"
20150605T012942,NBPA,NB_NBPA_20150605T012942,NBPA,0,0.998,0.002,0,Natural,usp2015kxhy,,P,NB,,HHZ,-5.75028,-37.112047,180.61128968073527,-4.612120152,-38.28044128,2015-06-05T01:30:12.492858Z,2015-06-05T01:29:42.915613Z,2015-06-05T01:30:02.492858Z,2015-06-05T01:31:02.492858Z,earthquake,2.6693361,known,./arquivos/mseed/20150605T012942/NB_NBPA_20150605T012942.mseed,34.909989736629775,66.45428678505307,2.4656725802154686,86.07660446921147,Nordeste,95.40526814607132,>= 15,2.6693361,[2-3[,223.30744968469776,[200-250[,>=0.9,[150-200[,[2-3[,>= 15,1,"[-4.612120152, -38.28044128]"
20150605T012942,NBPB,NB_NBPB_20150605T012942,NBPB,0,1.0,0.0,0,Natural,usp2015kxhy,,P,NB,,HHZ,-5.543242,-39.583619,177.434080137497,-4.612120152,-38.28044128,2015-06-05T01:30:11.661193Z,2015-06-05T01:29:42.915613Z,2015-06-05T01:30:01.661193Z,2015-06-05T01:31:01.661193Z,earthquake,2.6693361,known,./arquivos/mseed/20150605T012942/NB_NBPB_20150605T012942.mseed,67.39599178061003,166.1021311478795,1.6110856311611188,108.58071395559368,Nordeste,95.40526814607132,>= 15,2.6693361,[2-3[,223.30744968469776,[200-250[,>=0.9,[150-200[,[2-3[,>= 15,1,"[-4.612120152, -38.28044128]"
20150605T012942,NBPV,NB_NBPV_20150605T012942,NBPV,0,0.938,0.062,0,Natural,usp2015kxhy,,P,NB,,HHZ,-6.417527,-35.290516,386.8007048288776,-4.612120152,-38.28044128,2015-06-05T01:30:38.035217Z,2015-06-05T01:29:42.915613Z,2015-06-05T01:30:28.035217Z,2015-06-05T01:31:28.035217Z,earthquake,2.6693361,known,./arquivos/mseed/20150605T012942/NB_NBPV_20150605T012942.mseed,2.1984816727210506,2.2784889900686616,1.8893196083128574,4.153634532788331,Nordeste,95.40526814607132,>= 15,2.6693361,[2-3[,223.30744968469776,[200-250[,>=0.9,>=300,[2-3[,[2-3[,1,"[-4.612120152, -38.28044128]"
20150605T233220,CLDB,BL_CLDB_20150605T233220,CLDB,0,0.978,0.022,0,Natural,usp2015kyzo,,P,BL,,HHZ,-10.8732,-55.7965,116.96695070647026,-11.4565506,-56.68967056,2015-06-05T23:32:42.577796Z,2015-06-05T23:32:20.181143Z,2015-06-05T23:32:32.577796Z,2015-06-05T23:33:32.577796Z,earthquake,3.143817793,known,./arquivos/mseed/20150605T233220/BL_CLDB_20150605T233220.mseed,192.5163840519374,519.0093929324837,3.220779044913345,620.0527355569697,Centro-Oeste,192.5163840519374,>= 15,3.143817793,>=3,116.96695070647026,[100-150[,>=0.9,[100-150[,>=3,>= 15,23,"[-11.4565506, -56.68967056]"
20150616T041704,NBCL,NB_NBCL_20150616T041704,NBCL,0,0.994,0.006,0,Natural,usp2015lrpz,,P,NB,,HHZ,-4.224377,-38.291041,277.03222276613354,-5.417749882,-36.09515381,2015-06-16T04:17:45.826019Z,2015-06-16T04:17:04.001888Z,2015-06-16T04:17:35.826019Z,2015-06-16T04:18:35.826019Z,earthquake,1.839553119,known,./arquivos/mseed/20150616T041704/NB_NBCL_20150616T041704.mseed,2.0591552331736143,2.260438932820802,1.9449877383185181,4.005031679817089,Nordeste,4.629650577625007,[4-5[,1.8395531190000003,[1-2[,255.95495210540994,[250-300[,>=0.9,[250-300[,[1-2[,[2-3[,4,"[-5.417749882, -36.09515381]"
20150616T041704,NBLI,NB_NBLI_20150616T041704,NBLI,0,1.0,0.0,0,Natural,usp2015lrpz,,P,NB,,HHZ,-7.364556,-36.949743,235.1366699264954,-5.417749882,-36.09515381,2015-06-16T04:17:40.308624Z,2015-06-16T04:17:04.001888Z,2015-06-16T04:17:30.308624Z,2015-06-16T04:18:30.308624Z,earthquake,1.839553119,known,./arquivos/mseed/20150616T041704/NB_NBLI_20150616T041704.mseed,1.6244128297672553,4.594553726149949,1.6639115535604507,2.702879275201562,Nordeste,4.629650577625007,[4-5[,1.8395531190000003,[1-2[,255.95495210540994,[250-300[,>=0.9,[200-250[,[1-2[,[1-2[,4,"[-5.417749882, -36.09515381]"
20150616T041704,NBPA,NB_NBPA_20150616T041704,NBPA,0,0.942,0.058,0,Natural,usp2015lrpz,,P,NB,,HHZ,-5.75028,-37.112047,118.51548397319452,-5.417749882,-36.09515381,2015-06-16T04:17:24.499908Z,2015-06-16T04:17:04.001888Z,2015-06-16T04:17:14.499908Z,2015-06-16T04:18:14.499908Z,earthquake,1.839553119,known,./arquivos/mseed/20150616T041704/NB_NBPA_20150616T041704.mseed,12.065249717224198,58.39661883640415,2.00744968562965,24.220381751884943,Nordeste,4.629650577625007,[4-5[,1.8395531190000003,[1-2[,255.95495210540994,[250-300[,>=0.9,[100-150[,[1-2[,[12-13[,4,"[-5.417749882, -36.09515381]"
20150616T041704,NBPB,NB_NBPB_20150616T041704,NBPB,0,0.928,0.072,0,Natural,usp2015lrpz,,P,NB,,HHZ,-5.543242,-39.583619,386.8191951197025,-5.417749882,-36.09515381,2015-06-16T04:17:59.404205Z,2015-06-16T04:17:04.001888Z,2015-06-16T04:17:49.404205Z,2015-06-16T04:18:49.404205Z,earthquake,1.839553119,known,./arquivos/mseed/20150616T041704/NB_NBPB_20150616T041704.mseed,1.2592815154267636,1.1022318340348436,1.562362226541239,1.9674538722843837,Nordeste,4.629650577625007,[4-5[,1.8395531190000003,[1-2[,255.95495210540994,[250-300[,>=0.9,>=300,[1-2[,[1-2[,4,"[-5.417749882, -36.09515381]"
20150616T041704,NBPV,NB_NBPV_20150616T041704,NBPV,0,0.999,0.001,0,Natural,usp2015lrpz,,P,NB,,HHZ,-6.417527,-35.290516,141.99307246007444,-5.417749882,-36.09515381,2015-06-16T04:17:28.119537Z,2015-06-16T04:17:04.001888Z,2015-06-16T04:17:18.119537Z,2015-06-16T04:18:18.119537Z,earthquake,1.839553119,known,./arquivos/mseed/20150616T041704/NB_NBPV_20150616T041704.mseed,9.58047432070836,27.19120376587758,2.168758785408606,20.777737851417804,Nordeste,4.629650577625007,[4-5[,1.8395531190000003,[1-2[,255.95495210540994,[250-300[,>=0.9,[100-150[,[1-2[,[9-10[,4,"[-5.417749882, -36.09515381]"
20150616T041704,NBRF,NB_NBRF_20150616T041704,NBRF,0,0.017,0.983,1,Anthropogenic,usp2015lrpz,,P,NB,,HHZ,-8.679466,-35.127172,376.2330683868594,-5.417749882,-36.09515381,2015-06-16T04:17:57.956359Z,2015-06-16T04:17:04.001888Z,2015-06-16T04:17:47.956359Z,2015-06-16T04:18:47.956359Z,earthquake,1.839553119,known,./arquivos/mseed/20150616T041704/NB_NBRF_20150616T041704.mseed,1.1893298494498508,1.0574521930060892,4.740180647835024,5.637638336254725,Nordeste,4.629650577625007,[4-5[,1.8395531190000003,[1-2[,255.95495210540994,[250-300[,<0.2,>=300,[1-2[,[1-2[,4,"[-5.417749882, -36.09515381]"
20150620T100813,CZSB,BR_CZSB_20150620T100813,CZSB,0,0.582,0.418,0,Natural,usp2015lzjp,,P,BR,,HHZ,-7.7299,-72.7049,110.6288866666456,-8.221347809,-73.57888794,2015-06-20T10:08:39.200713Z,2015-06-20T10:08:13.468455Z,2015-06-20T10:08:29.200713Z,2015-06-20T10:09:29.200713Z,earthquake,3.979631201,suspected,./arquivos/mseed/20150620T100813/BR_CZSB_20150620T100813.mseed,158.6805631337505,80.96508115207911,7.92356122110308,1257.3151565893845,,158.6805631337505,>= 15,3.979631201,>=3,110.6288866666456,[100-150[,[0.4-0.6[,[100-150[,>=3,>= 15,10,"[-8.221347809, -73.57888794]"
