event,label_cat,mag,lat,lon,pred,prob_nat
20221021195402,0,0.2272120815,-27.24983699,-52.06276645,1,0.078
20221018194903,0,-0.119003571,-27.24251098,-52.1230135,1,0.261
20221016140125,0,-0.0984734478,-27.67526481,-51.32103992,1,0.455
20221016084919,0,-0.6904855095,-27.24906536,-52.13539821,1,0.303
20221014132447,0,-0.3618783909,-27.2188143,-52.13349596,1,0.086
20221014112711,0,-0.3337543129,-27.25007264,-52.11072332,0,0.708
20221012235144,0,0.4783109217,-27.24223862,-52.12535775,1,0.373
20221011081918,0,-0.3988427933,-27.19663002,-52.11045843,0,0.985
20221010200000,1,1.826675326,-28.33758243,-53.10311546,1,0.009
20221010142311,1,1.103053536,-28.95807644,-50.55485955,1,0.025
20221009132808,0,-0.5266401274,-27.71261099,-51.32639169,1,0.192
20221008205223,0,-0.1051949071,-27.22747035,-52.13349538,1,0.367
20221008145622,0,-0.01646005365,-27.32549897,-52.33319395,0,0.614
20221007165945,1,1.921527385,-29.1974549,-50.72043016,1,0.029
20221007163217,0,0.7761357649,-27.35174559,-52.35442927,1,0.17
20221007153628,1,1.582192668,-27.12193099,-49.77852897,1,0.01
20221007112629,0,0.9984130898,-28.18918351,-52.22371213,1,0.0
20221007051853,0,0.1383481262,-27.30452476,-52.34799239,1,0.431
20221006180744,1,1.987246523,-29.08922594,-50.84283423,1,0.033
20221005044844,0,-0.8998897392,-27.24993708,-52.1374687,1,0.418
20221004184502,1,1.739436655,-27.19862953,-49.71224691,1,0.029
20221003090128,0,-0.4894732515,-27.32881893,-52.38203839,1,0.182
20221003080846,0,-0.5040451123,-27.70432733,-51.30597562,0,0.751
20221002202252,0,-0.1738655561,-27.32973698,-51.93276398,0,0.755
20221002011344,0,-0.4526532366,-27.28625221,-52.16400544,0,0.892
20221002011232,0,-0.908935416,-27.18242624,-52.10683315,0,0.939
20220930152409,0,-0.1370715909,-27.24411892,-52.12230879,1,0.294
20220927165014,0,0.04189656109,-27.29701348,-52.15468574,0,0.746
20220926203140,0,-0.6106047281,-27.25894061,-52.13439323,1,0.311
20220925205258,0,-0.3162837318,-27.69769698,-51.30742568,0,0.733
20220925073446,0,-0.8532895431,-27.2418825,-52.12384022,0,0.766
20220924093026,0,-0.3643664567,-27.69743492,-51.30943278,1,0.185
20220923172419,0,-0.1252110511,-27.69805216,-51.30612937,1,0.367
20220923154001,0,0.5694305027,-27.69809447,-51.30642067,1,0.206
20220922011339,0,-0.01674274202,-27.69580987,-51.30647987,1,0.34
20220921155218,1,1.671539044,-27.18705004,-49.74568457,1,0.047
20220921062201,0,-1.109346494,-27.70090922,-51.30808158,0,0.738
20220919002238,0,-0.6450192073,-27.24381905,-52.12411973,0,0.636
20220918123154,0,-0.3982120984,-27.24591547,-52.11783709,0,0.695
20220917193541,0,0.4142592241,-27.6997139,-51.29742898,0,0.604
20220916150041,0,0.2703738796,-27.6984029,-51.30469031,1,0.155
20220914180711,0,0.9810953683,-27.24014601,-52.09060612,0,0.757
20220914162647,0,-0.3426005471,-27.23276005,-52.120229,1,0.256
20220914053433,0,-0.3260761523,-27.24383767,-52.12470084,1,0.058
20220913191151,0,-0.2078072497,-27.244341,-52.12190882,1,0.286
20220913172107,0,1.196030502,-27.24527425,-52.12072182,1,0.468
20220912095836,0,-0.1497696744,-27.2448722,-52.12566,1,0.067
20220911040155,0,-0.4021786798,-27.69655616,-51.30650956,1,0.238
20220911033413,0,-0.4220200325,-27.69805481,-51.30837303,1,0.092
20220911003608,0,1.0401165,-27.69788124,-51.30367067,1,0.464
20220910191044,0,1.089938234,-27.24679917,-52.12011483,0,0.628
20220910035711,0,0.09457616879,-27.69822103,-51.30537842,1,0.491
20220909183313,0,0.2363825578,-27.69830012,-51.30631182,1,0.129
20220909181659,1,1.921988127,-27.14949258,-49.73412009,1,0.011
20220909154042,0,-0.1406055245,-27.69612851,-51.30444977,1,0.378
20220909082315,0,0.8103828481,-27.69786008,-51.30454714,1,0.159
20220908200126,1,1.200306416,-27.20984699,-52.05794979,0,0.565
20220908165536,0,-0.3847508365,-27.69624514,-51.33409955,1,0.258
20220908161446,0,-0.5853631451,-27.69963953,-51.30489833,1,0.14
20220908161314,0,-0.2942769518,-27.69783285,-51.30381127,1,0.373
20220908003500,0,-0.5183839288,-27.70172553,-51.30544424,1,0.046
20220907171954,0,-0.6536989516,-27.69748729,-51.30891241,1,0.375
20220906031352,0,0.6742804177,-27.24164676,-52.12502789,1,0.3
20220905222740,0,0.546427978,-27.27542243,-52.1486964,0,0.956
20220904004621,0,0.04077352105,-27.69811889,-51.30438138,1,0.353
20220903233319,0,-0.4530074437,-27.70193179,-51.30337714,0,0.605
20220903233316,0,-0.7551184073,-27.6971376,-51.30664665,0,0.791
20220903141501,0,-0.5355622604,-27.69985222,-51.30624949,1,0.048
20220903132840,0,-0.4082234272,-27.24191634,-52.12002845,1,0.107
20220903014510,0,-0.4116322592,-27.22134416,-52.16153584,1,0.027
20220901013409,0,-0.5008491868,-27.70062307,-51.30994041,1,0.249
20220831200304,0,-0.616944489,-27.69681352,-51.33492609,1,0.012
20220831183352,0,-0.6986171526,-27.69598753,-51.33264532,1,0.106
20220831183008,0,-0.5381606816,-27.69302841,-51.33397827,1,0.136
20220830203650,0,-0.04704251705,-27.69345146,-51.26279884,1,0.009
20220830154930,0,-0.4906979018,-27.69949806,-51.3337473,1,0.112
20220830153510,1,1.261601982,-27.20862251,-49.71193849,1,0.062
20220830153510,1,1.779249457,-27.20862251,-49.71193849,1,0.062
20220830034904,0,-0.6767735289,-27.69736976,-51.3102798,1,0.071
20220829184106,0,-0.9400916713,-27.69311796,-51.31733838,0,0.615
20220828102429,0,0.4616384843,-27.29446564,-52.19436006,0,0.679
20220828064410,0,-1.018583691,-27.25454135,-52.12433514,1,0.402
20220828062020,0,0.2011976029,-27.24519873,-52.11977995,1,0.351
20220828054930,0,-0.4226810206,-27.24512559,-52.11914495,0,0.706
20220828023500,0,0.2313639497,-27.24532007,-52.12042341,0,0.509
20220827052855,0,-0.3010718838,-27.24538175,-52.12075026,0,0.579
20220826142744,0,0.05449384425,-27.14667688,-52.22521175,0,0.86
20220825225626,0,-0.6316039645,-27.68188276,-51.31182172,1,0.036
20220825183428,1,1.479871128,-26.71088384,-50.00726681,1,0.02
20220824160142,1,0.735680973,-27.18834504,-52.34747612,1,0.058
20220824072602,0,-0.6832045409,-27.29386231,-52.13870655,0,0.895
20220824012027,0,-0.2583609525,-27.29302697,-52.20447057,0,0.909
20220823210531,0,-0.1687920582,-27.2454181,-52.12471283,0,0.517
20220823200037,1,0.5418661754,-27.20612456,-52.05240414,0,0.915
20220823173607,0,-0.2488572343,-27.24700616,-52.10464052,1,0.433
20220823073807,0,0.02433291618,-27.2914547,-52.12740724,0,0.542
20220823063547,0,0.4473566702,-27.24424366,-52.12324015,1,0.418
20220822030831,0,-0.6753376129,-27.24280423,-52.12448579,0,0.607
20220821052147,0,-0.8448998491,-27.2417455,-52.12161208,1,0.451
20220818193410,1,1.421960725,-29.09459808,-51.68728597,1,0.059
20220818193410,1,1.421960725,-29.09459808,-51.68728597,1,0.059
20220817131449,0,1.065370165,-27.24483982,-52.12324491,1,0.235
20220816211104,1,1.398541358,-27.36892499,-50.04945778,1,0.01
20220815081131,0,-0.1828407306,-27.29050624,-52.14008115,1,0.179
20220814101210,0,-0.5534961283,-27.24096675,-52.12566778,1,0.462
20220813180435,0,-0.5877897352,-27.23822054,-52.12066591,1,0.229
20220813020329,0,-0.5720436047,-27.67257543,-51.32661661,1,0.104
20220812034538,0,-0.8410889882,-27.70291652,-51.3089504,1,0.076
20220811160013,1,0.8977382775,-27.17115262,-52.34104562,1,0.023
20220811101358,0,0.3611775843,-27.24346796,-52.12159637,1,0.307
20220810152330,1,1.981818635,-27.34687971,-49.68412022,1,0.028
20220810010713,0,0.1313071972,-27.24573706,-52.11987989,0,0.813
20220809233704,0,-0.7501839862,-27.22970905,-52.13246757,1,0.498
20220808180251,0,-0.1951885893,-27.2339908,-52.10944569,0,0.981
20220808120129,0,0.4361684176,-27.23943266,-52.12732226,1,0.45
20220808090814,0,-0.4199142415,-27.6867966,-51.31454524,0,0.648
20220807140625,0,-0.4595199571,-27.24388146,-52.12389153,1,0.437
20220807124910,0,-1.132795958,-27.67224561,-51.32000572,0,0.908
20220807014949,0,-1.100559334,-27.67249398,-51.3213187,0,0.529
20220806111834,0,-0.7240455627,-27.6785265,-51.31208435,1,0.062
20220806052208,0,-0.8152655381,-27.18033741,-52.09178842,0,0.979
20220806012114,0,-0.4758489721,-27.67078855,-51.3243458,0,0.716
20220805170113,0,-0.2160061316,-27.67074166,-51.32285001,0,0.825
20220805143034,0,-0.7141694726,-27.70052675,-51.30519576,0,0.762
20220805114602,0,-0.8277342742,-27.69513545,-51.30419808,0,0.596
20220804174507,0,-0.2748554387,-27.69129045,-51.46747692,1,0.08
20220804143202,0,0.6119274897,-27.59510937,-51.41613984,0,0.511
20220803152850,1,1.322061644,-28.67752872,-50.40223408,1,0.001
20220803134126,0,-0.584216557,-27.24968761,-52.13737225,1,0.498
20220802195930,1,1.121541895,-27.20698574,-52.04615618,1,0.035
20220802195857,1,0.8663662531,-27.21970511,-52.0905716,1,0.075
20220802165451,0,-0.5709837492,-27.6968656,-51.32505585,1,0.301
20220802152052,1,1.801921343,-28.6976673,-52.45809026,1,0.023
20220802152052,1,1.461937442,-28.39660486,-52.86338262,1,0.023
20220801164758,1,1.393637887,-27.43591742,-49.74167009,1,0.028
20220801162247,1,1.157904932,-26.98331288,-49.86851608,1,0.327
20220730112410,0,-0.2468546679,-27.70052226,-51.30999748,1,0.16
20220729235004,0,0.461674976,-27.28505848,-52.27699715,0,0.895
20220729153233,1,1.556893718,-27.3677283,-49.65317042,1,0.044
20220729080542,0,-0.7543399173,-27.24464346,-52.12345042,1,0.219
20220729044303,0,-0.3923217287,-27.70412367,-51.33236796,1,0.326
20220729010216,0,-0.3460307312,-27.70073434,-51.30553787,0,0.624
20220729001725,0,-0.8264240385,-27.70326101,-51.33286006,1,0.38
20220728170934,0,0.6790372092,-27.28267119,-51.94612621,1,0.358
20220727000454,0,-0.7348347551,-27.68618444,-51.3123987,1,0.068
20220726155704,0,-0.3821403611,-27.67455395,-51.32436905,0,0.889
20220726121631,0,0.7941962592,-27.24111495,-52.08839173,0,0.637
20220726003825,0,-0.1894645942,-27.69718845,-51.30717214,1,0.091
20220725234534,0,-0.6686220194,-27.6963749,-51.30380952,1,0.4
20220725185057,0,0.9995592041,-27.22486431,-51.92573392,1,0.037
20220725173642,0,0.4283511052,-27.30098154,-52.01926659,1,0.11
20220725055323,0,-1.077867035,-27.70601359,-51.31023997,1,0.495
20220724203247,0,-1.094946552,-27.67063703,-51.3352908,0,0.831
20220724072424,0,-1.077560249,-27.71254771,-51.34024264,1,0.065
20220723194536,0,-0.7900856468,-27.67190629,-51.32630422,1,0.174
20220723155840,0,0.02439055085,-27.29992739,-52.11936295,0,0.977
20220722041018,0,-1.0328278,-27.6727395,-51.33429986,0,0.66
20220721204632,0,-0.9533202891,-27.67843576,-51.32436201,1,0.292
20220721181038,0,-0.6940489039,-27.67205357,-51.32946002,1,0.187
20220721180032,0,-0.4813255444,-27.67309075,-51.33153006,0,0.8
20220721180013,0,-0.3611168429,-27.67054919,-51.33487229,0,0.689
20220721163607,1,1.811652771,-27.06323075,-49.8556146,1,0.073
20220720202153,1,0.8139791169,-27.20680875,-52.05651109,1,0.027
20220720202129,1,1.02474053,-27.2078419,-52.05642682,1,0.065
20220720191729,1,1.285538285,-26.95890709,-50.86752633,0,0.594
20220720184918,1,1.330069088,-28.28066133,-49.78106132,1,0.051
20220720091053,0,-0.7246106046,-27.70000918,-51.31011652,1,0.128
20220720000916,0,0.9048021804,-27.2995573,-52.16530782,0,0.906
20220719160133,0,-0.4518882088,-27.6732595,-51.3275734,1,0.138
20220719154028,0,0.008813105336,-27.30330861,-52.15194601,0,0.863
20220719151121,1,1.405588316,-27.82169943,-51.63499868,0,0.983
20220719043227,0,0.3844859787,-27.67105927,-51.30876043,0,0.591
20220719002924,0,-0.7142029945,-27.25443735,-52.11928455,1,0.464
20220718062508,0,-0.7200649608,-27.69407577,-51.30545431,0,0.629
20220717205204,0,-0.9419150756,-27.67456112,-51.33129253,1,0.434
20220717164159,0,-0.1035000238,-27.69559369,-51.31119066,1,0.409
20220717140835,0,-1.169754621,-27.67733883,-51.32756924,0,0.509
20220717112012,0,0.6847492784,-27.29991236,-52.16463042,0,0.821
20220717094632,0,-0.9239069507,-27.67082886,-51.32507198,1,0.397
20220717060302,0,-0.6208507885,-27.24240577,-52.12388911,1,0.394
20220716203123,0,1.357433209,-27.29835991,-52.16598865,0,0.853
20220716012517,0,-0.87483794,-27.68362821,-51.3166978,1,0.083
20220715200656,1,1.24884801,-27.66617303,-51.25817169,0,0.745
20220715094356,0,-0.7927987945,-27.67010453,-51.32979835,1,0.376
20220715024016,0,-0.008408667137,-27.30455633,-52.16914055,0,0.876
20220714163913,0,0.4350160677,-27.29899567,-52.16283629,0,0.879
20220714162246,0,0.7941901048,-27.2112567,-52.3080359,1,0.266
20220714161622,0,-0.2771669784,-27.28573387,-52.15154501,0,0.697
20220714091340,0,-0.6033606036,-27.67279843,-51.32267308,1,0.393
20220714075732,0,-0.6730112383,-27.29910516,-52.15355104,0,0.935
20220714000701,0,-0.3584095353,-27.30617709,-52.14177136,0,0.951
20220713195922,1,1.30263831,-27.215018,-52.06332773,1,0.073
20220713195749,0,-0.9107505744,-27.23710654,-52.10923401,1,0.099
20220713165117,1,1.878479172,-27.48061355,-52.07358734,0,0.95
20220713165113,0,2.227726854,-27.31666077,-52.16559334,0,0.628
20220712213320,0,-0.3724722889,-27.67221559,-51.32104263,0,0.9
20220712212724,1,1.261278944,-28.96732712,-51.59621048,1,0.024
20220712143128,0,-0.5332413029,-27.67426953,-51.34841996,1,0.213
20220712085935,0,0.386757853,-27.69721004,-51.31278051,0,0.674
20220712061603,0,-0.600888704,-27.67281863,-51.32298629,1,0.316
20220711161408,0,-0.4169694856,-27.69675067,-51.31482383,0,0.845
20220711033646,0,-1.00497355,-27.67638468,-51.32344115,1,0.286
20220711005529,0,3.832358204,-25.24,-43.0,1,0.109
20220710071839,0,-0.999538886,-27.23751602,-52.13803278,1,0.039
20220710065510,0,1.845817217,-27.26619565,-52.15407537,1,0.128
20220710044512,0,-0.7942465769,-27.68148041,-51.31823941,1,0.012
20220710010228,0,-0.06115328724,-27.24359862,-52.12259215,1,0.153
20220709082844,0,-0.6904821061,-27.67425207,-51.31861432,1,0.028
20220709033352,0,-0.4547711363,-27.70313385,-51.30056691,1,0.334
20220709030117,0,-0.5640422353,-27.67706095,-51.3109739,1,0.103
20220708234624,0,-0.7597761411,-27.67838609,-51.31738709,1,0.036
20220708135831,0,-0.96199292,-27.67244704,-51.32098997,0,0.662
20220708111858,0,-0.3297263436,-27.6844263,-51.31513793,1,0.07
20220708034745,0,-0.68770294,-27.6762729,-51.32676803,1,0.227
20220708014542,0,-0.3480752973,-27.67459022,-51.32381321,0,0.526
20220708004232,0,0.5739929374,-27.46689648,-52.24477494,0,0.728
20220707112313,0,1.072446585,-27.4641805,-52.25323253,1,0.265
20220707060936,0,-0.9680413106,-27.24183645,-52.12550139,0,0.579
20220706220052,0,0.3683453469,-27.67314834,-51.32573956,0,0.569
20220706175638,0,-0.7581775373,-27.68046992,-51.32391112,1,0.069
20220706085546,0,-0.6909396978,-27.6753618,-51.32385731,1,0.221
20220706073236,0,-0.8301958747,-27.67635675,-51.32043848,1,0.269
20220706060013,0,1.364199919,-27.66907297,-51.3244953,0,0.697
20220706014913,0,-0.4189243169,-27.68798574,-51.31308801,1,0.045
20220705213759,0,-0.5261984612,-27.68251739,-51.32407668,1,0.293
20220705153817,0,-0.2821454869,-27.67398632,-51.3148924,1,0.009
20220705113603,0,-0.379180789,-27.67446312,-51.31547675,1,0.122
20220705091114,0,-0.0551390184,-27.67541327,-51.31400892,0,0.68
20220705090120,0,0.5403257171,-27.70031624,-51.30641501,1,0.159
20220705082953,0,0.3233349826,-27.67484205,-51.3140014,0,0.602
20220705082710,0,-0.7239755332,-27.70292158,-51.3062902,1,0.092
20220705082638,0,-0.685684992,-27.67922228,-51.31044357,1,0.081
20220705082619,0,-0.587970687,-27.67504276,-51.31689762,1,0.028
20220705082553,0,-0.5847394718,-27.67380946,-51.31683804,1,0.047
20220705081804,0,0.797913162,-27.6732774,-51.3139452,1,0.397
20220705081319,0,0.9957583839,-27.66997736,-51.31237089,1,0.361
20220705072748,0,0.4967341429,-27.45847895,-52.27077986,0,0.588
20220705060828,0,-0.5771690808,-27.68521531,-51.31553571,1,0.233
20220705060451,0,-0.5164958417,-27.67309792,-51.3255914,1,0.237
20220705055251,0,-0.1535070507,-27.67536313,-51.31393738,1,0.433
20220705052013,0,-0.6796644117,-27.68771792,-51.31343208,1,0.103
20220705020630,0,0.07188807063,-27.67503419,-51.31504669,1,0.163
20220704211317,0,-0.3501316523,-27.6762689,-51.31475152,0,0.657
20220704195632,0,0.4584827498,-27.67549344,-51.31604975,0,0.512
20220704194801,0,-0.471315339,-27.67629345,-51.3165657,1,0.08
20220704185632,0,-0.1758743978,-27.67480392,-51.31691364,1,0.305
20220704123729,0,-0.5056854317,-27.24602926,-52.14294088,1,0.287
20220704071013,0,0.5313666151,-27.67386191,-51.31565335,0,0.737
20220704060415,0,-0.1552159891,-27.67366416,-51.32083027,0,0.583
20220704025554,0,-0.2273263525,-27.67511889,-51.31444729,0,0.557
20220704025417,0,0.3237551274,-27.66993106,-51.31335792,0,0.639
20220704025227,0,-0.1842024722,-27.67300901,-51.31428806,1,0.457
20220704023123,0,1.079248093,-27.67113724,-51.31385144,1,0.492
20220703233259,0,-1.072454937,-27.67145047,-51.31248585,0,0.763
20220703135932,0,-0.407912625,-27.66974571,-51.32984404,0,0.842
20220703120226,0,-0.6230159876,-27.67734563,-51.32078325,1,0.109
20220703115813,0,0.2604125168,-27.67310449,-51.32138112,0,0.821
20220703115527,0,-0.3371618075,-27.67308076,-51.32676791,0,0.501
20220703093439,0,0.4499248777,-27.67216104,-51.32538297,0,0.703
20220703090906,0,0.05297785275,-27.6834107,-51.31416845,1,0.35
20220703085050,0,0.2386840729,-27.6730395,-51.32417307,0,0.656
20220703083813,0,-0.2179101818,-27.35660936,-52.11873661,0,0.968
20220703083813,0,-0.2179112448,-27.35660936,-52.11873661,0,0.968
20220703054951,0,-0.2953350296,-27.1784351,-52.22557266,0,0.985
20220703014249,0,-0.6661808122,-27.25163032,-52.22469129,0,0.939
20220702183628,0,-1.006095233,-27.6708655,-51.33451356,0,0.52
20220701184307,1,1.426156522,-26.31415547,-53.07688986,1,0.002
20220701160809,0,-0.3248492734,-27.6733215,-51.32898727,1,0.143
20220701152630,1,1.447280916,-28.32354361,-52.93920968,1,0.022
20220701151328,1,1.258850694,-27.02583879,-50.83934164,1,0.009
20220701150352,0,-0.5029449269,-27.6740264,-51.31857605,1,0.108
20220701033900,0,-0.8695704933,-27.26479592,-52.17559148,0,0.95
20220629172254,1,0.6111905981,-27.11770391,-52.20263954,1,0.005
20220629152252,0,-0.5419854784,-27.24089714,-52.12500397,1,0.363
20220628083725,0,-0.4721060188,-27.24054676,-52.12697782,0,0.785
20220627134245,0,-0.4010767424,-27.66932289,-51.32835292,0,0.684
20220627123017,0,-0.3319612719,-27.66804584,-51.32766753,0,0.762
20220627120611,0,0.1739619735,-27.68000376,-51.31328156,1,0.257
20220627114748,0,-0.3096216004,-27.66924685,-51.32608861,0,0.562
20220627105508,0,-0.2251601904,-27.66937849,-51.32728501,1,0.426
20220627102023,0,0.23036693,-27.66341541,-51.3270714,0,0.668
20220627101246,0,0.4518546509,-27.66427887,-51.32804251,0,0.659
20220627012628,0,-0.8132314527,-27.185857,-52.09640097,0,0.926
20220626220255,0,-0.04992023068,-27.68209379,-51.31801868,1,0.087
20220626215342,0,-0.06770599237,-27.69918597,-51.30976538,1,0.101
20220626062135,0,0.2485533638,-27.27604022,-52.20714505,1,0.248
20220626053508,0,-0.0564881107,-27.24391645,-52.12024593,1,0.18
20220626032413,0,0.08064176063,-27.6735434,-51.31662769,1,0.157
20220625201945,0,-0.09245074502,-27.24358706,-52.12027141,1,0.054
20220625194520,0,-0.3435224424,-27.24212257,-52.11761271,1,0.232
20220625193517,0,0.03417194254,-27.24366904,-52.12055132,1,0.136
20220625132202,0,-0.02739237187,-27.29405023,-52.19476759,0,0.975
20220625063652,0,-0.3386335671,-27.28738167,-52.22802771,0,0.942
20220625063447,0,-0.1856701141,-27.28834042,-52.19402044,0,0.883
20220624095042,0,0.4133467902,-27.24433883,-52.1206108,0,0.59
20220623204315,0,0.02067935577,-27.24295886,-52.12053249,1,0.469
20220622095458,0,-0.1037863044,-27.71198198,-51.26958223,0,0.922
20220621201137,1,1.119488912,-26.63338085,-51.32529473,1,0.009
20220621200007,1,1.182696051,-27.21089782,-52.05386778,1,0.138
20220621183630,0,-0.4425558742,-27.70309803,-51.3013024,1,0.447
20220621172657,0,-0.6837049387,-27.6764957,-51.31930636,1,0.048
20220621162044,0,-0.6019785614,-27.67473074,-51.31940868,1,0.296
20220620231952,0,-0.7145380804,-27.24326875,-52.12110694,1,0.344
20220620231625,0,0.3804791454,-27.2453667,-52.11980646,0,0.571
20220620151309,0,0.974523757,-27.23991419,-52.09074484,0,0.625
20220620100438,0,-0.4566890391,-27.67393719,-51.32496708,1,0.338
20220620061756,0,-0.1364997035,-27.68535819,-51.31411596,1,0.034
20220619210947,0,-0.3845203497,-27.6712993,-51.32463126,0,0.643
20220619195232,0,-0.7639296849,-27.67367042,-51.32927695,1,0.205
20220619064100,0,-0.4413365215,-27.66914245,-51.32458122,1,0.252
20220619062022,0,-0.2746894274,-27.67012372,-51.32554516,1,0.329
20220619053543,0,0.4095817179,-27.67755665,-51.31591728,0,0.608
20220618194822,0,-0.5579581952,-27.66994715,-51.32406387,1,0.209
20220618164103,0,0.2753118276,-27.66772037,-51.32637232,0,0.53
20220618164040,0,0.1128095386,-27.67159883,-51.32636685,0,0.933
20220618081343,0,-0.7214298952,-27.6737676,-51.32687382,1,0.396
20220618064951,0,-0.1176115673,-27.67164041,-51.32601574,1,0.429
20220618063830,0,-0.1721401581,-27.67181511,-51.32726552,0,0.97
20220618063811,0,0.2225233276,-27.67088547,-51.32668672,0,0.907
20220618063519,0,0.6950016086,-27.67102448,-51.32569378,0,0.866
20220618055249,0,-0.5742403945,-27.67674455,-51.3257338,1,0.06
20220618045016,0,-0.01415807302,-27.6723443,-51.32497394,0,0.771
20220618041640,0,-0.5489182057,-27.67249505,-51.32872516,1,0.226
20220618034342,0,-0.2409167433,-27.67224263,-51.32008413,1,0.168
20220618030931,0,-0.5973848876,-27.67038764,-51.32334037,0,0.615
20220618024043,0,-0.2392053012,-27.67987077,-51.31641944,1,0.06
20220618014044,0,-0.4405128463,-27.67106308,-51.32539455,1,0.266
20220618013318,0,0.0138538654,-27.68022454,-51.31814235,0,0.553
20220618003227,0,-0.3724633477,-27.67998609,-51.31925549,1,0.286
20220617213925,0,0.952191223,-27.67996907,-51.317029,0,0.987
20220617213414,0,0.2382786795,-27.67947397,-51.31547717,1,0.382
20220617171905,0,-0.651643286,-27.67722214,-51.31538652,1,0.359
20220617070938,0,-0.6760523163,-27.67200126,-51.32228139,0,0.776
20220617070656,0,0.3438664596,-27.68209376,-51.31808357,1,0.308
20220617055144,0,-0.6904477723,-27.67316289,-51.32620961,0,0.574
20220617031450,0,-0.4443878177,-27.66971846,-51.32692783,0,0.525
20220617025315,0,-0.01631181085,-27.68062854,-51.3168958,1,0.43
20220616234441,0,-0.3109868086,-27.67904783,-51.3146517,0,0.971
20220616185549,0,0.07942467087,-27.24859345,-52.13409023,1,0.256
20220616184519,0,0.036611525,-27.68073762,-51.31662845,0,0.743
20220616170233,0,-1.024412254,-27.67200254,-51.32737669,0,0.504
20220616152856,0,0.2707505094,-27.67848039,-51.31689037,0,0.76
20220616150832,0,-0.9209912955,-27.6706076,-51.32675931,1,0.112
20220616145022,0,-0.199128114,-27.67886894,-51.31546037,1,0.297
20220616122847,0,0.6945038637,-27.67705279,-51.31619763,0,0.811
20220616030005,0,-0.04633086835,-27.67135945,-51.32057381,0,0.694
20220615225913,0,-0.6801942462,-27.70438646,-51.30098774,1,0.047
20220615214919,0,-0.1895025645,-27.67093629,-51.32394835,0,0.72
20220615204817,0,0.01419288896,-27.67069713,-51.32341776,0,0.879
20220615204421,0,-0.1552924785,-27.67172605,-51.32288068,0,0.808
20220615204416,0,-0.01222248387,-27.67120342,-51.32224027,0,0.915
20220615203942,0,-0.3419566053,-27.67142044,-51.3236539,0,0.587
20220615203856,0,-0.6740201262,-27.67237588,-51.32756741,1,0.351
20220615192749,0,-0.2226619776,-27.6711276,-51.32433633,1,0.165
20220615192549,0,-0.4080923396,-27.2401623,-52.12260832,0,0.517
20220615102018,0,0.1073222655,-27.67446017,-51.31992085,0,0.82
20220615074059,0,-0.3990045337,-27.20627348,-52.19714613,0,0.983
20220615045226,0,-0.2900330506,-27.67145399,-51.32515363,1,0.396
20220614072813,0,0.1220503539,-27.68312152,-51.31666101,1,0.23
20220614043220,0,-0.661925009,-27.67470173,-51.32247309,0,0.69
20220614025037,0,-0.2151819189,-27.67326092,-51.31828424,1,0.354
20220614010858,0,-0.475981648,-27.67962067,-51.31808165,1,0.051
20220614005112,0,0.3776601861,-27.68078419,-51.31612712,0,0.576
20220614001156,0,-0.3534715801,-27.67650706,-51.31755229,0,0.68
20220614000528,0,0.2724489239,-27.68131021,-51.31588504,1,0.491
20220613160555,0,-0.298244441,-27.67110795,-51.31930405,0,0.548
20220613073729,0,-0.4281588449,-27.69313352,-51.31463188,1,0.273
20220613051907,0,-0.5784833892,-27.6802016,-51.31827603,1,0.249
20220613051617,0,0.2742165074,-27.68011294,-51.31681442,0,0.547
20220613031228,0,-0.7349859988,-27.2677875,-52.18123696,0,0.936
20220612141615,0,-0.742875557,-27.67476067,-51.32574762,1,0.1
20220612034420,0,0.4507007166,-27.67028714,-51.32029223,1,0.34
20220612034420,0,0.01309326187,-27.67028714,-51.32029223,1,0.34
20220612030429,0,-0.72486045,-27.67179931,-51.3237302,1,0.002
20220612025628,0,0.2361734315,-27.66995414,-51.32037417,1,0.229
20220611201857,0,-0.7315585618,-27.675601,-51.32492464,1,0.036
20220611180243,0,-0.7660140329,-27.67377231,-51.32178382,1,0.057
20220611150447,0,-0.7032209992,-27.67592968,-51.32623684,1,0.067
20220611133927,0,-0.4922294301,-27.67506302,-51.31628508,1,0.108
20220611080013,0,-0.2252991634,-27.24901096,-52.13408137,1,0.258
20220611030940,0,-0.4089323678,-27.68545322,-51.31690538,1,0.085
20220611001744,0,0.3859341835,-27.66761381,-51.32201355,0,0.885
20220610235409,0,0.07196630938,-27.67168898,-51.32167258,0,0.563
20220610210508,0,-0.4061806287,-27.67033504,-51.32139672,0,0.855
20220610205009,0,-0.4221535649,-27.67089355,-51.32432586,0,0.72
20220610201152,0,0.2652312325,-27.24315165,-52.12384239,1,0.13
20220610180543,1,1.214669092,-28.59159666,-51.85645768,1,0.003
20220610151423,0,-0.6316994731,-27.67357908,-51.3266175,1,0.366
20220610142042,0,-0.5342843565,-27.67559,-51.31193725,1,0.437
20220610093753,0,0.1676160034,-27.69204566,-51.31185799,0,0.539
20220610060047,0,-0.5967600467,-27.6762994,-51.31611642,1,0.032
20220609122617,0,-0.2779263568,-27.68435371,-51.31839037,1,0.03
20220608170001,1,1.571492381,-27.21064282,-52.05924052,1,0.198
20220608051028,0,-0.677917061,-27.29886431,-52.1571308,0,0.949
20220607212759,0,-0.4681771631,-27.24479197,-52.11969761,1,0.273
