Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime
BL|BB15B|02|HHN|-21.04133|-48.53083|587.0|0.0|0.0|0.0|STS2 G1(ST2G1)/REFTEK(RT16/200/1)|13111900.0|1.0|M/S|200.0|2007-09-27T00:00:00|2008-06-11T18:36:00
BL|BB15B|02|HHN|-21.04133|-48.53083|587.0|0.0|0.0|0.0|STS2 G1(ST2G1)/REFTEK(RT24/200/1)|786576000.0|1.0|M/S|200.0|2008-06-11T19:49:00|2009-02-26T23:59:59
BL|BB15B|02|HHZ|-21.04133|-48.53083|587.0|0.0|0.0|-90.0|STS2 G1(ST2G1)/REFTEK(RT16/200/1)|13111900.0|1.0|M/S|200.0|2007-09-27T00:00:00|2008-06-11T18:36:00
BL|BB15B|02|HHZ|-21.04133|-48.53083|587.0|0.0|0.0|-90.0|STS2 G1(ST2G1)/REFTEK(RT24/200/1)|786576000.0|1.0|M/S|200.0|2008-06-11T19:49:00|2009-02-26T23:59:59
BL|BB15B|40|BHE|-21.04133|-48.53083|587.0|0.0|90.0|0.0|STS2 G1(ST2G1)/REFTEK(RT16/40/1)|13111900.0|1.0|M/S|40.0|2007-09-27T00:00:00|2008-06-11T18:36:00
BL|BB15B|40|BHE|-21.04133|-48.53083|587.0|0.0|90.0|0.0|STS2 G1(ST2G1)/REFTEK(RT24/40/1)|786576000.0|1.0|M/S|40.0|2008-06-11T19:49:00|2009-02-26T23:59:59
BL|BB15B|40|BHN|-21.04133|-48.53083|587.0|0.0|0.0|0.0|STS2 G1(ST2G1)/REFTEK(RT16/40/1)|13111900.0|1.0|M/S|40.0|2007-09-27T00:00:00|2008-06-11T18:36:00
BL|BB15B|40|BHN|-21.04133|-48.53083|587.0|0.0|0.0|0.0|STS2 G1(ST2G1)/REFTEK(RT24/40/1)|786576000.0|1.0|M/S|40.0|2008-06-11T19:49:00|2009-02-26T23:59:59
BL|BB15B|40|BHZ|-21.04133|-48.53083|587.0|0.0|0.0|-90.0|STS2 G1(ST2G1)/REFTEK(RT16/40/1)|13111900.0|1.0|M/S|40.0|2007-09-27T00:00:00|2008-06-11T18:36:00
BL|BB15B|40|BHZ|-21.04133|-48.53083|587.0|0.0|0.0|-90.0|STS2 G1(ST2G1)/REFTEK(RT24/40/1)|786576000.0|1.0|M/S|40.0|2008-06-11T19:49:00|2009-02-26T23:59:59
BL|BB15B|40|BLE|-21.04133|-48.53083|587.0|0.0|90.0|0.0|Streckeisen STS-2.G1/Reftek 72A-02.16bits|13010300.0|0.05|M/S|40.0|2007-09-27T00:00:00|2008-06-11T23:59:59
BL|BB15B|40|BLN|-21.04133|-48.53083|587.0|0.0|0.0|0.0|Streckeisen STS-2.G1/Reftek 72A-02.16bits|13010300.0|0.05|M/S|40.0|2007-09-27T00:00:00|2008-06-11T23:59:59
BL|BB15B|40|BLZ|-21.04133|-48.53083|587.0|0.0|0.0|-90.0|Streckeisen STS-2.G1/Reftek 72A-02.16bits|13010300.0|0.05|M/S|40.0|2007-09-27T00:00:00|2008-06-11T23:59:59
BL|BB16B|02|HHE|-21.03367|-48.58567|523.0|0.0|90.0|0.0|GURALP(GC3EC)/REFTEK(RT24/200/1)|1101210000.0|1.0|M/S|200.0|2009-03-04T20:46:37.484|2009-11-27T14:24:34.795
BL|BB16B|02|HHN|-21.03367|-48.58567|523.0|0.0|0.0|0.0|GURALP(GC3EC)/REFTEK(RT24/200/1)|1101210000.0|1.0|M/S|200.0|2009-03-04T20:46:37.484|2009-11-27T14:24:34.795
BL|BB16B|02|HHZ|-21.03367|-48.58567|523.0|0.0|0.0|-90.0|GURALP(GC3EC)/REFTEK(RT24/200/1)|1101210000.0|1.0|M/S|200.0|2009-03-04T20:46:37.484|2009-11-27T14:24:34.795
BL|BB16B|40|BHE|-21.03367|-48.58567|523.0|0.0|90.0|0.0|GURALP(GC3EC)/REFTEK(RT24/40/1)|1101210000.0|1.0|M/S|40.0|2009-03-04T20:46:18.244|2009-11-27T14:24:32.965
BL|BB16B|40|BHN|-21.03367|-48.58567|523.0|0.0|0.0|0.0|GURALP(GC3EC)/REFTEK(RT24/40/1)|1101210000.0|1.0|M/S|40.0|2009-03-04T20:46:18.244|2009-11-27T14:24:32.965
BL|BB16B|40|BHZ|-21.03367|-48.58567|523.0|0.0|0.0|-90.0|GURALP(GC3EC)/REFTEK(RT24/40/1)|1101210000.0|1.0|M/S|40.0|2009-03-04T20:46:18.244|2009-11-27T14:24:32.965
BL|BB19B||HHE|-21.0662|-48.5279|571.0|0.0|90.0|0.0|Trillium 120P, 120 s, 1201 V/m/s|480399000.0|1.0|M/S|100.0|2010-11-05T20:46:10.33|
BL|BB19B||HHN|-21.0662|-48.5279|571.0|0.0|0.0|0.0|Trillium 120P, 120 s, 1201 V/m/s|480399000.0|1.0|M/S|100.0|2010-11-05T20:46:11.35|
BL|BB19B||HHZ|-21.0662|-48.5279|571.0|0.0|0.0|-90.0|Trillium 120P, 120 s, 1201 V/m/s|480399000.0|1.0|M/S|100.0|2010-11-05T20:46:10.05|
BL|BB22B||HHE|-21.0541|-48.5045|571.0|0.0|90.0|0.0|Trillium 120P, 120 s, 1201 V/m/s|480399000.0|1.0|M/S|200.0|2012-07-16T19:52:07.52|2013-01-11T12:04:46.9609
BL|BB22B||HHN|-21.0541|-48.5045|571.0|0.0|0.0|0.0|Trillium 120P, 120 s, 1201 V/m/s|480399000.0|1.0|M/S|200.0|2012-07-16T19:52:07.52|2013-01-11T12:04:46.8059
BL|BB22B||HHZ|-21.0541|-48.5045|571.0|0.0|0.0|-90.0|Trillium 120P, 120 s, 1201 V/m/s|480399000.0|1.0|M/S|200.0|2012-07-16T19:52:07.52|2013-01-11T12:04:46.67
BL|BEB|10|BHE|-1.45034|-48.44432|7.0|0.0|90.0|0.0|STS2 G1(ST2G1)/REFTEK(RT24/10/1)|786576000.0|1.0|M/S|10.0|2002-11-11T19:19:46.154|2003-04-24T13:09:38.555
BL|BEB|10|BHN|-1.45034|-48.44432|7.0|0.0|0.0|0.0|STS2 G1(ST2G1)/REFTEK(RT24/10/1)|786576000.0|1.0|M/S|10.0|2002-11-11T19:19:46.154|2003-04-24T13:09:38.555
BL|BEB|10|BHZ|-1.45034|-48.44432|7.0|0.0|0.0|-90.0|STS2 G1(ST2G1)/REFTEK(RT24/10/1)|786576000.0|1.0|M/S|10.0|2002-11-11T19:19:46.154|2003-04-24T13:09:38.555
BL|BEB|50|BHE|-1.45034|-48.44432|7.0|0.0|90.0|0.0|STS2 G1(ST2G1)/REFTEK(RT24/50/1)|786576000.0|1.0|M/S|50.0|2002-04-26T23:59:59.749|2003-04-24T08:15:58.335
BL|BEB|50|BHN|-1.45034|-48.44432|7.0|0.0|0.0|0.0|STS2 G1(ST2G1)/REFTEK(RT24/50/1)|786576000.0|1.0|M/S|50.0|2002-04-26T23:59:59.749|2003-04-24T08:15:58.335
BL|BEB|50|BHZ|-1.45034|-48.44432|7.0|0.0|0.0|-90.0|STS2 G1(ST2G1)/REFTEK(RT24/50/1)|786576000.0|1.0|M/S|50.0|2002-04-26T23:59:59.749|2003-04-24T08:15:58.335
BL|BEB1|05|HHE|-21.058|-48.502|563.0|0.0|90.0|0.0|L4C(L4C)/REFTEK(RT24/500/32)|2777140000.0|1.0|M/S|500.0|2005-03-08T22:59:22.894|2007-05-31T11:32:40.956
BL|BEB1|05|HHN|-21.058|-48.502|563.0|0.0|0.0|0.0|L4C(L4C)/REFTEK(RT24/500/32)|2777140000.0|1.0|M/S|500.0|2005-03-08T22:59:22.894|2007-05-31T11:32:40.956
BL|BEB1|05|HHZ|-21.058|-48.502|563.0|0.0|0.0|-90.0|L4C(L4C)/REFTEK(RT24/500/32)|2777140000.0|1.0|M/S|500.0|2005-03-08T22:59:22.894|2007-05-31T11:32:40.956
BL|BEB10|02|HHZ|-21.063|-48.52183|584.0|0.0|0.0|-90.0|L4C(L4C)/REFTEK(RT16/200/2048)|2962800000.0|1.0|M/S|200.0|2005-03-22T19:57:00|2005-03-23T15:02:00
BL|BEB10|02|HHZ|-21.063|-48.52183|584.0|0.0|0.0|-90.0|L4C(L4C)/REFTEK(RT16/200/512)|740699000.0|1.0|M/S|200.0|2005-03-23T15:42:00|2005-06-08T17:00:00
BL|BEB10|02|HHZ|-21.063|-48.52183|584.0|0.0|0.0|-90.0|L4C(L4C)/REFTEK(RT16/200/2048)|2962800000.0|1.0|M/S|200.0|2005-06-08T17:16:00|2005-06-30T17:50:00
BL|BEB10|02|HHZ|-21.063|-48.52183|584.0|0.0|0.0|-90.0|L4C(L4C)/REFTEK(RT24/200/8)|694284000.0|1.0|M/S|200.0|2005-06-30T19:30:00|2005-11-23T14:58:00
BL|BEB11|02|HHE|-21.06867|-48.5015|564.0|0.0|90.0|0.0|L4C(L4C)/REFTEK(RT24/200/32)|2777140000.0|1.0|M/S|200.0|2005-11-22T11:11:20.361|2006-03-23T17:12:57.904
BL|BEB11|02|HHN|-21.06867|-48.5015|564.0|0.0|0.0|0.0|L4C(L4C)/REFTEK(RT24/200/32)|2777140000.0|1.0|M/S|200.0|2005-11-22T11:11:20.361|2006-03-23T17:12:57.904
BL|BEB11|02|HHZ|-21.06867|-48.5015|564.0|0.0|0.0|-90.0|L4C(L4C)/REFTEK(RT24/200/32)|2777140000.0|1.0|M/S|200.0|2005-11-22T11:11:20.361|2006-03-23T17:12:57.904
BL|BEB11|25|BHE|-21.06867|-48.5015|564.0|0.0|90.0|0.0|L4C(L4C)/REFTEK(RT24/25/32)|2777140000.0|1.0|M/S|25.0|2006-03-24T11:50:36.851|2007-07-07T16:04:20.363
BL|BEB11|25|BHN|-21.06867|-48.5015|564.0|0.0|0.0|0.0|L4C(L4C)/REFTEK(RT24/25/32)|2777140000.0|1.0|M/S|25.0|2006-03-24T11:50:36.851|2007-07-07T16:04:20.363
BL|BEB11|25|BHZ|-21.06867|-48.5015|564.0|0.0|0.0|-90.0|L4C(L4C)/REFTEK(RT24/25/32)|2777140000.0|1.0|M/S|25.0|2006-03-24T11:50:36.851|2007-07-07T16:04:20.363
BL|BEB11|52|HHE|-21.06867|-48.5015|564.0|0.0|90.0|0.0|L4C(L4C)/REFTEK(RT24/250/32)|2777140000.0|1.0|M/S|250.0|2006-03-23T18:22:38.007|2007-07-07T16:04:13.803
BL|BEB11|52|HHN|-21.06867|-48.5015|564.0|0.0|0.0|0.0|L4C(L4C)/REFTEK(RT24/250/32)|2777140000.0|1.0|M/S|250.0|2006-03-23T18:22:38.007|2007-07-07T16:04:13.803
BL|BEB11|52|HHZ|-21.06867|-48.5015|564.0|0.0|0.0|-90.0|L4C(L4C)/REFTEK(RT24/250/32)|2777140000.0|1.0|M/S|250.0|2006-03-23T18:22:38.007|2007-07-07T16:04:13.803
BL|BEB12|02|HHZ|-21.06867|-48.488|578.0|0.0|0.0|-90.0|L4C(L4C)/REFTEK(RT24/200/8)|694284000.0|1.0|M/S|200.0|2005-11-22T11:11:20.361|2006-03-23T17:12:57.904
BL|BEB12|52|HHZ|-21.06867|-48.488|578.0|0.0|0.0|-90.0|L4C(L4C)/REFTEK(RT24/250/8)|694284000.0|1.0|M/S|250.0|2006-03-23T18:22:38.007|2007-07-07T16:04:13.803
BL|BEB13|05|HHE|-21.04862|-48.5645|532.0|0.0|90.0|0.0|L4C(L4C)/REFTEK(RT16/500/32)|46293700.0|1.0|M/S|500.0|2006-12-28T15:11:18.338|2007-12-14T10:50:05.136
BL|BEB13|05|HHN|-21.04862|-48.5645|532.0|0.0|0.0|0.0|L4C(L4C)/REFTEK(RT16/500/32)|46293700.0|1.0|M/S|500.0|2006-12-28T15:11:18.338|2007-12-14T10:50:05.136
BL|BEB13|05|HHZ|-21.04862|-48.5645|532.0|0.0|0.0|-90.0|L4C(L4C)/REFTEK(RT16/500/32)|46293700.0|1.0|M/S|500.0|2006-12-28T15:11:18.338|2007-12-14T10:50:05.136
BL|BEB14|05|HHE|-21.02799|-48.5688|516.0|0.0|90.0|0.0|L4C(L4C)/REFTEK(RT24/500/32)|2777140000.0|1.0|M/S|500.0|2006-12-28T21:50:00|2008-05-17T18:16:00
BL|BEB14|05|HHE|-21.02799|-48.5688|516.0|0.0|90.0|0.0|L4C(L4C)/REFTEK(RT16/500/32)|46293700.0|1.0|M/S|500.0|2008-06-12T16:56:00|2010-02-26T12:04:00
BL|BEB14|05|HHN|-21.02799|-48.5688|516.0|0.0|0.0|0.0|L4C(L4C)/REFTEK(RT24/500/32)|2777140000.0|1.0|M/S|500.0|2006-12-28T21:50:00|2008-05-17T18:16:00
BL|BEB14|05|HHN|-21.02799|-48.5688|516.0|0.0|0.0|0.0|L4C(L4C)/REFTEK(RT16/500/32)|46293700.0|1.0|M/S|500.0|2008-06-12T16:56:00|2010-02-26T12:04:00
BL|BEB14|05|HHZ|-21.02799|-48.5688|516.0|0.0|0.0|-90.0|L4C(L4C)/REFTEK(RT24/500/32)|2777140000.0|1.0|M/S|500.0|2006-12-28T21:50:00|2008-05-17T18:16:00
BL|BEB14|05|HHZ|-21.02799|-48.5688|516.0|0.0|0.0|-90.0|L4C(L4C)/REFTEK(RT16/500/32)|46293700.0|1.0|M/S|500.0|2008-06-12T16:56:00|2010-02-26T12:04:00
BL|BEB15|05|HHE|-21.04133|-48.53083|587.0|0.0|90.0|0.0|L4C(L4C)/REFTEK(RT16/500/32)|46293700.0|1.0|M/S|500.0|2007-09-07T21:27:00|2007-09-08T12:40:00
BL|BEB15|05|HHE|-21.04133|-48.53083|587.0|0.0|90.0|0.0|L4C(L4C)/REFTEK(RT16/500/128)|185175000.0|1.0|M/S|500.0|2007-09-08T12:47:00|2007-09-27T11:36:00
BL|BEB15|05|HHN|-21.04133|-48.53083|587.0|0.0|0.0|0.0|L4C(L4C)/REFTEK(RT16/500/32)|46293700.0|1.0|M/S|500.0|2007-09-07T21:27:00|2007-09-08T12:40:00
BL|BEB15|05|HHN|-21.04133|-48.53083|587.0|0.0|0.0|0.0|L4C(L4C)/REFTEK(RT16/500/128)|185175000.0|1.0|M/S|500.0|2007-09-08T12:47:00|2007-09-27T11:36:00
BL|BEB15|05|HHZ|-21.04133|-48.53083|587.0|0.0|0.0|-90.0|L4C(L4C)/REFTEK(RT16/500/32)|46293700.0|1.0|M/S|500.0|2007-09-07T21:27:00|2007-09-08T12:40:00
BL|BEB15|05|HHZ|-21.04133|-48.53083|587.0|0.0|0.0|-90.0|L4C(L4C)/REFTEK(RT16/500/128)|185175000.0|1.0|M/S|500.0|2007-09-08T12:47:00|2007-09-27T11:36:00
BL|BEB16|05|HHE|-21.03367|-48.58567|523.0|0.0|90.0|0.0|L4C(L4C)/REFTEK(RT24/500/32)|2777140000.0|1.0|M/S|500.0|2007-05-28T20:32:02.809|2009-03-04T14:28:21.7
BL|BEB16|05|HHN|-21.03367|-48.58567|523.0|0.0|0.0|0.0|L4C(L4C)/REFTEK(RT24/500/32)|2777140000.0|1.0|M/S|500.0|2007-05-28T20:32:02.809|2009-03-04T14:28:21.7
BL|BEB16|05|HHZ|-21.03367|-48.58567|523.0|0.0|0.0|-90.0|L4C(L4C)/REFTEK(RT24/500/32)|2777140000.0|1.0|M/S|500.0|2007-05-28T20:32:02.809|2009-03-04T14:28:21.7
BL|BEB17|05|HHE|-21.038|-48.49433|523.0|0.0|90.0|0.0|L4C(L4C)/REFTEK(RT16/500/32)|46293700.0|1.0|M/S|500.0|2007-10-26T15:36:44.342|2009-07-02T12:51:20.461
BL|BEB17|05|HHN|-21.038|-48.49433|523.0|0.0|0.0|0.0|L4C(L4C)/REFTEK(RT16/500/32)|46293700.0|1.0|M/S|500.0|2007-10-26T15:36:44.342|2009-07-02T12:51:20.461
BL|BEB17|05|HHZ|-21.038|-48.49433|523.0|0.0|0.0|-90.0|L4C(L4C)/REFTEK(RT16/500/32)|46293700.0|1.0|M/S|500.0|2007-10-26T15:36:44.342|2009-07-02T12:51:20.461
BL|BEB18|05|HHE|-21.04567|-48.55617|523.0|0.0|90.0|0.0|L4C(L4C)/REFTEK(RT16/500/32)|46293700.0|1.0|M/S|500.0|2007-12-14T19:11:17.181|2009-11-27T15:50:27.792
BL|BEB18|05|HHN|-21.04567|-48.55617|523.0|0.0|0.0|0.0|L4C(L4C)/REFTEK(RT16/500/32)|46293700.0|1.0|M/S|500.0|2007-12-14T19:11:17.181|2009-11-27T15:50:27.792
BL|BEB18|05|HHZ|-21.04567|-48.55617|523.0|0.0|0.0|-90.0|L4C(L4C)/REFTEK(RT16/500/32)|46293700.0|1.0|M/S|500.0|2007-12-14T19:11:17.181|2009-11-27T15:50:27.792
BL|BEB19|05|HHE|-21.06633|-48.5275|570.0|0.0|90.0|0.0|L4C(L4C)/REFTEK(RT24/500/32)|2777140000.0|1.0|M/S|500.0|1988-03-07T13:54:21.696|2009-11-26T17:27:16.684
BL|BEB19|05|HHN|-21.06633|-48.5275|570.0|0.0|0.0|0.0|L4C(L4C)/REFTEK(RT24/500/32)|2777140000.0|1.0|M/S|500.0|1988-03-07T13:54:21.696|2009-11-26T17:27:16.684
BL|BEB19|05|HHZ|-21.06633|-48.5275|570.0|0.0|0.0|-90.0|L4C(L4C)/REFTEK(RT24/500/32)|2777140000.0|1.0|M/S|500.0|1988-03-07T13:54:21.696|2009-11-26T17:27:16.684
BL|BEB2|05|HHE|-21.04167|-48.47867|656.0|0.0|90.0|0.0|L4C(L4C)/REFTEK(RT24/500/32)|2777140000.0|1.0|M/S|500.0|2005-03-09T15:27:06.811|2005-04-05T13:32:06.478
BL|BEB2|05|HHN|-21.04167|-48.47867|656.0|0.0|0.0|0.0|L4C(L4C)/REFTEK(RT24/500/32)|2777140000.0|1.0|M/S|500.0|2005-03-09T15:27:06.811|2005-04-05T13:32:06.478
BL|BEB2|05|HHZ|-21.04167|-48.47867|656.0|0.0|0.0|-90.0|L4C(L4C)/REFTEK(RT24/500/32)|2777140000.0|1.0|M/S|500.0|2005-03-09T15:27:06.811|2005-04-05T13:32:06.478
BL|BEB20|05|HHE|-21.04333|-48.50367|574.0|0.0|90.0|0.0|L4A(L4A)/REFTEK(RT24/500/32)|2936550000.0|1.0|M/S|500.0|2008-04-17T18:40:00|2008-07-03T12:11:00
BL|BEB20|05|HHE|-21.04333|-48.50367|574.0|0.0|90.0|0.0|L4A(L4A)/REFTEK(RT16/500/32)|48951100.0|1.0|M/S|500.0|2008-07-03T14:32:00|2009-11-25T15:52:00
BL|BEB20|05|HHN|-21.04333|-48.50367|574.0|0.0|0.0|0.0|L4A(L4A)/REFTEK(RT24/500/32)|2936550000.0|1.0|M/S|500.0|2008-04-17T18:40:00|2008-07-03T12:11:00
BL|BEB20|05|HHN|-21.04333|-48.50367|574.0|0.0|0.0|0.0|L4A(L4A)/REFTEK(RT16/500/32)|48951100.0|1.0|M/S|500.0|2008-07-03T14:32:00|2009-11-25T15:52:00
BL|BEB20|05|HHZ|-21.04333|-48.50367|574.0|0.0|0.0|-90.0|L4A(L4A)/REFTEK(RT24/500/32)|2936550000.0|1.0|M/S|500.0|2008-04-17T18:40:00|2008-07-03T12:11:00
BL|BEB20|05|HHZ|-21.04333|-48.50367|574.0|0.0|0.0|-90.0|L4A(L4A)/REFTEK(RT16/500/32)|48951100.0|1.0|M/S|500.0|2008-07-03T14:32:00|2009-11-25T15:52:00
BL|BEB21|05|HHE|-21.0365|-48.49267|621.0|0.0|90.0|0.0|L4C(L4C)/REFTEK(RT16/500/32)|46293700.0|1.0|M/S|500.0|2009-07-03T14:27:00.329|2009-11-26T18:53:20.841
BL|BEB21|05|HHN|-21.0365|-48.49267|621.0|0.0|0.0|0.0|L4C(L4C)/REFTEK(RT16/500/32)|46293700.0|1.0|M/S|500.0|2009-07-03T14:27:00.329|2009-11-26T18:53:20.841
BL|BEB21|05|HHZ|-21.0365|-48.49267|621.0|0.0|0.0|-90.0|L4C(L4C)/REFTEK(RT16/500/32)|46293700.0|1.0|M/S|500.0|2009-07-03T14:27:00.329|2009-11-26T18:53:20.841
BL|BEB22|05|HHE|-21.054|-48.504|537.0|0.0|90.0|0.0|L4A(L4A)/REFTEK(RT16/500/32)|48951100.0|1.0|M/S|500.0|2009-11-26T16:00:52.737|2009-11-28T11:13:00.459
BL|BEB22|05|HHN|-21.054|-48.504|537.0|0.0|0.0|0.0|L4A(L4A)/REFTEK(RT16/500/32)|48951100.0|1.0|M/S|500.0|2009-11-26T16:00:52.737|2009-11-28T11:13:00.459
BL|BEB22|05|HHZ|-21.054|-48.504|537.0|0.0|0.0|-90.0|L4A(L4A)/REFTEK(RT16/500/32)|48951100.0|1.0|M/S|500.0|2009-11-26T16:00:52.737|2009-11-28T11:13:00.459
BL|BEB3|05|HHE|-21.02483|-48.5215|638.0|0.0|90.0|0.0|L4C(L4C)/REFTEK(RT24/500/32)|2777140000.0|1.0|M/S|500.0|2005-03-09T22:44:10.1329|2005-03-22T11:34:13.447
BL|BEB3|05|HHN|-21.02483|-48.5215|638.0|0.0|0.0|0.0|L4C(L4C)/REFTEK(RT24/500/32)|2777140000.0|1.0|M/S|500.0|2005-03-09T22:44:10.1329|2005-03-22T11:34:13.447
BL|BEB3|05|HHZ|-21.02483|-48.5215|638.0|0.0|0.0|-90.0|L4C(L4C)/REFTEK(RT24/500/32)|2777140000.0|1.0|M/S|500.0|2005-03-09T22:44:10.1329|2005-03-22T11:34:13.447
BL|BEB4|05|HHE|-21.0755|-48.503|552.0|0.0|90.0|0.0|L4C(L4C)/REFTEK(RT16/500/8192)|11851200000.0|1.0|M/S|500.0|2005-03-10T20:39:00|2005-03-13T10:50:00
BL|BEB4|05|HHE|-21.0755|-48.503|552.0|0.0|90.0|0.0|L4C(L4C)/REFTEK(RT16/500/2048)|2962800000.0|1.0|M/S|500.0|2005-03-13T11:04:00|2005-03-22T17:33:00
BL|BEB4|05|HHE|-21.0755|-48.503|552.0|0.0|90.0|0.0|L4C(L4C)/REFTEK(RT24/500/32)|2777140000.0|1.0|M/S|500.0|2005-03-22T18:01:00|2006-04-10T17:07:00
BL|BEB4|05|HHN|-21.0755|-48.503|552.0|0.0|0.0|0.0|L4C(L4C)/REFTEK(RT16/500/8192)|11851200000.0|1.0|M/S|500.0|2005-03-10T20:39:00|2005-03-13T10:50:00
BL|BEB4|05|HHN|-21.0755|-48.503|552.0|0.0|0.0|0.0|L4C(L4C)/REFTEK(RT16/500/2048)|2962800000.0|1.0|M/S|500.0|2005-03-13T11:04:00|2005-03-22T17:33:00
BL|BEB4|05|HHN|-21.0755|-48.503|552.0|0.0|0.0|0.0|L4C(L4C)/REFTEK(RT24/500/32)|2777140000.0|1.0|M/S|500.0|2005-03-22T18:01:00|2006-04-10T17:07:00
BL|BEB4|05|HHZ|-21.0755|-48.503|552.0|0.0|0.0|-90.0|L4C(L4C)/REFTEK(RT16/500/8192)|11851200000.0|1.0|M/S|500.0|2005-03-10T20:39:00|2005-03-13T10:50:00
BL|BEB4|05|HHZ|-21.0755|-48.503|552.0|0.0|0.0|-90.0|L4C(L4C)/REFTEK(RT16/500/2048)|2962800000.0|1.0|M/S|500.0|2005-03-13T11:04:00|2005-03-22T17:33:00
BL|BEB4|05|HHZ|-21.0755|-48.503|552.0|0.0|0.0|-90.0|L4C(L4C)/REFTEK(RT24/500/32)|2777140000.0|1.0|M/S|500.0|2005-03-22T18:01:00|2006-04-10T17:07:00
BL|BEB4A|05|HHE|-21.078|-48.5145|553.0|0.0|90.0|0.0|L4C(L4C)/REFTEK(RT24/500/32)|2777140000.0|1.0|M/S|500.0|2006-04-10T19:57:58.437|2007-09-05T11:33:05.262
BL|BEB4A|05|HHN|-21.078|-48.5145|553.0|0.0|0.0|0.0|L4C(L4C)/REFTEK(RT24/500/32)|2777140000.0|1.0|M/S|500.0|2006-04-10T19:57:58.437|2007-09-05T11:33:05.262
BL|BEB4A|05|HHZ|-21.078|-48.5145|553.0|0.0|0.0|-90.0|L4C(L4C)/REFTEK(RT24/500/32)|2777140000.0|1.0|M/S|500.0|2006-04-10T19:57:58.437|2007-09-05T11:33:05.262
BL|BEB4B|02|HHE|-21.082|-48.50733|565.0|0.0|90.0|0.0|GURALP(GC3EC)/REFTEK(RT24/200/1)|1101210000.0|1.0|M/S|200.0|2007-12-27T20:25:18.54|2009-11-27T19:46:09.276
BL|BEB4B|02|HHN|-21.082|-48.50733|565.0|0.0|0.0|0.0|GURALP(GC3EC)/REFTEK(RT24/200/1)|1101210000.0|1.0|M/S|200.0|2007-12-27T20:25:18.54|2009-11-27T19:46:09.276
BL|BEB4B|02|HHZ|-21.082|-48.50733|565.0|0.0|0.0|-90.0|GURALP(GC3EC)/REFTEK(RT24/200/1)|1101210000.0|1.0|M/S|200.0|2007-12-27T20:25:18.54|2009-11-27T19:46:09.276
BL|BEB4B|05|HHE|-21.082|-48.50733|565.0|0.0|90.0|0.0|L4C(L4C)/REFTEK(RT24/500/32)|2777140000.0|1.0|M/S|500.0|2007-09-05T16:54:37.909|2007-12-06T22:36:52.778
BL|BEB4B|05|HHN|-21.082|-48.50733|565.0|0.0|0.0|0.0|L4C(L4C)/REFTEK(RT24/500/32)|2777140000.0|1.0|M/S|500.0|2007-09-05T16:54:37.909|2007-12-06T22:47:49.459
BL|BEB4B|05|HHZ|-21.082|-48.50733|565.0|0.0|0.0|-90.0|L4C(L4C)/REFTEK(RT24/500/32)|2777140000.0|1.0|M/S|500.0|2007-09-05T16:54:37.909|2007-12-06T22:47:49.459
BL|BEB4B|40|BHE|-21.082|-48.50733|565.0|0.0|90.0|0.0|STS2 G1(ST2G1)/REFTEK(RT24/40/1)|786576000.0|1.0|M/S|40.0|2007-12-27T20:19:47.635|2009-11-27T19:46:16.161
BL|BEB4B|40|BHN|-21.082|-48.50733|565.0|0.0|0.0|0.0|STS2 G1(ST2G1)/REFTEK(RT24/40/1)|786576000.0|1.0|M/S|40.0|2007-12-27T20:19:47.635|2009-11-27T19:46:16.161
BL|BEB4B|40|BHZ|-21.082|-48.50733|565.0|0.0|0.0|-90.0|STS2 G1(ST2G1)/REFTEK(RT24/40/1)|786576000.0|1.0|M/S|40.0|2007-12-27T20:19:47.635|2009-11-27T19:46:16.161
BL|BEB6|05|HHE|-21.08617|-48.4815|582.0|0.0|90.0|0.0|S13(S13)/REFTEK(RT16/500/8192)|27211200000.0|1.0|M/S|500.0|2005-03-11T17:34:33.392|2005-04-19T11:39:08.055
BL|BEB6|05|HHN|-21.08617|-48.4815|582.0|0.0|0.0|0.0|S13(S13)/REFTEK(RT16/500/8192)|27211200000.0|1.0|M/S|500.0|2005-03-11T17:34:33.392|2005-04-19T11:39:08.055
BL|BEB6|05|HHZ|-21.08617|-48.4815|582.0|0.0|0.0|-90.0|S13(S13)/REFTEK(RT16/500/8192)|27211200000.0|1.0|M/S|500.0|2005-03-11T17:34:33.392|2005-04-19T11:39:08.055
BL|BEB7|02|HHE|-21.06633|-48.49883|579.0|0.0|90.0|0.0|L4C(L4C)/REFTEK(RT16/200/2048)|2962800000.0|1.0|M/S|200.0|2005-03-21T22:33:00.885|2005-11-23T14:53:43.118
BL|BEB7|02|HHN|-21.06633|-48.49883|579.0|0.0|0.0|0.0|L4C(L4C)/REFTEK(RT16/200/2048)|2962800000.0|1.0|M/S|200.0|2005-03-21T22:33:00.885|2005-11-23T14:53:43.118
BL|BEB7|02|HHZ|-21.06633|-48.49883|579.0|0.0|0.0|-90.0|L4C(L4C)/REFTEK(RT16/200/2048)|2962800000.0|1.0|M/S|200.0|2005-03-21T22:33:00.885|2005-11-23T14:53:43.118
