Network,Station,Location,Channel,Latitude,Longitude,Elevation,Depth,Azimuth,Dip,SensorDescription,Scale,ScaleFreq,ScaleUnits,SampleRate,StartTime,EndTime
BL,BB15B,40,None,-21.04133,-48.53083,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB15B,40,None,-21.04133,-48.53083,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB15B,40,None,-21.04133,-48.53083,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB15B,40,None,-21.04133,-48.53083,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB16B,02,None,-21.03367,-48.58567,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB16B,02,None,-21.03367,-48.58567,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB16B,02,None,-21.03367,-48.58567,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB16B,40,None,-21.03367,-48.58567,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB16B,40,None,-21.03367,-48.58567,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB16B,40,None,-21.03367,-48.58567,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB19B,,None,-21.0662,-48.5279,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB19B,,None,-21.0662,-48.5279,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB19B,,None,-21.0662,-48.5279,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB19B,None,None,-21.0662,-48.5279,None,None,None,None,None,None,None,None,None,None,None
BL,BB22B,,None,-21.0541,-48.5045,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB22B,,None,-21.0541,-48.5045,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB22B,,None,-21.0541,-48.5045,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB22B,None,None,-21.0541,-48.5045,None,None,None,None,None,None,None,None,None,None,None
BL,BEB,10,None,-1.45034,-48.44432,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB,10,None,-1.45034,-48.44432,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB,10,None,-1.45034,-48.44432,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB,50,None,-1.45034,-48.44432,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB,50,None,-1.45034,-48.44432,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB,50,None,-1.45034,-48.44432,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB1,05,None,-21.058,-48.502,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB1,05,None,-21.058,-48.502,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB1,05,None,-21.058,-48.502,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB10,02,None,-21.063,-48.52183,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB10,02,None,-21.063,-48.52183,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB10,02,None,-21.063,-48.52183,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB10,02,None,-21.063,-48.52183,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB11,02,None,-21.06867,-48.5015,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB11,02,None,-21.06867,-48.5015,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB11,02,None,-21.06867,-48.5015,None,0.0,None,None,None,None,None,None,None,None,None
